"","X","user","review"
"2139",2138,"Shannah","People often talk about how great this book is and how influential it has been on their lives, but I can't say that it had much of an impact on me. If any. Most of the advice given in the book seemed horribly obvious. The book has been updated and revised since the first edition in 1936, but many of the personal testimonies seemed very quaint and old-fashioned and wouldn't exactly translate to life in the new millennium. This isn't to say that everything in the book was not worth reading, but if you're expecting it to be earth-shattering you might need to lower your expectations. "
"2141",2140,"Steve Carney","You can basically sum this book with this: be kind/smile, everyone cares most about themselves, and remember that everyone wants to feel important. Perhaps more groundbreaking at the time of this classic's publishing, I found this book to be very common sensical with a tone I best perceive as pretentious. Still, I suppose the principles discussed in this book are a good starting point for those completely unaware of how to win friends and influence people."
"2155",2154,"Andrew Saul","As a self help book this really stinks. It's a whole lot of tips for success that only a complete psychopath would believe and follow with any conviction. But as a window into the minds of all those people ""striving for success"" who support the self help industry it's fascinating. This book is pretty historic as it basically started the booming self help industry we know today. It was (and still is) a raging success as it tapped into the fears many of failure many of us have that manifest themselves in low self esteem. For that reason (and that reason alone) it is worth reading. This book spawned a million imitators and is the reason we pretty much have Amway and other pyramid selling organisations. "
"2166",2165,"Phil Lamb","It has some good points. I don't like the strategies. If you act fake then people will vibe you are not being you. I think this book is shallow."
"2179",2178,"Caitlin Toliver","read this for my consumer psych course and I actually liked what he had to say, but it is quite repetitive."
"2210",2209,"Talani","I was so relieved to learn that all I have to do to win friends and influence people is to be a decent human being. I can't believe so much fuss has been made over his one. If your parents did a half decent job, all of the tips and tricks in this self help book will come very naturally to you. My condolences to you friends if you are the kind of person that finds these ideas novel."
"2221",2220,"Jean-François Lisée","Livre culte des vendeurs et des charmeurs, cet ouvrage des années 1930 est d'abord une longue pub pour les séminaires de formation de Dale Carnegie. Les exemples utilisés sont d'ailleurs tirés des références de l'époque: Lincoln, Théodore Roosevelt, les magnats industriels du tournant du siècle.Le cadre ou le citoyen irascible apprendra dans ce livre des règles de bon sens du vivre ensemble. Mais je ne conseille à aucun général d'armée en guerre d'en appliquer les préceptes. Ne dire que des choses gentilles à ses subordonnés n'est pas une technique infaillible."
"2232",2231,"Jenni","Good ideas, boring to read."
"2233",2232,"Nessisus Fountain","I'm not a fan of quote books. "
"2239",2238,"Anaszaidan","موجز الكتاب....امدح وامدح حتى تكسب صديقكلذلك لا أنصح بقراءاه رغم وجود بعض المقاطع التي تصلح لأن تكون أدباً وليس لتصحبح سلوك"
"2250",2249,"Abhishek","this book is good for those who wants to exploit the friendship for the sake of financial and political gain.one need not to be einstein to know this. "
"2263",2262,"Hayley Dryhurst","2.5 stars... The information in the book is useful, but I found all the stories illustrating the points to get quite repetitive. "
"2264",2263,"Shahda Mahouk","مكرر جدا"
