"","X","user","review"
"457",456,"Parker Banks","Horrible ending...Don't you just hate those? And, of course, another book recommended by my English Teacher."
"459",458,"Cassandra","My aunt and I were discussing this book last night, and we both agreed that it's a flop. It's as if Lois Lowry is trying to be the next George Orwell...for kids. Sorry, Lois, it didn't work! As my aunt said, ""First of all, you have to have the talent to write like George Orwell if you're going to attempt it. Secondly, we don't need a 'George Orwell for kids.'"" Let kids wait to read dystopian novels until they're mature enough to understand them. "
"460",459,"JT","Read this in middle school...not bad, but not great either..."
"461",460,"Melinda","I am NOT a lover of this type of sceince fiction. Hated it."
"463",462,"Jamie Nupen","I thought this was a very different book, and sometimes hard to follow. Personally I just did not like the fact that everyone was constantly being drugged and told what they are actually enjoying in their life, while they are really missing out on what life really is. This is a good book for those who like alternate times. "
"464",463,"Fatima","Bueno en este libro tengo un problema y es que no le encontre cual es su finalidad, que generalmente o es entretener o sacar un mensaje de reflexion al menos para este genero. Es un libro que esta sobre evalorado, talvez fue la epoca en cuando fue escrito,ya que fue el primero de distopias, pero para mi este libro es no es una distopia ( y lo digo porque soy fan de ese genero) trata mas bien de una sociedad utopica sin sentimientos y frialdad que se llevan de reglas y decisiones que al final ni me importaron. Los personajes al igual que la historia son frios y sonso, talvez de todos el unico que me gusto fue Gabriel ( bebe) despues los demas, que les podria decir, no senti nada, transparente.En cierto modo muchos pueden decir que el libro es muy profundo, ya que habla sobre el suicidio y la muerte y la carencia de los sentimientos, pero un libro que no despierta al menos una curiosidad de su mundo y sus personajes al menos soy de opinion no vale la pena."
"465",464,"Lane21","The Giver was one of my least favorite books that I have ever read. The book provided vivid description but it was boring at some times. I think the author should’ve made it more fun to read. However, I did like how Jonas got to experience the feelings from the giver. I think the ending kind of leaves you hanging because you want to know what happened to him after he passes out. Overall, I would not recommend this book."
"467",466,"Anna","Why do people love this book?"
"468",467,"Georgene","I really HATED this book. Morbid and uninspiring."
"469",468,"Sissmund","I just had too high hopes. "
"470",469,"Casaundra Rhodes","It was ok but i might just have to reread it"
"471",470,"Rheanna","Had to read this for school. I hate it now with a passion and dread every time I see it in the bookstore or library."
"472",471,"Keonn S","The book is about a boy name Jonas.He is like a foster child that qot fake parents and a sister.He live in a certain kind of community.They only do certain things.They have to get picked for different jobs for ceremony of twelve.I didnt really like this book because it didnt really make sense or i didnt get it."
"474",473,"Thespian999","The only book I cannot read."
"475",474,"Kaitlyn","I absolutely hated and deceive this book. I cant stand the context and how they treat the babies in this community! why did they have to have a ""utopia"" its fake! good and bad must be balanced. I guess it could be realistic but I just wish it could have been more entertaining and not annoying"
"476",475,"Tuesdi-jo","Please, don't attack me in the comments for this rating. I know that EVERYONE who has read this book is totally and completely in love with it, but I wasn't. In fact, it was the WORST book I think I have ever read. I get that it is edgy and conveys a message of warning of political, social, and intellectual corruption among other things. However, I thought it was ridiculous and way too disturbing. (view spoiler)[ This book became preposterous when they mentioned that they had no sun. I realize that this is science fiction, but if a book is going to be written on the planet Earth, then you still have to abide by some science fact. The book loses all credibility when you take the sun away, especially when later in the book the sun obviously still exists because there are parts of the world that haven't bee affected by ""sameness"". Also, something that really annoyed is the no color thing. That is absurd.  (hide spoiler)] Lastly, the ending to me made no sense. The book was slow and drawn out then the last 50 pages were so confusing that I had no idea why everything was happening the way it did. It was just illogical. Again, I know that there may be some of you that really disagree with me in this. I am one of two people I know who doesn't like this book, and I realize I am a minority when it comes to this novel's audience, but that's okay. We are allowed to like and dislike what we wish. "
"477",476,"Gabriella O","The GiverBy: Lois Lowry9/1/15The Giver is a very confusing, boring book in my opinion. It is about a boy named Jonas whose life changes when he gets picked to be a receiver. This job is very important because the receiver holds all the memories the giver gives them. One of the reasons why I didn’t like the book is because how they killed people like little kids. The community they lived in seemed really boring and I felt sorry for them. The leaders basically ran everyone’s life for them. For example, the adults were not aloud to chose who they married, or what kids they wanted. They weren’t even allowed to chose what jobs they have. This is another reason why I didn’t like the book was the jobs. Each job was very confusing I kept getting confused what jobs did what. I don’t recommend you reading this book because it is very confusing, unless you like boring confusing books."
"478",477,"David M"," Dear readers, I completely hated the giver, I really don´t recomend it. The ending was not descriptive, you did not feel anything, you do not know anything, I specially did not like that part specially. Lois Lowry tried to make things look like they are not, it is supposed to be a utopian society, but it is a stoic community. I never liked the way people did not feel anything, never knew a thing about the real world. They will be devastated if the memories return to the people they will not be prepared prepared to battle. they do not even know billingsgate and they need precise language, not love, I hate it so much. "
"479",478,"Nature","While it is graphic and the book sucks you in, it left me feeling less than fulfilled. Inception, low key with snow perhaps. "
"480",479,"Becky Baylous","This was a bizarre and disturbing book. I understand the message the author is trying to convey but didn't enjoy the story."
"481",480,"Kyra Lindbloom","I don't recommend this book to anyone. It is quite confusing and a little inappropriate at times. "
"482",481,"Natasha","This book was one of the worst books I have read in a long time.There was no ending to this book and the story was confusing, creepy and really scary.To me, this book was super creepy and not fun or interesting.I don't recommend this book at all."
"483",482,"Michelle","Didn't like it . . . "
"484",483,"Tessie","I am a sucker for closure and happy endings. Perhaps I am too shallow to see the value of this story. "
"485",484,"Jessica Hewitt","The book was very interesting. I just didn't like it because of the ending. You can find out what you think if you read for yourself. "
"486",485,"Amie","I think I may be the one person in the universe that abhored this book. Hated. Loathed. Disdained. Much dislike. The setting is what can only be described as a socialist community. Everyone is the same, being taught or bred or manufactured to not have any original feelings, emotions, or dreams. In the end, he breaks free of this prison-like life, but I still did not care for it."
"487",486,"Tempest Devyne","I cannot tell a lie, I was incredibly annoyed by this book. I will totally admit that its a cultural thing, and I can see why it’s so widely read in American schools….it’s incredibly simplistic and nationalistic: socialism in all forms = bad; freedom, individuality and specialness* in all forms = good…..well not all of us think that Ms Lowry, things aren’t just Fox News ‘they’re taking our rights away’ black or white. Life and all political structures do have shades of grey. *pg 121 ch 16 “he had seen a birthday party, with one child singled out and celebrated on his day, so that now he understood the joy of being an individual, special and unique and proud”.I’m rather concerned that this book seems to be so widely taught in Elementary schools in the USA….presenting an overly simplistic viewpoint children about euthanasia with shock tactics to horrify (‘obviously we find all forms bad’….erm, no actually there is room for debate about being terminally ill and looking at individual circumstances in the real world) and big governmental treating people equally (‘= baaaaad’…..give me strength).“Listen to me Jonas. They can’t help it. They know nothing”.....the implication that the reader knows better, there is no grey area, Lowry wants us to know everything in this society is wrong, bad and uninformed. Grrr. Rosemary takes her own life, on her own terms, because she can’t take the pain…..there are plenty of people in the real world experiencing sufficient pain and lack of hope that they should be allowed to do the same, but the book makes it clear that this is baaaaad, no room for question. It’s so divisive, and scary that our kids are reading this without any counterpoint to it’s over-simplification: “Things could change, Gabe”, Jonas went on, “Things could be different. I don’t know how, but there must be some way for things to be different. There could be colours. And grandparents”. pg 128 And don’t even start me on the plot holes and WTFs?! Ok, do:What the heck is the point of getting rid of colour perception? Why is seeing a colour a bad thing? Is it because the desire for sameness…..but if they’ve engineered out differences in colour of skin over time, surely it would have been just as easy (if not easier) to engineer out hair colour or eye colour.And anyway, there isn’t sameness….Jonas can see paleness of eyes as opposed to other eye ‘colours’...even before the apple incident etc…..and if the apple incident and seeing the change in Fiona’s hair are the first instances of seeing colours because they’re red and that’s the first colour to kick in….how the heck is he noticing ‘paleness’ of eyes, are we saying The Giver has a red tinge to his eyes?How on earth does Jonas shed himself of memories along the way once he’s ‘escaped’? The method for this is curiously brushed over, why would a reader need to know that?And how do you train pilots if they can’t see colour (and therefore won’t be able to distinguish between land, sea, sky etc)?And what’s the point (and how the heck did they do it?!!) of getting rid of sunshine…..it would be a much easier way of growing their food….I get that they now have climate control, but why not just factor in moderate sunshine and rain into that…...ohhhh I get it it’s because Lowry wants to show us in her over-simplified manner ‘this utopia where community make rules = bad….freedom and individuality = good’.....got to get rid of sunshine because heaven forbid there be anything nice in this community which she wants to make sure you realise is bad.And how the heck did Jonas’s family be allowed to bring a third child home in Gabe….even only a few pages into the book I could see that this totally jars with the utopian rules, of course a family would get attached, the leaders wouldn’t put this seduction in anyone’s way because it goes against everything of ‘sameness’....it makes Gabe special/different as opposed to the other babies, it makes the family special/different to other families, I just don’t buy it.And if there are speakers everywhere but only the Giver can turn his off, how come the authorities didn’t hear the family repeatedly calling the baby Gabe or Gabriel like they’re told not to? pg 79If no-one but the Giver/Receiver are allowed access to books, then how do the kids learn at school…..how do the teachers learn what to teach? Is it all done by word of mouth, and isn’t there therefore the danger of a teacher with a less than brilliant memory playing a game of ‘Chinese Whispers’ with what he/she teaches….leading to some classes being taught different things and horror of horrors, ‘Sameness’ will no longer be perfect?! What the heck? pg 102How come Jonas and the Giver can remember what they’ve just given away? Surely the whole point of passing on the memory should wipe the whole thing from the memory and they shouldn’t be able to remember what they can’t remember anymore eg. pg 117If the Elders don’t know about warfare, what the heck are they doing with things that they thought about shooting down the plane with? What do they need them for? If they’re worried enough about the danger of the community seeing colours….shouldn’t they be more worried that they might discover the guns? pg 112 And why are the kids playing pretend ambushes and shooting guns? Why on earth would a society that’s eradicated love not eradicate anything that could cause harm? And why call them armies, if they can’t remember warfare?If conception is done by artificial insemination, how the heck is someone expecting twins?And anyway, isn’t twins the absolute ideal of a community wanting ‘Sameness”? The whole concept of ‘Sameness’ would be far more believable if like in Huxley’s ‘Brave New World’ or Ursula le Guin’s ‘Left Hand of Darkness’. How do they maintain the balance of the community? If there are about 50 birthmothers, so 50 births a year(?) does this make up for people released for not obeying etc as well as the Old being euthanised?What WOULD they do if the boy twins had weighed exactly the same?Why has the Giver only just decided there could be another way? Clearly he was upset at Rosemary’s release. Why hasn’t he done something before this? Why did he need Jonas to bring it to his attention…..isn’t he supposed to be the one with all the wisdom. What other bad information or lack of advice has he given to the Elders because of his flawed wisdom?The Giver transfers all the memories of courage that he can to Jonas before the December Ceremony…..so how does Jonas keep his memories AND they get passed out to the community? I can understand Rosemary’s memories being passed out to the community because she died and could no longer hold them, but I’m guessing Jonas doesn’t die because this is part of a series of books.The Giver hasn’t passed over all his memories to Jonas, so surely the community will be in far more distress when he kills himself? How will the society not fall apart? Can the Giver shed memories like Jonas so he can help the community through the change gradually? Why are these basic issues not dealt with?How the heck did this win awards? It’s got so many plot holes and unanswered questions, is over-simplistic, with unquestioned dualistic morality….let alone the monotonous narration and knee-jerk character development without proper explanation.Basically ugh. I actually feel dirty having finished this dross and very much look forward to finding a well-written, balanced palate cleanser to read next. "
"488",487,"Rowan Cuadrado","I hated this book! The people are so idiotic. I really want to smack Jonas and talk some sense to him. I think the Giver has some good points and is actually trying to teach Jonas to be the man he will never be. I think the people need to learn some COMMON SENSE!!!!!!!!!!!!!!!!!!!!! As a result, Jonas is a wimpy loser who needs to get a life and branch out more. :3"
"489",488,"Crystal","I still have my copy of this book that we had to read in 9th grade. The only good thing about this book was the fact that my friends and I could write eachother notes in it without the teacher knowing. haha. she didn't have a clue. we would have been screwed if she would have caught us. Good times. But this book is horrible. I hated everything about it. "
"490",489,"Amanda Lyons","This is a dreadful book! It honestly has nothing that truly allows it to stand out as a story and satisfies itself with being a mimic of so many other superior sci-fi plots that it drove me nuts reading it!"
"491",490,"Deja","it was okay. I kind've didn't get what the author wanted to show through writing this book."
"492",491,"Lindsey Burris","I liked Gathering Blue. I read it first and then this one not realizing until later that it is the second part to this book. I was very disappointed and did not love it. It would be a good one to have in my library but my views on it has definitely changed. "
"493",492,"Breigh","I honestly found this novel slightly disturbing, a little to unrealistic for me I guess. "
"494",493,"Emi Patraca","awful , we readed itnin group and it have nothing of action ... I do not like the characters."
"496",495,"Gillian","Terrible! Don't read! Lot's of killing, makes humanity look bad as a whole, about as liberal and discusting as you can get!"
"497",496,"Antony Patrinos","This was an amazing book. I kept wanting to read and read it, to see what would happen next, it really had me hooked. The one and only thing I didn't like, which killed the book, was the stupid ending. The ending destroyed everything the book built up to, I hated the ending. "
"498",497,"Carley","This is one of my least favorite books."
"499",498,"Sally","I HATED THIS BOOK!!!! Everyone says how great is it, I think it's required reading in high school, but I thought it was horrid. The ending was just wrong."
"500",499,"Sawyer Busse"," I desperately wanted to enjoy this book, but I couldn't bring myself to do so. It was an utterly disappointing waste of time. It doesn't get worse than this."
"501",500,"Rin","I'm going to be very honest here. This book was told in a rather dull and boring way. Like reading lines of a script with no feeling. Or maybe it's because of my taste in books. This one was rather confusing. It was short and didn't really have a conflict. And the end was just... *shivers* The setting seemed rather bleak as well. The overall feeling, which I like to say about a book, was rather muddy and hazy. The mood of this book stayed about the same, just... Flat. I have a weird way of interpreting things, but it just means that it didn't really have any exciting feelings and I didn't really get into the book, if you know what I mean...There were no parts that lured me in, and the sensory details didn't work really well either. Overall, I didn't like it. (Maybe it's just me.)"
"502",501,"Jaylon Coleman","Was not very hated the story was not strong didnt catch my attention"
"503",502,"Betsy Christianson","Too sad. I don't like reading books that make me hold my children and cry."
"504",503,"Elijah Gregory","A piece of shit."
"505",504,"Tess Serrano","omg this is boring!!1"
"506",505,"Greg Paulson","Propaganda"
"507",506,"Stephanie wood","I HATED this book"
"508",507,"Adam Danzig","BORING...."
"509",508,"Michael O.","The Giver by Lois LowryThe Giver: I would not recommend this book to fellow peers because it was too boring for me plus that genre does not fit me. If you’re a sports person and your favorite genre is sports this is definitely not in your world. You will not get into it and you will not be happy. By the time you start it you’ll just want to put it down and pick up another book. But when you really get bored is when Jonas goes away from the community and he’s escaping with Gabriel, because they are just riding to find the place everybody calls “elsewhere”. A place in the book where I got really mad was when at the end of the book Jonas and Gabe repeats the memory of the sled and the snow. The reason for my madness was because I could not tell whether they died or not, but I found out that answer in the movie."
"510",509,"Stephen Gentz","it was dumb i didn't really like probably because i was forced to ead it at school and was on a timed schedual to finish it."
"511",510,"08AnnaE","well my dad and mom said that i cant use the word hate so i EXTREMELY DISLIKE THIS BOOK! :("
"512",511,"G. Hurley","Either love it or hate it. It brings points of dytopia yet there is hope for the future of the characters. It great unless you hate science-fiction dystopia like I do."
"513",512,"Ben_clarkk","The give was not my favorite book. If your into future books, and slow starts then read it. I do not like it but a lot of my friends did. It depends what kind of person you are."
"514",513,"Myla","With out taking a lot of time to explain my self this book seemed very cliche to me. Something from a high school literature class that would have gotten an A and not for the writing...I think she is a decent writer, but the story...just did not speak to me. I never knew it was a series and I don't really want to read the others, but I want someone to tell me what happens...anyone?"
"515",514,"Cassandra Baggett","This book was a huge deal in middle school when I was growing up, but I never could get into it. I may try reading it again now that I'm older. "
"516",515,"Ammar","Choose something else."
"517",516,"Book Club","This book is so over-hyped. It's a generic premise, with so-so writing style, tipped off with clear moral injustice to make you have a one-sided view of it all. The story is of a dystopian society, set on Communistic principles. What I don't understand, is why the author chose this subject, when writers like Ayn Rand have done this before (with much more skill and entertainment). This is such a simplified version of Communism, and I can't even keep a steady pace because it's frustrating.I would never recommend this book. "
"518",517,"C","Wah Wah. Thumbs down! "
"519",518,"Alex Rodriguez","People this book sucked. I give it 1 star. It was a boring book throughout the days of reading. It had no details about their community and their way of living. It was not exciting or inspiring or anything. I find this book disturbing and disgusting. IT Earns 0 stars"
"520",519,"Anabelle","The book was good until the end when it was HORRIBLE. I mean if any of you saw the movie 'Lucy', the ending was like that. Lucy ended with her texting, ""I'm everywhere."" at the end. The giver ends almost the exact same way. I am not going to read he other books. I give this book a thumbs down times INFINITY."
"521",520,"Sydney","this book sucked a lot."
"522",521,"J Hyde","i hated it "
"523",522,"Nadia Lund","this book is interestingly weird....it makes aboslutaly no sense...it has no point...it's really weird......"
"524",523,"Tina Prieto","Terrible"
"525",524,"John","Did not care for it."
"526",525,"Amanda Bland","TERRIBLE , the ending was even worse . Just stopped ?"
"527",526,"Cmcdonagh","The giver was a bad book that could of used more excitement. It was not my favorite because it could use more action and stuff to keep people on the edge of their seat. He did the same routine every day which kind of made the book boring. If he did the same routine but in different ways It would of made the book a little better"
"528",527,"Alek Teplicki","The Giver9/2/14 This book was pretty interesting, and it had a very good build up and was suspenseful but the books end was very disappointing. It started off suspenseful and introduced the characters pretty well and the story started off interesting. I feel that this book peaked near the middle of it. It was predictable and less and less interesting after that. This books end also didn’t make sense and made you basically come up with your own ending"
"529",528,"Faisal","First, I completely agree with the of J.G. Keely's review about this book so I don't have much to say. Second, it is not for children or even teens or emotional/unstable individuals. I'm a grown man and it still made me sick on couple of scenarios. Third, I understand it's a fiction or whatever genre but why not show the real massacres, genocides, rape, torture and such are happening in our world (in our mega community) as of today. Why not publicized the 'Real' stories? And make public to realize the heinous acts are getting done by people while we keep a blind eye on these subjects of pain. Fourth on storyline, if war and killing cause this community to live in secluded area where no memories of past exists except the few, what logic is that? Aren't people get away from wars and killings to live for a better life where past reminds them as who they are? Should't such information passed down to future generations, becomes a history and a reminder? Even though, this book has other elements of education such as science and mathematics but not history. Fifth, I only perused in reading it besides its fame because I thought I was watching The Wicker Man (1973,2006)."
"530",529,"Mathew","11/26/12- 20 min. 11/27/12- 10 min.11/28/12- 30 min.11/30/12- 45 min.12/4/12- 30 min.12/5/12- 1 hr.12/11/12- 30 min.12/12/12- 30 min."
"531",530,"Raegan ","Did not like this book at all and couldn't finish it. "
"532",531,"David Gillis","I'm really not a fan of The Giver, and I can't find many positive things to say about it. Alright, for one, it does have an interesting idea about memories, and how the people in this world feel nothing until The Giver gives these memories to the chosen one. That is relatively interesting. But, as a child, many of the themes went over my head (because I wasn't a fan of trying to read into things) and I was also a bit unsettled with how many times I was told to read it in middle school. There's nothing really immersive about the writing, to me, and I can't remember ever wanting to turn the page to see what happened next. The ending is also far too much of a fairytale for me to take seriously. I can normally suspend my belief in stories, but The Giver failed to make me even want to bother. But I did learn from it. I learned that I need to know that not everyone will love what I write. I know this book gets a lot of praise, but I just can't get enjoy it. Every writer needs to be aware that his/her works will not always be enjoyed by everyone."
"533",532,"Andrey Shchekin","It's Young Adult (somehow I missed it when picking the book).So as with many Young Adult books, it starts with a reasonably interesting idea and then goes nowhere."
"534",533,"Talya","This is one of those books that is super short but take you like a month to read. you know why? because honestly they are just bad. This is one of those books where you look back and think, did i really just waste part of my life reading this? i know some of you people might have liked it,no offense to you or anything, but this might as well have been the best way to waste my time ever.this book is about a person who lives in a place where they can not feel, not that they don't want to it is that they are not allowed. If they do the will be ""released"" they will be band or killed if they do not follow the ""law"" these laws were made by the people who run the place the elders. this book has the amazing gift to make you depressed and pissed at the same time.  the plot was interesting and some of the characters where awesome but there's something in the writing that just made it sad and made people mad."
"536",535,"Benjamin","I had never heard of “The Giver,” but noticed that it was one of the most read books on Good Reads, so I ended up picking it up at the library. I was disappointed.The book has strong Christian themes, which likely accounts for its popularity.It starts out slowly, as we learn about a “cult” like society, where the council controls everything, and enforces strict control of language, love (lack of) and assigns children to foster parents, and determines their careers at the age of 12. Plus everyone is drugged with sedatives “medicine”. Jonas is going to turn 12 in the “cult” and is nervous about what his assignment will be for his career. That is the first 1/4 of the book. And it takes some stomach to get through it. There is no science is this book, so I don’t think I would classify it as science fiction, rather it is a book of philosophy. I was hoping that they would end up being on a space ship or something...no such luck.The novel just gets weird, and follows the story line of the Old Testament tale of the Garden of Eden. Jonas is going to be a receiver, which means that he will be imparted knowledge, (an apple does make of very obvious appearance), from “The Giver.” “The Giver” though the power of magic gives Jonas memories (i.e. knowledge) of things, which somehow people in the “cult” have forgotten, like the color red.Following the same plot as Huxley’s Brave New World, the “cult” is painted as a society without pain and suffering, (“A life without color, pain or past.”) but also populated by people just doped up on ignorance. There is a lot of plot issues that hurt my brain to understand at this point:1) In the first part, they punish people and people do die, so they must feel pain?2) Why don’t the scientists learn about the color spectrum or other things only the Giver is suppose to know? There are scientists mentioned, why don’t they do what scientists do?3) Ugh, would people really be this stupid? Wouldn’t people rebel, learn on their own, venture out into the world, explore, and just freaking break the rules!4) Why is knowledge locked up in one person? Wouldn’t it make a better story and sense if like in real life, knowledge is contained in everyone, and each person has a unique piece of knowledge that they can share with their own memories.5) The infanticide scene plays out creepily, one of the darkest things I’ve read in book meant for kids.6) Why does The Giver just give his knowledge (memories) to everyone? Jonas gives knowledge to the baby Gabriel, but wouldn’t this have happened in the past? The thing that bugged me the most was the idea that knowledge is locked up in people, and in this case a single person? Knowledge is built by experiences, places, observations, exploration, and inquiry, but the novel gives no details on the world, the environment, which makes the novel feel really flat, and synthetic. Sorry, this book was not my cup of tea, luckily it’s a kids book so not much time wasted!"
"537",536,"Moriah","What a disappointment. The first part of the novel is well written and the world is greatly imagined. The idea of the village is wonderful, enchanting, and full of potential. The climb to climax (since I am out of school and intelligent words fail me) is unstable and shaky. I told myself the ending would be much better, this book, after all, has won an award and many a rave. But the only thing worse than the crescendo is the climax. Of all the possibilities to take out of this wonderful world what results is a ""That's all?"" feeling. On top of that the end is unsatisfying and while I can't explain to you why or to what level this suckiness takes place I do advise you to avoid it. The only good news is that this book was short. "
"538",537,"Isabella","i honestly hated this book! it anoyed me so much! not just b3ecause i had to read it in school but becausse the characters annoyed me and the plot made me throw the book acroos the room. all in all, just dont read this book"
"539",538,"Benjamin Varney","The entire book is weird, and then the ending is bad"
"540",539,"Here.i.go","it was a school read but i really hated it. i just dont like this book at all!"
"541",540,"Nathan H.","meh"
"542",541,"Dezerae Brown","WOOOOOOOOOOOOOOOOOOOORRRRRRRRRRSSSSSSSSSSSSSTTTTTTTTTTTTTTT BOOK EVER!!!! I HAD TO READ IT AND IT WAS AWFULLL"
"543",542,"Trugg","This is a fabulous book to make people think about the function of society and whether safe is good."
"544",543,"Sam Kleinmuntz","I did not like the book at all. The book made me think it was all adding up to a great ending, but just left you hanging with an awful ending. Possibly one of the biggest let down books I have ever read.Jonas is the receiver of memory. He gets all of the memories and no one in the community has any. He feels like every one should have memories to and he tries to break the rules and give them memories and thats how the book ends. Doesn't tell us if he succeeds the book just ends.I can't really connect to the Giver other than I have a really good memory. "
"545",544,"Prathamsinghdhanjal"," How good of a book is an award winning book with over a million copies sold? It really just depends. The Giver is one of those books that is popular and award winning. However, from excitement and suspense to being clear about important details; The Giver doesn’t have what it takes to be a good book. In the book there is absolutely nothing special about the futuristic society being described, giving a dull feel throughout the book, tempting you to put the book down and do something else. They don't even know what color or music is. Lois Lowry spends almost half the book describing the society causing more boredom. Jonas, the main character gets assigned a job (freedom doesn't exist in their community so he can’t choose) called The Receiver, who holds the truth about the community and what was taken away from them via sameness. He gets this in the form of memories from the previous Receiver. The author keeps throwing in more ideas about what the society took away when what it needs is a larger climax and more details on what happens at the end. The society doesn’t even know what death is, they kill people without even knowing it. They call this release, on page 150 Jonas finds out and screams “He killed it!” Release is an extremely crazy idea and would be unconstitutional in our society. At end of the book Jonas allows the society to find out what is out there and the truth about their way of life. It is shocking that know other Receiver did this before plus their society has been around for countless generations. Even though the book is lame it does help improve your vocabulary due to Tier 2 words and has a good theme about questioning societies, but poor writing makes it unclear and hard to understand. I would only recommend this book to someone who likes short, anticlimactic, boring books. Lois Lowry is a good writer, as she was the one who wrote Number the Stars and many other great books, and she was on to something when she wrote this book, but the final result of the great idea ended in a failure. One reason it failed was the lack of details at the end of the book. One person might say one thing, someone else might say another, because it doesn’t really tell you what actually happens, leaving you feel empty on the inside and left wondering what actually happened. So, no, I would never, ever, in a million years, ever recommend this book, ever, to anybody.Over all, this book was not the best of Lois Lowry’s work, and I rate this book as a 3/10 because Lois Lowry has written many other great books that are in the “if you like this book, then you’ll like these” section at the end of the book and the actual plot was incredible, it’s just that book was lacking major details and would seem like a horrible joke to someone that didn’t know that there was a sequel. Another reason is that I finished the book in about 1 ½ hours and was TOO short and to the point. To me, this was a mere children’s book. The main problem is simply how short it was. I liked the book a lot until I finished it, being left wondering what actually happened.In conclusion, The Giver was a good idea with the wrong writer. Lois Lowry’s style doesn’t match the style of the book: short and to the point. Let’s be serious here, the book really needed about 200 more pages to actually be an exhilarating and fascinating book that can actually be enjoyable. Most books in the Sci-fi section are long, descriptive, have a good plot, ETC, and Lowry doesn’t really have that writing skill, making her really fall short when she was writing this book. There are plenty of good science fiction books out there like Ender’s Game, but The Giver is not one of them. In my opinion, this book should be left for another writer of another time to be re-written by someone who knows what a good sci-fi book really is."
"546",545,"Andrew Randolph","Very boring and stupid. "
"547",546,"캣","This book was stupid and boring, I don't know how to explain it...I just don't suggest it!"
"548",547,"Dani","I read this in school, I think 7th grade, it was a weird book..."
"549",548,"Hailey DeWitt","I HATED it. It was the WORST book i've ever read!!!"
"550",549,"Fulk","Definitely not my genre"
"551",550,"Destini Evans","I personally didn't like The Giver by Lois Lowry it wasn't a book that I would pick personally. I didn't like it because it was very boring. The main setting is a boy that finally escapes a horrible community. The main characters in this book are a boy named Jonas and a baby named Gaberial. The main conflict is that there is a community that a government controls all the people. I would only recommend to people that like controling types of books. I would recommend it because I would think that they would be the people to like it."
"552",551,"Marci","Disturbing!"
"553",552,"Ali Gilani","It started good with a description of a future utopia/dystopia that was ripped off from books of similar genre, however, it lost it when memories started to be transferred by some magical touch mechanism. The book was confused, not very well explained, and we don't know what happened next. I fail to understand what was the genre of the book. It started as dystopian fiction, then became fantasy, then magical realism kicked in or not. And it was written for young adults. My 12 years old self would have been disturbed by this book. Now I'm unimpressed. "
"554",553,"Veronica","Based on the writing style, this seemed at first to be a pre-teen read, but then the author introduced scenes that were completely inappropriate for that age group. By the end, it came across blatantly as anti-abortion propaganda."
"555",554,"Carolyn","This is a wierd book, it doesn't have a good ending, and makes you feel bad reading it."
"556",555,"Bravebuscus","I didn't like this book at all I thought he story was lame and preachy I thought it didn't make a whole lot of sense, and not to mention chapter 5 was so weird it's hard to put into words how much I don't like this book it's just not my cup of tea"
"557",556,"Brett Butler","This book was disturbing. I understand that the author aimed for this reaction from readers, but nonetheless, if you've read this book. You know what part I'm talking about. Disturbing."
"558",557,"Channon","I hated this book so much as a child that I added it to my list of books just to stab it in the eye again. Harsh. It's like the elementary school introductory book to Ayn Rand. Blah."
"559",558,"Jenna","We read this book in my 8th grade English class. I wish we hadn't. The story was interesting enough, but the ending was horrible. I also wish that there had been more of a love story during the novel and also more information on the society he live in. Overall I have read better novels based on the same ideas."
"561",560,"Karen","very sad depressing and completely unloving community. i would hate having to be assigned to EVERYthing"
"563",562,"Dima Kindle","""But how will people know this is a dystopia? Hmmm... that's a hard one... Oh!!! I know!!! Let's make the people only see black and white!!!! Genius!!!"""
"564",563,"sokoosi7","Jonas, the main character of The Giver, lives in a dystopian futur. His world is absolutely perfect, anyone who doesn't follow the rules is ""released"" and is sent ""elsewhere"", a world where no one lies, where animals does not exist, where there is no hot or cold and where there is no war or pain. When Jonas is about to turn twelve and get his assigned job, things start to change. He soon starts to see something called the color red. When he meets the giver, he starts to understand the past and memories of his community. "
"565",564,"Olga Damascus","Not for me. Couldn't get into it at all so I stopped after the first few pages."
"567",566,"Cassie","just starting it"
"568",567,"Helena","Well this book I though would have been awesome if it weren't for my school. For my language arts class we read this book, the thing is the school made is looked so bad, I mean come one why do you have to ruined the whole thing. Nevertheless I personally wouldn't grab this book anywhere in a bookstore and in the library if I have to read it myself.But the whole idea about a controlled society where they don't know anything about the outside world is really something. They don't know how to describe their feelings, they don't know how to control their senses. All they know is that they are them and nothing else. Everything in there community is controlled, when it comes to food, shelter, school, and friends. I was glad about the ending because it is something. "
"569",568,"Shane Beougher"," The Giver by Lois Lowry is a horrible book. The book takes place in the perfect society. It is about a boy named Jonas who goes on an adventure. His dad had brought home a baby who might had to have been released. One thing about I dislike about this book is it was hard to follow. On one page he could be sledding and the next he could be lying on a bed. The story is weird and different. It is all over the place crazy. and the story can’t clearly tell you about the memorys.Another thing I disliked about this book is it was boring. Every thing they had was grey apples, clothes, and emotions. They were like robots, in the story Jonas was different almost like he had some emotion. Like when he hears a baby will be released he takes it and risks its life just to save it. It is to hard to follow.This book is hard to follow and boring. From joseph doing one thing this page and the next he’s not with no blend to the next page. To It being grey and emotionless I would never recommend this book to someone. It deserves half a star and that's that. So if you're interested in boring books this is the one for you."
