,user,review
1144,Ozsu,"It’s a very strong dystopia because evilness does actually bring you power all the time. You wouldn’t expect people to obey you if you’re extremely kind and nice to them, instead you would expect them to take advantage of you. But if you’re evil everyone is scared of you and no one even attempts to disobey you because they realize that the consequences will be worse than their current situation if they rebel to change the it. Julia is one of 'The Whateverists' and I love her for that. Who cares how the Party works if she finds a way to not get affected by it? She's exactly how lots of people are nowadays. People have accepted the fact that lies rule the world and that not much can be done about it."
1145,Tofelle Jipos,"""To know and not to know... to be conscious of complete truthfulness while telling carefully constructed lies...""That was the principal conflict in this frightening tale about a society where thoughts are collective, and reality is dispensable. Consistent from the start to finish, 1984 scarred my mind and revitalized it at the same time. The trumped up futuristic concept by George Orwell might have been debunked so far as one's concerned, but with his playful words, his deep introspection and his enigmatic yet dark writing style, you'll be able to materialize in front of you the vile and delirious world you wouldn't dare to lodge in. A world where everywhere you go, eyes are darted on you, nothing is an escape route except the darkness... Ironic to say, perhaps, that the inconsistencies among characters -- their eccentric attributes, their indecisiveness, their loathsome acts and their askew perspectives, did develop them all throughout the book until the concluding chapters. The villain, though reprehensible in a myriad of things, did actually come out as someone you 'might' possibly look up to. Winston Smith, the protagonist, who for interminable times rendered himself into the dangerous world of consciousness, had started to fend off his indifference. 1984 is a novel for those who are fascinated with bizarre contemplation and unreliable yet captivating narration. This is something that would keep you up every night... wondering as you gaze upon the stars:Who am I to start with? Who am I as my life ends? Who am I as I lie down my grave?"
1146,Jen (The Starry-Eyed Revue),"Read in high school and again as an adult and still love this story. I've probably read the book ten times, at least. This is the book that introduced me to the dystopian genre, and I can't be more thankful for that. Awesome premise, great writing. A true classic in my book."
1147,Lisa (Harmonybites),"This has one of the most striking first lines in English literature: It was a bright cold day in April, and the clocks were striking thirteen. It's an apt first sentence at that--one that immediately warns us we're in a world off-kilter. By the time we get to the end of the second paragraph we're clued in that we're in a totalitarian setting--whether of the National Socialist or Soviet Socialist type--the enormous poster, a world absurd and ground down so nothing works--the run down building called ""Victory Mansions"" and a mention of ""Hate Week."" And then we learn the caption on that enormous poster: BIG BROTHER IS WATCHING YOU. This is arguably the classic work of dystopia modeled on the real things in the twentieth century but set in a future in one of the iconic Democratic countries, Britain, to warn yes, it can happen here. (Or at least the future when the book was published in 1948. The year 1984 has come and gone, and many countries oppressed then, are free now, but there are still many a totalitarian country around today for 1984 to still resonate.) The book gives us a road map and warning sign and many a famous phrase--particularly ""Newspeak."" Orwell through the book warns that above all such regimes corrupt and oppress through the corruption of language. Euphemisms that are obscene in their linguistic twists that limit how you can imagine and articulate protest. resonates today in the very language we fight over: pro-life or pro-choice, affirmative action or racial preferences, enhanced interrogation or torture."
1148,W. Perry Hall,"Oppression Persisting, Can't Fight this Brain Conditioning""How did we get in so much trouble?Getting out just seems impossible.Oppression is persisting,I can't fight this brain conditioning.""Revolt, Muse, 2009 (inspired by 1984).Newspeak, def., ambiguous euphemistic language used chiefly in political propaganda.Thoughtcrime, def., an instance of unorthodox or controversial thinking, considered as a criminal offense or as socially unacceptable.Doublethink, def., the acceptance of or mental capacity to accept contrary opinions or beliefs at the same time, especially as a result of political indoctrination.While I remembered, from reading this in high school, that 
Big Brother
 came from this novel, I was astounded to realize upon this re-reading that the terms above (and more, now in our lexicon) came out of the pages of this enduring classic, which Orwell obviously aimed at the barbarous, sinister totalitarian communist regimes in place when he wrote it in 1947, primarily the Soviet Union and Stalin. Of course, another word long in common usage is Orwellian, meaning, ""resembling the totalitarian political methods decried in the works of ... George Orwell, particularly in the dystopian novel Nineteen Eighty-Four; characterized by use of misleading terminology, propaganda, censorship, totalitarianism, surveillance and repression.""I'd add to this list, Torture -- in its most sadistic form: picture a room full of blinding lights, as a cage crowded with ravenous rats is about to be placed over the renegade's head. The story is gripping, and exceptionally eerie for its realism, in a post-apocalypse setting or not. All post-apocalyptic novels I've read and movies I've seen have borrowed from Orwell and this novel. George Orwell's 1984 was a 
game-changer
 -- among a mere handful."
1149,Farhan Khalid,"BIG BROTHER IS WATCHING YOUThe essential crime that contained all others in itself. ThoughtcrimePeople simply disappeared, always during the nightYour name was removed from the registers, every record of everything you had ever done was wiped outYour one-time existence was denied and then forgottenYou were abolished, annihilated: vaporized was the usual wordThoughtcrime does not entail death, thoughtcrime is deathWho controls the past controls the future: who controls the present controls the pastIt's a beautiful thing, the destruction of wordsthe whole aim of Newspeak is to narrow the range of thoughtOrthodoxy is unconsciousnessDesire was thoughtcrimeUntil they become conscious they will never rebel, and until after they have rebelled they cannot become consciousEverything faded into mist. The past was erased, the erasure was forgotten, the lie became truthThe past not only changed, but changed continuouslyWas life better before the Revolution than it is now?It struck him that in moments of crisis one is never fighting against an external enemy but always against one's own bodyBut you could not have pure love or pure lust nowadays No emotion was pure, because everything was mixed up with fear and hatredIf you're happy inside yourself, why should you get excited about Big Brother?There was a direct intimate connection between chastity and political orthodoxyThe children, on the other hand, were systematically turned against their parents and taught to spy on them and report their deviationsIn a way, the world-view of the Party imposed itself most successfully on people incapable of understanding it They could be made to accept the most flagrant violations of realityThey can't make you believe it. They can't get inside youThe essential act of war is destruction, not necessarily of human lives, but of the products of human labourAll rulers in all ages have tried to impose a false view of the world upon their followersParty slogan: War is PeaceThe aim of the High is to remain where they areThe aim of the Middle is to change places with the HighThe aim of the Low, when they have an aim is to abolish all distinctions and create a society in which all men shall be equalThe invention of print, however, made it easier to manipulate public opinionThe film and the radio carried the process furtherWith the development of television, and the technical advance which made it possible to receive and transmit simultaneously on the same instrument, private life came to an endThe past is whatever the records and the memories agree uponThe Party is in full control of all recordsDoublethink means the power of holding two contradictory beliefs in one's mind simultaneously, and accepting both of themThe Ministry of Peace concerns itself with war, the Ministry of Truth with lies, the Ministry of Love with torture, and the Ministry of Plenty with starvationSanity is not statisticalIn the face of pain there are no heroesReality is not external. Reality exists in the human mind, and nowhere elseIt is impossible to see reality except by looking through the eyes of the PartyTwo and two are four. Sometimes they are five. Sometimes they are threeIt is not easy to become saneBut we make the brain perfect before we blow it outWe shall squeeze you empty and then we shall fill you with ourselvesPower is not a means. It is an end One does not establish a dictatorship in order to safeguard a revolutionOne makes the revolution in order to establish the dictatorship The object of persecution is persecution. The object of torture is torture. The object of power is powerWe are the priests of power. God is powerThe individual only has power in so far as he ceases to be an individualObedience is not enough. Unless he is sufferingPower is in inflicting pain and humiliationThe old civilizations claimed that they were founded on love or justiceOurs is founded upon hatredOur neurologists are at work upon it nowThere will be no loyalty, except loyalty towards the Party. There will be no love, except the love of Big BrotherThere will be no art, no literature, no scienceIf you are a man you are the last manYour kind is extinctDo you understand that you are alone? You are outside history, you are non-existent"
1150,Hala Juneh,"رواية سياسية تصور النظام الديكتاتوري في ابشع صوره و أكثر ما لفتني هذه الفقرة : "" أن تعرف و أن لا تعرف، أن تعي الحقيقة كاملة، و مع ذلك لا تفتأ تقص الأكاذيب، أن تؤمن برأيين في آن واحد و أنت تعلم أنهما لا يجتمعان و مع ذلك تصدق بهما، ان تجهض المنطق بالمنطق، ان ترفض الالتزام بالأخلاق و أنت أحد الداعين اليها، ان تعتقد ان الديمقراطية ضرب من المستحيل و أن الحزب وصي عليها ! ذلك هو الدهاء الكامل، ان تفقد الوعي عن عمد و وعي"""
1151,hayatem,"جورج أورويل يستقرىء عقل السلطة كنموذج آلي ومبرمج في عقل الفرد التابع لأيقونة السيطرة والخضوغ والخنوع لولي الامر والتي يراد منها تحقيق الحرية والعدالة والأمن بإطار صوري محدد بالأعراف والأصول المدروسة بحذافيرها من الألف الى الياء والتي يعد الشذوذ عنها (جريمة فكرية.) !برع جورج أورويل في بناء نموذج فكري شبيه بالآلهة والذي ترجمه بصورة ( الأخ الكبير) وهو الفكرة التي تنبثق منها معنى الوطن والولاء والحرية والتي دونها تخون قيم العدل والكرامة بل تسلم نفسك للعبودية المطلقة !كما كرّس مفهوم الكراهية كمبدأ حيوي للحفاظ على رباط الشعب في الولاء لرموزه ( أوقيانيا/ الحزب) من خلال رسم وتجسيد مصيدة الفكر المتناقض ،وثنائية المقاربات المزدوجة ! والتي كرسها في المفاهيم العامة والأساسية (للحزب) .تنبه أورويل لأهمية تزييف الوقائع وخلق تاريخ فانتازي للسيطرة على عقول الشعب واستعباده وذلك من خلال شغل الفرد بعدو وعداء مشترك مع الآخر الذي يود ان يقتنص حريته وأمنه ووطنه (أوقيانيا) بافتعال حروب وصراعات كاذبة ووهمية مع دول مجاورة ( أوراسيا وإيستاسيا) . طبعا عن طريق تسخير اعلام فاسد ومحترف في إدارة الكلمة والصورة باسقاطات نفسية مسوغة ومائعة ، تلج العقل كالسحر!كماتطرق المفكر العظيم أورويل لفلسفة السيطرة وما تشي به من توازن مزدوج ومضاد مع عقول الأفراد (خلق صراع من اللاتوازن ! ) وذلك من خلال فكرة الرقابة اللصيقة على الأفراد عن طريق (شاشات الرصد) ،التي تقيس كل تحركاتك، بل حتى تقرأ أفكارك وشعورك ، ما يخلق مع الوقت انقسامات فكرية ونفسية في داخل عقول الأفراد ليجعل البعض منهم يتمرد ويواجه الصورة (الخوف) بنوع من التحدي ،وهذا الصراع المفتعل وبشكل غير مباشر هو مايغذي استمرار الحزب وسيطرته على الأفراد من خلال فرض العقوبات القاسية( التعذيب الجسدي والنفسي في المعتقلات ) وبالاعدامات الجماهيرية الحية ،لجعلهم يتشربون فكرة عدم القدرة من التملص من قوة الآخر المسيطر والجاثم على الفكر والأنفاس ، والذي يهدف من خلاله لبناء شعب مفرغ روحياً من العقل والإرادة الحرة . فالوصاية الفكرية وقاية من الخيانة !وهذا ماترمي اليه الكثير من حكومات شعوب العالم اليوم، ففضيحة التجسس التي كشفت وبانت بعد سقوط نظام القذافي على شعبه توضح كيف ان بعض العقليات مهوسة بفكرة الفرد والعقل الأوحد و بالتأليه. كما كشفت فضيحة التجسس الأخيرة لأمريكا على زعماء وحكومات الدول الأخرى والتي فجرها سنودن (عميل في الوكالات الاستخبارية المركزية الأمريكية )عن مدى مرض الأنظمة التي تدعي الديمقراطية واحترام الحريات . فالآية دائماً في سجال مع محركات الواقع !لايمكن مغادرة هذه المراجعة دون الإشارة الى حرفية البناء في الشخوص والمتمثلة في شخصية أوبراين وبطل الصراع وينستون . وينستون تنطبق عليه هذه المقولة "" الحياة مكيدة اما منك او عليك "" ! فهو كشف زيف فكرة ( الأخ الكبير ) الحزب ، وتقزز مما يقوم به من تشويه للواقع وللفكر ، وحاول جاهدا ان يفرغ نفسه من جهل السلطة والسيطرة بمقاومة ومحاربة العبودية بالتحرر من عقدة الكراهية بالحب ، وبالبحث عن الحقائق المدفونة بالذاكرة وجعلها متقدة به ، ولكن جهاده المرير لم يستمر طويلا امام ماكينة التعذيب والتجديف الفكري والإنساني ،فقرر أخيرا ان يتصالح مع ذاته بقبول واقع نيء وصدىء حتى يستطيع أن يتنفس ، ف 2+2= بالضرورة 5 لان الوصاة على الحياة أرادوا ذلك . قد أدرك في الأخير هذه الحقيقة الفاجعة: ""اذا أطلقت رصاصك على الماضي ، أطلق عليك المستقبل قذائفه"" ! ل-رسول حمزاتوفالهزيمة النفسية المقنعة هي التي تصلح في زمن العجاف السبع !هذه من الروايات الملهمة والرائعة، والتي ستكتشف بها شيء جديد كلما أعدت قراءتها ! فهي تضج بالقراءات الفلسفية والنفسية والفكرية الآسرة . وتحلل الكثير من دراما ومنولوجيا الواقع بصورة عميقة وناضجة، وتدرس سيكولوجيا السلطة والجماعة بطريقه مذهلة . كما تعرض فنون علم النفس السلوكي وآليات البرمجة العصبية والنفسية بشكل رائع يستحق التأمل والدراسة. أورويل مفكر ممتع، ولغته تذكرك ب- رولان بارت الجميل و الرائع كونديرا.بكل تأكيد تستحق الخمس نجوم وأكثر."
1152,Aida,"Me puso la piel chinita... es un libro tan crudo, directo y frío, pero muy real y probable en la actualidad."
1153,Glenn Ardi,"Tahun 1984 memang telah lama berlalu, namun karya ini tetap dikenal sebagai karya fenomenal dan bahkan menjadi semacam ""holy grail"" bagi para pecinta sastra klasik, alternate-history, dan genre distopian. Saya mulai membaca buku ini dengan ekspektasi begitu tinggi tetapi ternyata kualitas dari buku ini tetap bisa jauh melampaui ekspektasi saya.Rasanya belum pernah ada buku lain yang mampu membuat saya sesak nafas, geleng-geleng, sampai stress gak karuan sepanjang hari. Dalam buku ini, rasanya seluruh kepercayaan saya tentang ""semangat"" kemanusiaan, harapan, kekuatan cinta, kebebasan, keadilan, logika, dan rasionalitas - hancur lebur, lumat, musnah tak berbekas sampai tidak ada ampas-ampasnya sama sekali. Yang lebih mengerikan adalah: proses kehancuran itu berjalan dengan begitu wajar, seperti mengalun dengan perlahan, dengan proses yang begitu simpel dan tidak terbantahkan.Saya angkat tangan, menyerah. Rasanya cukup saya membacanya sekali, saya tidak sanggup membacanya lagi. Buku ini betul-betul gila. Benar-benar tidak habis pikir, bagaimana mungkin Orwell bisa menciptakan dunia se-mengerikan ini? Bagaimana mungkin ada seorang manusia waras yang bisa bertahan untuk tidak jadi gila atau sinting ketika menyelesaikan cerita ini? "
1154,Hossam,HOLY FUCKING FUCK-SHIT OH FUCKIN' MINDFUCK FUCKING RAD FUCKERY....FUUCK!
1155,Cruiseportatlas.com JohnMorn,"Honestly I had avoided this book thinking it had long passages about torture and brainwashing. It does, but before that there is the plot about Winston's political and romantic awakening within a totalitarian state. Feeble as this awakening is, the longing for truth, beauty and love is wonderfully described. There is no romanticism in this book, but there is hope in my view.The book can be read as a prediction or as a cautionary tale. Taken as a prediction it is devastating. As a cautionary tale, it is an expose of man's potential for evil. Written just after World War II, Orwell was taking recent events to their logical extreme. His portrait of a world where personal liberties are snuffed out by a ravenous inner party seemed all to plausible at the moment. Within 1984 is a thorough description of the methods and mechanisms used to create the totalitarian society. Some aspects of this were obvious. Children spy on their parents. Television has no on/off switch and is a two way devise allowing watchers to be watched. Love is anathema because any loyalty other than to the state (Big Brother) is dangerous. War is constant, because there must be an enemy.Where Orwell departed from the obvious is where it gets interesting. The mottoes of the party - War is Peace, Freedom is Slavery, Ignorance is Strength - demonstrate how utterly the rulers want to alter reality. The invention of a new and simpler language - Newspeak - shows how this can be done. The book within the book written by Emmanuel Goldstein describes how war has no goal besides creating an outside enemy to distract the people from any other political strivings. And finally, control by the state will not stop at eliminating behaviors. The striving for freedom, love, knowledge and peace must also be destroyed.Ultimately this book is as depressing as I thought it would be. However, it was much more complex and fascinating than I realized. "
1156,Meriem Bouraoui,"Having no idea of what this book is going to be about I picked it.And after turning few pages, I realised that I had a miracles in my hands, Orwell is genius, the way he imagined the world, the plot, the characters is just pure awsomeness !Well and so far he has been right about everything although he overstated some details, we're living in a world of slavery, where freedom is just an illusion, and all what's beyond we call forbiden.The best book in English I've ever read."
1157,Yousef Rizk,"جورج أورويل لم يكن مجرد كاتب .. عالم اجتماع وعالم نفس ومؤرخ دقيق .. عدسة مجهر تكبر تلك التفاصيل التي لا يجرؤ أحد على رؤيتها ويختفي خلفها آلاف المسحوقين لتبدو الصورة أوضح عن تلك الأحياء الفقيرة التي لا يكبر فيها سوى القوارض . ألة تسجيل تستقرئ ماذا سيحدث في عام ١٩٨٤ وفي عام ٢٠١٥م .. بل توقع أبدي لن يخالفه غباء الأنظمة الشمولية والحزب الواحد.جورج أورويل .. شاشة رصد تراقب كل شاشات الرصد الزائلة لتورثنا هذا السجل الدقيق .. كانت روحه حاضرة في كل مكان حتى في عقل الأخ الكبير ""جورج أورويل يراقبك ويسجل لك "" .. ليس سهلا أن يقنعك بالأمر وضده في فترة وجيزة أنت محاط بكل التفاصيل التي تجعلك لا تصدق .. لكنك ستصدق ليس فقط في لسانك بل حتى في اعتقادك .. كل ما بالأمر أن يضع الضابظ يده على القرص الدائري _ جهاز التعذيب _ والآن ..كم يساوي مجموع .. اثنان واثنان ؟ستجيب هو خمسة، والدليل أنه لم يكن في يوم من الأيام سوى خمسة .. راجع كل السجلات ستجدها زورت ليصبح هذا الكلام صحيح .ذاكرتك قد تصاب بالخرف وستضعف إرداتك أمام هذه الجموع التي تأكد لك أن اثنين واثنين لا يمكن أن يساوي أربعة.راح أبعد من ذلك إذ التقط صورة بليغة الملامح .. وغادر المكان ليراقبها خارج زمنه مركزا عدسة التقريب على الإنسان .. ثقب الزمن بما اسماه دائرة التاريخ وجلس يراقب ويتلصص على كل ما يريده من خلال مصطلحاته الدامغة وسلاسة تعبيره التي جعلت القارئ يحك الدوالي في كاحله .. ويبحث عن عقب سيجارة .. ليمارس الجنس مع المعنى المطلوب من أن يكون ونيستون متزوجا بشريط كاسيت !كان في الرواية نجوم توقفك في الموقع الصحيح لتدرك أن غاية السلطة هي السلطة .. التاريخ فقط ما هو في عقولنا المكونة ويمكن تعميمها على كل الفرضيات التي نعتقد بها .. شارنغتون وحركة نظارته النبيلة .. وزارة الحب والحقيقة والوفرة والسلام .. ازدواجية التفكير ألا تكون أنت وحتى لو أردت أن تكون . أوبراين .. من أنت حتى تريد ؟ فقط الحزب هو الذي يريد .. أنت كاهن للسلطة عليك أن تخرج من ذاتك وتنصهر في ذات الحزب الذي لا يموت .. وإلا اعتبر نفسك غير موجود !تأليه الأشخاص حد العبادة من خلال غسل العقول حتى لو لم يكونوا على قيد الحياة .. الزعيم الخالد.  اسقاط هذه التحفة على أبعد صور التعصب للفكر الواحد .. بدء بالحزب وانتهاء بالأسرة التي تحاول توريث أبناءها موروث بالكامل ضمن نسق معرفي واحد محدود بزمان ومكان .. هذا كل شيء عليكم معرفته وعدا ذلك من فعل الشيطان لا تقربوه .. ليدخلوا ضمن أعبد الله في الدين الذي أرضاه لك فقط .. عقلك لن ينفعك .. ما أقسى مقولة الحيوانات والعامة أحرار فيما يفعلون .. إن كان هناك أمل فهو في العامة .. لن يثوروا حتى يعوا ولن يعوا إلا بعد أن يثوروا .. لذلك كان حل المعادلة التي شخصها الرائع أورويل باهظ الثمن .١٦ / ٩ / ٢٠١٥ م ."
1158,Ahmad Badr Mesbah,"This is a novel that describes a future world that is fucked up. It is a dystopia or an anti-utopia. Although published in 1948 , I was shocked by how much I could relate many of the book’s event to how our countries in the middle east run nowadays.I didn’t particularly enjoy 1984 as a novel. I found many more novels more entertaining. However, it was a book where I would read a chapter, re-read it again, realize how similar the inner party operates to many modern day governments. Then I re-read again, and get blown away by the genius of George Orwell to analyze accurately how people function in this fiction. I would often sit for extended hours and link Big brother, the inner party, Winston smith, Julia, O’Brien, Goldstein, and the proles to people I know and watch every day on TVs and in the streetThe chapters of the book that had portions of goldstein’s book “The theory and practice of oligarchical collectivism” was the part I enjoyed the most. The way the words “War is Peace, Freedom is Slavery, Ignorance is strength” are analyzed is genius. After a lot of speculation, I can probably with some modifications tailor versions of 1984 to what is happening in Egypt, Syria, Lebanon, Iraq, and Libya. With one difference, our governments were smart enough to not publicly show ‘IngSoc’. We have our own modern version of IngSoc , and we can’t notice it.The book will blow away anyone who is a fan of philosophy. Is there really any facts in this world? Does anything exists outside of our minds or is reality only inside ourselves. Is 2+2=4 or can it mean 5 or 3. I think i suck at writing reviews, but I wrote this not for anyone, but to remind me of how marvelous this publication was. I will probably re-read the novel again, in Arabic this time. With complexity of this novel, I believe one reading isn’t enough to grasp all ideas of this book"
1159,Mark Lavin,"I just finished reading 1984 again, having read it many times before, but not in the last 10 years. I continue to be alert to the sorts of things Orwell warns us about as they occur, such as cameras in public places, phone taps, the government (particularly the US government, which I respect, but less and less over the years) presenting lies to support their actions (Vietnam, Patrick Tillman's death, etc.), using torture, etc., etc. It is amazing that these dangers could be foreseen in 1947. Perhaps I am naive, but Orwell is incredibly prescient.However, what truly struck me at this reading is the actual writing, and the major concepts that he presents. Another reviewer here mentions it. Orwell's descriptions of what is going on in the human mind (usually Winston's) are so dead on that with only a few words, I know EXACTLY what he is talking about. And with those descriptions, he has identified some basic ideas that are obvious in retrospect, though not necessarily completely valid: The purpose of those in power is power alone; pain makes cowards of us all; if you limit the available vocabulary, you limit the range of thought; there is something for everyone that cannot be tolerated; the only reality is in the mind; the concept of doublethink is valid. There are others. I have read critics indicating that the characters are thin and that the ending is weak or false. I think the story and characters are intended to provide a structure for these ideas, and no more was needed. "
1160,Tempo de Ler,"Que alternativas restam quando nem os poucos «centímetros cúbicos no interior do nosso crânio» nos pertencem? No livro 1984, George Orwell criou uma assustadora reflexão política que evidencia o perigo do totalitarismo, tendo por base o que o próprio testemunhou com os governos Russo e Espanhol.Experienciamos a vida em Oceânia através de Winston Smith, um trabalhador do Partido cuja mente resiste silenciosamente à exaustiva soberania do Partido, mantendo inédito sentido crítico e ânsia por respostas. Neste mundo, todo o tipo de liberdade foi abolida, seja de expressão, de imprensa, de reunião ou até mesmo de pensamento; consequentemente, todos os que forem apanhados a contrariar as diretivas do Partido simplesmente desaparecem, «vaporizam-se», ou são submetidos a uma disciplina intelectual que os obrigará não só a dizer o que o Partido estipula, mas também a acreditar em cada palavra.Além de constantemente vigiados através de «telecrãs» e de microfones espalhados por todo o lado, os cidadãos são submetidos a doses constantes de propaganda política que orienta a forma como devem viver as suas vidas, os incita a odiar todos os que se opõem ao Partido e a denunciar comportamentos que possam parecer suspeitos, incluindo as crianças em relação aos próprios pais. O poder do Partido é reforçado pelo controlo que este detém sobre o passado: alterando constantemente documentos e livros, rebatizando edifícios e até países, modificando datas, impedindo que os cidadãos mantenham documentos/registos/fotografias, o Partido consegue sabotar a memória coletiva e, desta forma, controlar o presente, justificando as suas ações e garantindo que «o Partido tem sempre razão», que as suas previsões são sempre correctas. A opressão do Partido vai ao ponto de criar uma nova língua, uma que não possua os termos que permitem sequer conceptualizar pensamentos revoltosos.Enquanto passeia pelas decrépitas ruas da cidade de Londres, Winston repara na miséria em que vivem os «proles», mas também em como são os únicos que vivem em relativa liberdade, passando a ver na classe mais baixa da sociedade a única força que poderá um dia subverter o Partido. Nestas ruas está também gravada a «incompetência» do Partido para governar ou apenas o espelho da sua ganância; o esforço e meios gastos para controlar o povo através de avançada tecnologia, não é concordante com a pobreza que se vê.Com Winston - com as consequências das suas ações «rebeldes» - entramos numa inevitabilidade assustadora. Reeducado à força, através de intimidação psicológica e tortura física, Winston vê-se sem escape e sem esperança; morrer a odiá-los, apesar de submissão total, parece ser a única liberdade possível.Esta é uma sátira escrita em forma de aviso, expondo possibilidades terríveis, mas não completamente originais, sobre a submissão intelectual do povo, a omnipresença do governo que oprime e controla sem medida, difundindo a sua mensagem através de exaustivas campanhas. 1984 alerta-nos para o perigo dos terríveis -ismos (do comunismo, do fascismo, do nazismo, …, enfim, do totalitarismo), demonstra a relevância da linguagem como concretizador de pensamentos e chama a atenção para a importância de mantermos a nossa identidade, a nossa memória sobre o passado e conhecimento sobre a História. "
1161,Jarezal,"2+2=5.Si toda la información que pudieras consultar estuviera manipulada, ¿cómo podrías saber lo que sucede realmente en el mundo? ¿Cómo puedes ser libre si todo lo que lees, todo lo que ves, todo lo que escuchas ha pasado por el filtro oficial para que se adapte a la ideología del partido? ¿Cómo puedes pensar algo que sea diferente a lo que quieren que pienses?En 1984 se nos presenta una sociedad totalitaria donde el Gobierno controla absolutamente todos los aspectos de la vida cotidiana. En ella, los ciudadanos son sometidos a vigilancia permanente mediante unos aparatos instalados en las casas y si alguien manifiesta una opinión diferente a la establecida por el Gobierno es detenido. Si no estás conmigo, estás contra mí.Además, se mantiene un estado de guerra permanente contra “el enemigo”. Otra sociedad igualmente totalitaria, que no se diferencian en casi nada la una de la otra pero que se presenta a los ciudadanos como el mal y la causa de todos los problemas. Y si alguien cuestiona alguna de las políticas es indudablemente un simpatizante del enemigo. Porque el Partido nunca se equivoca y es la única solución posible a todos los males.El protagonista del libro, Winston Smith, es uno de los burócratas de esta sociedad. Trabajando para el Ministerio de la Verdad se dedica a manipular la historia. Su objetivo es alterar libros, periódicos, fotografías… que muestren algo que vaya en contra de los postulados del Gobierno. Si ahora estamos en guerra contra Eurasia, siempre hemos estado en guerra contra ellos por lo que todos los documentos donde aparecieran como aliados deben ser modificados.De esta forma, la verdad es lo que el Gobierno dice que es la verdad. El miedo, la represión y la impotencia provocan que no se cuestione la versión oficial y parece que nadie nota las contradicciones entre lo que se dice hoy y lo que se dijo ayer.Debido a su trabajo, Winston empieza a darse cuenta de todas las falsedades que le rodean y tras conocer a una joven con sus mismas inquietudes reúne el valor necesario para dejar a un lado el conformismo y resistirse al control del Gobierno.Durante la resistencia de Winston se nos van descubriendo las diversas técnicas que usa el Gobierno para asegurarse el control de la sociedad. La manipulación del lenguaje, la restricción de información, la escasez, el enemigo al que achacar todos los males, la vigilancia de la sociedad por la propia sociedad. Y si todo esto falla, tortura y lavado de cerebro. 1984 lleva el control al extremo pero nos hace reflexionar sobre nuestra propia sociedad y la facilidad con la que nos dejamos manipular. Las lealtades ciegas al partido político de turno, la confianza que ponemos en lo que nos cuentan los medios de comunicación y cómo muchas veces aceptamos que dos más dos son cinco porque es lo que nos dice el Gran Hermano. Y recuerda, Big Brother is watching you!"
1162,Lashaan Balasingam (Bookidote),"You can find my review of this novel at:https://bookidote.wordpress.com/2015/...Yours truly,LashaanLashaan & Trang | Bloggers and Book ReviewersOfficial blog: http://bookidote.wordpress.com"
1163,Erensu,"This book is one of the famous and intense distopian of all kind of books. George Orwell is quite successful to describe the community which dominated by fear and oppression. The mottos of this book - War is peace, freedom is slavery, ignorance is strength- compel us to think about the world we are living now.The topic is profound and a bit scary at first but then you start to think that, these things are highly reflects our societies in terms of fear and oppression. From the book's date of issue 1942, it influenced people all around the world and aroused interests of all humans. I think every person who read this book would find something in the book plausable and interesting. "
1164,Maz,"1984 is the most geniality horrifying book! that after reading it you'll keep your mind wide open and be more conscious, and you'll never be able to see the world as it was before. Orwell's a genius! "
1165,Pino,"I was so anxious getting to the end of 1984. It's not a book that you want to be finished and get over with.Maybe it's dark and written in despair but it's lively and vivid.About politics, or better power, control and authority and its relationship with the 3 classes low, medium and high: how they see it, remember it, live it and endure it as a group and also individually. A system of deceit and treachery,a police state with no laws or rights. Where thinking is a dangerous crime and obedience is not enough. A permanent war and fear and suffering.A system we're all familiar with if it happens you lived under a dictatorship once or you are aware of what's going on around the globe.Main character Winston Smith who believes the Party meant to be destroyed and things will change again but doesn't know how and when.Julia who accepts the Party ruling as something unalterable ""like the sky' you can't rebel against , you just evade it sometimes. ""The best books, are those that tell you what you know exactly.""You may also need to carry on with ""Brave new world"" and ""Fahrenheit 451"" if you didn't yet :)"
1166,آلاء الأسيوطي,رواية عظيمة جدا لكن صادمة جدا انا كنت مصدومة طول الوقت وانا بقرأ دول عندهم شرطة الفكر 
1167,Amna," 1984, a novel in which George Orwell predicts a rather horrifying future. A future of terror, where people are put under constant surveillance, where they abolish you for being a criminal of thought by carrying radical beliefs, where they control the media and alter the truth. The further I got in the book, the more horrifying it became, the more I realized how familiar 'they' seem to be. I realized that Orwell's novel almost hit the bulls eye in it's prediction, for many are already living in this state of terror, and worse yet, some don't even realize it. This was a disturbing book. This was a book that kept me up all night after the night of finishing it. This, to me, was more a masterpiece of a warning than it is of a book. "
1168,Jecko,"C'mon. This book is a classy classic!'Big Brother' has become a living and breathing expression used by politicians and laymen alike. Orwell's ideas have helped to clarify political relations for a couple of decades now, a rare feat for a book under the umbrella of fantasy/sci-fi. If its influence were not enough to deserve this book at least a well thought out consideration, its actual literary quality is rather decent as well. Orwell's strength lies not in a well constructed imagination, but in the force of plot and the intention prescribed to certain symbols and characters. Even if you don't agree exactly with Orwell's way of attacking government's notorious self-empowerment you still have to appreciate the divine literary exactness on display in Orwell's writing. Orwell, though a social critic, is firstly a writer. His intelligence is put on display well in his classic story."
