,user,review
1122,Jennifer Alexis,"This book was entertaining, the characters were...interesting to say the least. I loved it. Kept me interested the entire time. Read it in 2 days. I only wished they had added some more detail in the end. It felt a little rushed to me. A whole month of time missing after the twist at the end. And the end was really unexpected to me."
1123,Tom,"This book was like meeting a cross dressing serial killer who believes the world is controlled by giant turtles orbiting us in satellites and having them only want to talk about the weather, in other words it started off so messed up and crazy (the good interesting kind) but ended up kind of pedestrian. That doesn't make it bad. It was a good mystery, quite readable, and well told, but it was just a bit of wasted potential in a way. The characters seemed bonkers but were really just victims of circumstance, well except for the killer, that character was crazy, but not David Fincher crazy, more like Lifetime movie network crazy. Still great and still worth a read. I very much liked it. "
1124,GraceHogan,"** minor spoilersRating: Four out of Five StarsThe Girl on the Train, a thriller novel by Paula Hawkins, was an extremely interesting book that I enjoyed reading. The book contained all the makings of a perfect story: love, hate, obsession, crime, and self-realization. The book kept me on my toes the whole time by making sudden, unexpected twists in the story. Paula Hawkins was really able to engage me as a reader by introducing a simple question with a very complex answer: What happened to Rachel Watson? The Girl on the Train follows the story of Rachel Watson, at 32-years old she has already gone through a painful divorce caused by her dependency on alcohol. Every day, Rachel rides a train to and from London. One day, she notices a beautiful couple out on the deck. Although she doesn’t even know them, in her head Rachel renames them Jason and Jess and imagines how perfect their lives are together. However, while she is reading the paper, Rachel sees that “Jess” has gone missing and her real name is Megan Hipwell. Convinced that she must have done something in an alcohol-fueled rage, Rachel decides to further investigate the disappearance of Megan. Unbeknownst to her, this investigation would lead her to the most painful reminder of the life that she used to have, her ex-husband Tom.Unlike so many other crime books that I have read, The Girl on the Train was able to keep things interesting without confusing me. If I had one complaint about the book, it would be that it was a little too mature for me but that is not the author’s fault at all. Personally, I would recommend the book to someone in their thirties or above. I found that I couldn’t relate to any of the characters’ situations because they were very “adult” problems. Paula Hawkins was able to create a fascinating, intriguing novel that was hard for me to put down. In fact, the book was so interesting that I forgot that I was reading it for school and it began to take up my free time because I couldn’t wait to see what would happen next.  One of things I found to be the most interesting in the book was the way that Rachel viewed her people-watching: “Twice a day, I am offered a view into other lives, just for a moment. There's something comforting about the sight of strangers safe at home,” (Hawkins 4). I, like many others, love to know what’s going on in people’s lives but I almost always forget what they said and move on. However, Rachel views her people-watching as a view into their lives. Hawkins introduces this thought fairly early on in the novel which allowed me to see that Rachel is so unhappy in her own life, that the best way for her to feel better is by imaging how perfect other peoples’ lives are. In conclusion, I think that The Girl on the Train was an excellent book. I would love to read it again in 15 years or so, so that I can see if my thoughts on it change as I gain maturity. I really enjoyed reading this book for my SRP project and I look forward to next quarter’s project."
1125,Sumaiyya Naseem,I really enjoyed reading this! I'm not one for thrillers so it was a good change from my reading habits. The ending could have been better though. And I felt the female characters were too similar. It's a great read for a lazy weekend.
1126,Cora,Great read! It reminds me of Gone Girl in the sense of the suspense element that works in this piece. Recommended
1127,Dani Duffy,"This book is nice and easy to read, the language helps you relax and relate to the characters involved. I found it a bit slow going to begin with but then the twist came and I couldn't put it down"
1128,Bharmon,"Really, it's a 3.5 but I had to round up for goodreads. It's not a showstopper, but it's a good, effortless summer read. "
1129,Ken,"Messed up, but good."
1130,Jayne Thorold,"I read this first on the kindle then was lucky enough to get it in hard back. The biggest negative to this book is that in places it is quite confusing,and there was a few times I had to re read a page or so again to understand it. I went through periods of liking and hating Rachel in equal amounts. Her character came over as very weak and vulnerable,obviously because of her addiction,but it drove me nutty. I wanted her,even in the early chapters,to pick herself up and stop acting a victim. Did the author want to portray weak women? As in fact I found all three main women characters weak and submissive. Two only coming stronger in the final pages.  On the whole though a really good read. For obvious reasons,it was easy to guess 'whodunnit' quite early on in the book,but that didn't deter my enjoyment of it. A good read on s nice long train journey. "
1131,Pat Bailey,"4.5 starsThe train has arrived! …..with suspense, mystery, secrets and startling truths intertwined in this novel. The main character Rachael is a protagonist, not all that likable and resorts to the bottle to get through daily life which is teetering on the edge. She is divorced by her husband and has lost her job. Keeping the job loss a secret from her roommate, she continues to ride the train into the city every day, pretending to go to work. On the train ride, Rachael observes a couple on their home patio along the train route to town. She begins to create a ""perfect couple"" story about them, comparing them to her life prior to her divorce when she lived only a few doors down from them. Her ex-husband is remarried to Anna and with a toddler they now live in the house Rachael once shared with her ex.Enter “perfect couple” Megan who goes missing on a day Rachael has drank herself into a black out. The story is told from three different viewpoints, Rachael, Anna and Megan each giving a slightly different take on the story. There are a number of characters and all are complex and flawed. They lie, cheat and deceive and so nothing is really as it first appears and, more importantly, nobody is as they first seem. The plot was excellent; the pace and intrigue made this a page turner. "
1132,Amanda Hendsbee,"This book got off to a horribly slow start, and I nearly gave up for that reason. I had heard nothing but good things, though, and I decided to power through it anyway. I'm incredibly glad I did, because it got so much better. I figured out who the killer was before it was revealed, but that didn't stop me from enjoying it. If you're a fan of the Millennium series or Gone Girl, you will probably enjoy this."
1133,Hillary Smith,"For sure entertaining- I did read it in 24 hours. I found the plot to be pretty depressing and a little annoying. The women characters were disappointing. Really I didn't like any of the characters. I became mostly annoyed by their idiocy. While a quick read it didn't spark any emotional attachment to anything. I'm giving it 4 stars purely for the entertainment factor, not really for a good book rating. Overrated really."
1134,Erica,4.5 stars. What a roller coaster ride. I was guessing up until nearly the end.
1135,Rebekah,"Not my typical book, but it did keep me intrigued. I don't tend to like books that have unlikable narrators. While I didn't like Rachel at first, she did grow on me a bit as she struggled to remember what happened.Solid book for those who like mysteries."
1136,Sheila,"This book is being compared a lot to Gone Girl. And I guess there is a missing woman in this book too, but it's not really a comparison I'd jump to make. It's just not as dark and sinister as Gone Girl. It doesn't give off the same vibe. That being said, similar to Gone Girl, the characters aren't particularly likable. But I was still invested in their lives, even if I thought they made stupid decisions and didn't always agree with them. The writing style of this book is very straightforward and almost clinical. But it works. The story is told from three perspectives in two different timelines. Each gave something different to the story which I liked. Even though in my opinion the voices didn't feel very different. The only complaint that I really had was that the police didn't feel very present for a book about a crime. It's a minor complaint because I know it wasn't told from that perspective and that this wasn't a police procedural; but I couldn't help but wish we saw a little more of that aspect through the characters eyes because it felt like they weren't really doing anything at all. Overall this was a fast read that I enjoyed."
1137,Kathryn Burak,"Any comparisons to GONE GIRL, for me, are left behind with the missing girl plot. In many ways this is a better book.Though the book is mainly told through Rachel's eyes, two other women's stories add to this thriller that is reminiscent of Hitchcock. Rachel's main storyline guides us through her boozy, blurry, voyeuristic observations from the train window: a couple who share a house a few doors away from a house she recently shared with her ex-husband. There were a lot of coincidences that reminded me this was fiction, and the proximity of the houses was one of them. Still, I couldn't put the story down, and I rooted for Rachel to stop doing stupid things and pull herself together. When the woman who lives in the house near Rachel's ex's home goes missing, of course Rachel is all over that. Why? Well, she's created a fiction for the couple--Jess and Jason (not really, but in her mind). She's also seen ""Jess"" kissing someone who wasn't ""Jason."" She's also realistically needy in the way addicts are--lonely, obsessive, compulsive when drunk.I'm reminded of Rear Window. Characters don't know how public their lives are, and the ""gaze"" of onlookers seems both a little righteous and a little prurient. Isn't it your right to look out the train windows and observe? Isn't it also something to be ashamed of? Among the strong parts of the book are the different ""windows"" into the three women's lives. Herein lies one of my complaints, though--the voices sometimes blended together and the women tended to stay within their types (frustrated mom, vixen, barren lady). I didn't buy that Rachel became an alcoholic because she couldn't get pregnant, and I didn't buy that line about women only being valued for beauty and motherhood. Besides, if motherhood is such an overwhelming desire, why not adopt? The theme of being hot and pretty (and blonde!) came up a bunch--and I felt myself craving more behind all of the surface stuff.All that said, the logic of the both the mystery and Rachel's psychology work together well. I saw the ending coming, but that didn't bother me. A very worthwhile read. "
1138,L.E. Fraser,"Rachel’s life is off the rails. Unable to conceive, her husband leaves her for another woman and immediately has a baby. The twice-daily journey to and from London forces Rachel to ride by the house she once loved, envisioning the blissful family she lost. She creates a fantasy life for a neighboring couple she sees during her train ride, developing them into the perfect couple. When the woman inexplicably disappears, Rachel injects herself into the investigation, but her alcoholism does more than discredit her. She loses her job, her roommate threatens to kick her out, and the black-outs start. Struggling to differentiate between reality and fantasy, Rachel must uncover the truth over what happened in order to reclaim her life.Told through the eyes of Rachel, her husband’s new wife, and the woman who disappeared, this novel explores an array of issues, including adultery, alcoholism, and loss. The informal style indirectly delineates the characters, making them flawed and real. Rachel’s inability to stop drinking amidst her confusion and desperate need to recall events is poignant. The women’s differences uniquely show their similarities and form reader empathy.This is a character-based novel, with the mystery of the crime placed in the background. It is a successful stylistic device. However, the interjection of past timeline in a mostly chronological sequence is confusing. A linear approach would benefit pacing without sacrificing suspense."
1139,Lara Mcclendon,"Couldn't put this book down. Read it in just one day. 4.5 from me. I'd say 5, but I won't read it again since the mystery is solved for me. But I loved the characters, the drama, the suspense, the twists. Totally recommend this one. "
1140,Bonnie Brody,"Rachel's life is one humongous mess. Her husband Tom, who Rachel still loves and is obsessed with, left her for Anna and they have an infant daughter. Rachel is a drunk and at night she repeatedly calls Tom during her black-outs. Sometimes she even walks past her old house, where Tom and Anna live, and rings the doorbell. She has lost her job but she still rides the train daily to London as if she were still working. She lives with a college friend who is getting sick of her drinking. As Rachel rides the train, she looks into one particular apartment that is near the tracks. Inside, she views a couple who she fantasizes about, even giving them fictional names. She imagines this couple as happy and devoted to one another. One day, however, she sees the woman kissing someone other than her partner and Rachel's cannot get her head around this.The novel is an astute psychological study of one woman's addiction and attempt to hold on to reality. It examines how she instills herself into the lives of others in order to find some meaning in her own life. As she becomes more and more enmeshed in others' lives, her own objectives come into question. There is a lot of action and intrigue in this book. As a clinical social worker, I deal a lot with addictions and this book has one of the best descriptions of alcoholism that I've ever encountered. The personality of Rachel is caught dead-on and I felt like I knew her inside and out. The novel is told from different perspectives, primarily those of Rachel and Anna. It is a real page-turner and difficult to put down. I didn't see the end coming but it all fell into place. Enjoy a fun read and watch out for the movie - I hear it will be out later this year!"
1141,Krista H,"I don't read many thrillers but this one pulls you in and won't let go. Dark, twisted, paranoid and full of secrets and lies. If you think you know people...think again."
1142,Chelsea Bowman,"I really enjoyed this one. I agree with Andi that I hated all of the narrators, but the book kept me guessing for a long time and the end was super suspenseful."
1143,Tiffany,"Reading the description of this book, I was automatically intrigued. The story centers around the lives of three very different women whose lives become intertwined through their varying degrees of separation. The primary protagonist is Rachel Watson, a recent divorcee, whose life is seemingly in shambles. Rachel commutes everyday on the train and in her travels she daydreams about the life of a couple she passes on her daily journey. But as we all know, life is no fairy tale. And thus begins a winding, twisting journey into the lives of the people around us and how nothing is ever really as it seems. I thoroughly enjoyed this book. It has had many comparisons to Gillian Flynn's ""Gone Girl"", which a semi-accurate. It is a thriller about a couple and the goings on in their relationship, but that is as close as the two come. ""Gone Girl"" was much darker and I found it to be a better read. But that is just my opinion. ""The Girl on the Train"" is a very good book. It is like an episode of CSI or one of it's similar counterparts. I found the story interesting. The writing was very skillful. I greatly enjoyed the setting of London. The characters were real and flawed as we all are. Every time I picked up this book I was in this world, which is a credit to the author's writing ability. I gave it 4 out of 5 stars because I did predict the fairly near the beginning, but that is not to say the book is predictably. Many scenes and outcomes did have a bit of a shock value. I also rated it a 4 because it did lull in a few places that seemed to drag out the outcome. I would read another book by this author without hesitation just to see what she comes up with next. I would recommend this book to fans of psychological thrillers. "
1144,Gail (myJunegirls),"What can I say? I seem to enjoy books that gave characters with no redeeming qualities! Such a cast of interesting people bouncing in and out of this story. You can't really root for anyone, but they make you want more nonetheless! Loved everything about this story. If you are looking for a good thriller, pick it up now."
1145,Kat Schuller,Very well written! Loved the twists and turns. Super fast read! 
1146,Sophia Prades,"Oh, the twists. Oh! THE TURNS!!"
1147,Charlene Vertefeuille,"This was a well written, suspense filled story. It had the sad undertones but definitely kept me up reading late and thinking about the book when I wasn't reading it. Great ending."
1148,Denese Stachowiak,"I had a tough time getting started with this book but eventually it had me hooked. Unlike many reviews, I do not think this is at all like Gone Girl. Sure, there are similarities, but I'm not sure any book can ever take the place of that one. A good read nonetheless."
1149,Martin Kilkenny,"Good, but a slow start."
1150,Melinda Elizabeth,"Let’s stop the comparisons right now. This isn’t “Gone Girl”. And I’m ok with that. Indeed, comparing this novel to Gone Girl can seem a little unfair to Paula Hawkins, as she’s created an intricate thriller here that deserves to stand on its own two feet. Rachel catches the same train every day. She takes in the scenery and observes a couple whose house backs onto the train tracks. They are the epitome of the perfect power couple, strong, lithe, happy and carefree. She anticipates seeing them every day, and creates a narrative to suit their perfect frames. Jess, a successful freelance artist, and Jason, a strong, capable man who looks after his wife and cares for her deeply. Rachel uses the couple as a method of escape – she’s struggling with the truth that her husband left her for another woman, and they are now living her dream life in the house two doors down from Jess and Jason. Its enough to push her close to breaking point. Rachel is struggling with sobriety, living with a friend, and creating a façade that she is still employed and on the mend. The truth is very far indeed from this ideal situation. Rachel harasses and scares her ex-husbands new wife and child, and she hasn’t worked in months. She travels to the city to drink away her worries, and returns home to drink some more. She’s not a particularly enticing character. When there is an awareness of the depth of her problems, its embarrassing to read along and see what she’s doing. You want to shake her a little bit, sober her up and put her on the mend, but reading Rachel’s account is akin to watching an accident in slow motion – there’s nothing you can do to stop the inevitable from happening. After a bender, Rachel wakes up injured, and scared. She can’t recall what happened, and after reading that Megan (her ‘Jess’) has gone missing, Rachel has be terrible feeling that she knows more than she thinks about this crime. Indeed, Rachel has seen Megan with another man, and her perfect life is not as rosy as it should have been. Rachel no longer held Megan in awe, but didn’t expect something like this to happen. We hear from Megan in short bursts throughout the novel – and again, she’s hard to like. She gets what she wants, and if she doesn’t then there’s hell to pay. Megan’s had a tough life, and she’s used to surviving on her terms. Being married to Scott (Rachel called him “Jason”) has given her security, but at what cost? She feels that she’s lost her wild freedom, and is stifled by the life of a housewife. It was only a matter of time before she started looking for something to excite her. Anna, Tom’s new wife, knows she’s the perfect match for him. She’s heard the stories of the crazy alcoholic ex wife, and feels no pity for her. Anna just wishes that she would get the hell out of her life and stop showing up, terrifying her and her daughter Evie. Tom has moved on and Anna feels that they are a strong couple. He would never treat her the same way he treated Rachel. He only cheated because she drove him to it, right? Rachel continues to feel an affinity towards Scott and his missing wife. She speaks to the police, not doing herself any favors in the process, and attempts to get close to Scott to provide the critical news that no-one seems to know – Megan was having an affair with her therapist. As the weeks stretch on and Megan isn’t found, suspicion is cast on Scott as the husband, and the lover in the usual way. But the puzzle pieces aren’t fitting. Will Rachel remember what she knew before it’s too late? The suspicion and intrigue can take a while to build in this novel. It’s a slow burn, with plenty of twists and turns. If you check your “Gone Girl” expectations at the door, you’ll enjoy “The Girl on the Train” for its strong merits. "
1151,Janell," I enjoy books by British authors and/or set in London/Scotland/Wales/Ireland. The Girl on the Train however, was even more enjoyable because of the intrigue and mystery that followed the main characters. Having had a close friendship from childhood with a person who developed alcoholism, allowed me to empathize with Rachel's struggles and know that black outs and being unable to remember events is real. It also caused me to sympathize with Rachel and how her drinking impacted her relationships with others. As I have found myself 'people watching' in airports or other busy, noisy public places, I could also identify with Rachel's overactive mind as she watched people and changes in the scenery out the window of the train. Admittedly, I did find the beginning of the book somewhat confusing as the author jumped back and forth in time and between characters. This would be a difficult book to listen to, via audio. "
1152,El Man Que Lee,"si duda alguna te engancha , una narrativa que te atrapa , con personajes desde un principio bien definidos , la escritora tiene la facilidad de meterte entre sus páginas dando así como resultado que todo lo que pasa en este , es tu mundo y no quieres soltarlo . me gustó este libro un thriller bien hecho en cuanto al final quería que fuera más explosivo , sin embargo estuvo bien , es de esos libros que tiene punto medio que deliveras en cuanto a una puntuación exacta , ya que es tanto el auge de este que esperas algo espectacular.  Un lectura ligera , que engaña , te mantiene en suspenson página tras página . Un lectura recomendada para pasar un buen rato . Puntuación:  3.75 - 4 / 5 "
1153,Kate Beckerman,Dang! Everyone in this book has an issue! Loved it! I listened to the audio on my drive up to NY! 
1154,Mariana Anton,Holy sh*t! 
1155,Beth Covey,"Although there were absolutely no redeeming qualities to any of the characters, this was a bit of a page turner. I figured it out shortly before Rachel did, but I still couldn't put it down. Not having any characters to really pull for, including the deceased, made it a bit disappointing, although there was a glimmer of hope at the end.If you liked Gone, Girl, you will like this one."
1156,Stacy,"***mild/barely spoiler alert***This was great suspense novel, but not quite the next Gone Girl like some are saying. I know some are saying they couldn't like Rachel, but I did. I felt really bad for her but I thought the author did a good job portraying the spiral of an alcoholic. There were quite a few twists and turns and that kept it a page turner for basically the entire book, which is always a good thing. I really liked the ending too. It would have been nice for Tom to elaborate more on his lies from when he was with Rachel, but I guess there was enough to get the point. Overall, a great book I'd definitely recommend."
1157,Rachael Hill,"I had not been this excited to read a book in so long, and I am lucky enough to have a kind mother who bought it for me with the promise that she could read it after me. The premise intrigued me greatly. I myself am guilty of people watching on trains, for the whole of last summer I commuted to and from Manchester every day and began to notice familiar faces. But this is people watching to the extreme! Rachel is a truly disturbing character (I wish we didn't share a name!) and I didn't find her that likeable. However, I found her life, along with Anna and Megan's, addictive. At points I found myself almost cringing at some of her decisions, how she repeatedly returned to Witney even though it spelled trouble every time. Just as she couldn't resist observing her invented character's lives through the train window, I couldn't help but read about her alcohol-fuelled struggles. After recently finishing a book about a dementia sufferer's battle with memory, I couldn't help but feel irritated by Rachel's repeated, and completely avoidable, disregard for both her health and sanity. I think her flatmate Cathy is the saint of the novel, I don't know for how long I could tolerate such behaviour in someone I was living with!That said, I enjoyed Hawkins' ability to release key details slowly, allowing me to piece together bits of evidence alongside Rachel as she slowly gathered memories of ""that night."" Unfortunately, I guessed the culprit pretty early on, and I think that was caused by Hawkins' use of an small character list. The intertwining lives of the limited characters became both effective and detrimental to the mystery. I did quite like the fact that I couldn't trust any of the three female narrators though, they were all slightly on the verge of breakdown which made me do more of the work. I like a book that challenges me and forces me to guess what will happen next.I had to give this book 4 stars because I just felt it lacked something in the ending, but I am not disputing that this is a truly enthralling read, and one that fully deserves the buzz surrounding it."
1158,Jennifer Flynn,"I wasn't sure about this book at first. Several co-workers read it, stated they hated the characters but it had a crazy ending that made it worth it (sound familiar, Gone Girl fans?) I wasn't sure after the first two chapters, is this girl really just on a train the whole book? How boring! The answer is no, she's not on the train and, no, it's not boring. I flew through this book once I got into it. The characters didn't bother me either. Rachel is in a dark place, drinking constantly, feeling rejected and depressed. I definitely felt sympathy for her, at least until she went completely off the rails. Megan is struggling to find herself, feeling lost, and struggling with her own demons. Been there. It's definitely worth a read to see how their lives intertwine and what happens when they do. "
1159,Vikki VanSickle,"I picked this up at an airport and it made my two hour flight delay fly (no pun intended) by. Rachel is having a hard time recovering from a sudden divorce. She has slipped into alcoholism and tortures herself by taking the train by her former house every day, where her husband lives with his new wife and their young child. During these twice daily trips she observes a beautiful young couple and wonders about their lives. When the woman in this couple disappears, Rachel remembers seeing something that could be important. Given the unreliable narrators and issues of contemporary marriage and the way people present their relationships publicly, comparisons to Gone Girl are somewhat inevitable. Unlike Gone Girl, in which horrible people do horrible things to each other, The Girl on The Train has a few more subtleties about behaviour, expectations, and relationships. The characters are perhaps bit more relatable, although they still make plenty enough bad decisions to make for an engrossing thriller. "
1160,Kerry *Soulcaster*,"*4.5 stars*I can see why some readers have compared The Girl On The Train with Gone Girl - they are both intense, gripping psychological thrillers that are hard to put down. Best of all, the characters are flawed, ranging from downright pathetic to sociopathic. *WARNING* If you're the type of reader who needs to find someone to cheer for, then you're going to be extremely disappointed. On the other hand, if you're anything like me, you're going to be sporting an evil little grin throughout the entire story."
1161,Staci,Psychological thriller that reminded me a bit of Rear Window. The author had me turning pages to find out what would happen next.Some foul language.
1162,Jenny Prefontaine,"I actually enjoyed this book. Kept me guessing for a bit. Couldn't put it down, even though it isn't a particularly fantastic book to be discussed for decades on end, there is something about it that really begins to grow on you. The characters are not ones I liked or could even relate to that much, but somehow that was intriguing to me. They drew me in slowly, especially Rachel's character who was by far the most compelling & repulsive at the same time. The chacracters also evolved, or more accurately, the descriptions of their actions, their personalities and their lives in general were akin to peeling away layers of an onion. Excellent storytelling on Hawkins part. I especially enjoyed Rachel's willing perception of truth; the fact that, even though her life was in shambles and even chaos for the most part, she looked at each event occurring in her life with rationality, with a lot of thought and open-mindedness. The hype of a book can certainly skew one's opinions/pre-conceived notions. I don't have TV, I am not a part of any circle of friends who discuss books regularly and being a single mom of 3 kids, barely have time to ""research"" books let along read them. Just picked it off the shelf, began to read, and enjoyed immensely. I've noticed I have also really been into English women writer's fiction mystery/thriller/detective books as well, at least at the moment. Can't wait for the next one. If anyone has a suggestion, please pipe in and let me know! :) "
1163,Don,"Overall, I enjoyed reading this book. I agree with those who say they felt the book bogged down a bit in the middle. The ending was not a complete shocker, but still I found it satisfying. I found the characters to be believable in a tragic sort of way. It left me feeling sad for all the brokenness in our world. "
1164,Kelli,"It took me all of about five hours to finish this book. A good, quick read."
1165,Doc,"Not sure if intended by author, but the book is loaded with run-on sentences. The book reads like a journal, so maybe the choppiness of it all goes with that theme. Good story with delayed buildup, but the ending kind of disappointed. Maybe it's just me; I was disappointed the book ended. Anyways, the theme these days goes along with titling chapters by the names of characters in the story, then writing from that character's perspective. Interesting. Is the ""narrator"" disappearing, being dissolved into the characters themselves? "
1166,Laura Jelenkovich,"Un buon libro, non il capolavoro che un buon marketing ha dipinto, ma un thriller con una struttura interessante. Praticamente a metà però si capisce chi è l'assassino e questo toglie pathos, ma resta la curiosità di vedere come si svilupperà il personaggio di Rachel. Unica nota che mi fa storcere un po' il naso e' che tutti i protagonisti parlano allo stesso modo. Se all'inizio del capitolo non ci fosse scritto di chi si tratta si potrebbero tranquillamente confondere megan, Anna ed alle volte perfino scott. Ma una lettura piacevole "
1167,exncgal,"I had such high hopes for this book based on the reviews and buzz it got online. Well, I did enjoy it, but I don't think it was all that and a bag of chips. The stories - because there were multiple intertwined stories here, not a single narrative - were well-written, although it took me a bit of time to realize that all the narrators were unreliable! And I found myself cringing each time Rachel took another drink, or Anna worried about Rachel bothering her and her family, or Megan got all cuckoo. So, we have three unreliable narrators - who were also unlikable. I'd give this a solid 3.5 stars, because it was well-written (and I did like the ending)."
1168,Trang  Tran (Bookidote),"I was hesitant in giving a review of this book because I don't know how to rate this book in the first place. it has the mystery vibe, but it reminded of Gone Girl, it's not a bad thing, but this one reminded me TOO much of Gone Girl which it wasn't that surprising anymore and kind of annoying for me since I just read Gone Girl before this book LOL.The main characters in this book are exactly and almost identical to the ones in Gone Girl , same motive, same pattern. It stil has a nice plot, I love the psychology side behind it. In opposite to most reviews, the character's complexity and bad sides are what I love the book actually. No one is perfect. Everybody has its flaws and its humanity at its rawest. Love the ending even if I knew who the ''villain'' ( like a lot of people did) was since the beginning but I still love the execution :) P.S : Full review to come soon on my blog ;) Trang- Book Bloggerhttp://bookidote.wordpress.com"
1169,Kelly,"While I did not particularly like any of these characters, I really wanted to know what happened. The suspense kept me listening. "
1170,Lisa,"The three narrators in the book are not fully reliable, so you're never quite sure how to take their interpretation of events. This makes for a fun, quick read, because I was always curious to read on to see how their perspectives would intertwine to reveal the full picture. "
1171,Sophie,"Wow, this book is an absorbing thriller that I gobbled in just a few bites. I know people are comparing it to Gone Girl, but I can't say it particularly reminded me of it. I think this novel stands on its own. I loved the way the story unfolded and how the author presented it from such varying points of view. I loved how my understanding of the characters changed as the story went on and how I rooted for Rachel even as she repeatedly disappointed me. It's been a long time since I found a book that held my attention the way this one did. Very well done. "
