,user,review
823,BookKace,"The Great Gatsby is a wonderful classic. There are many evidences of symbolism in it, such as the eyes of Dr. Eckleburg on the bill-board. According to several online sources, the green light on the end of Daisy’s deck is also a strong symbol. It represents Gatsby’s dreams, but also the unknown future. The light cannot be reached. It is an “unattainable dream”. There are multiple themes, such as man vs society and man vs self. The book displays the extreme luxury and cavalier attitude of the rich just before the Great Depression. The book almost tells the author’s, F. Scott Fitzgerald, life story. The main character almost seems to realize how ridiculous and frivolous the times are, but he goes along with it. F. Scott Fitzgerald lived a life similar to that and ended up dying at a young age due to complications with alcoholism. To some extent, perhaps Fitzgerald realized what a shallow life he was leading and wrote about it. The Great Gatsby is a fantastic, meaningful historical novel. "
824,Teresa,"I love this novel.People go into this expecting a sweeping love story, or something extremely serious and then bash the novel for being trashy or stalkery. I think this is because when someone says a novel is a ""classic"" we think they mean stuffy and because people take their english teachers too seriously.At heart this is a soap opera, albeit more intelligent and meaningful then the ones on TV but it's still a love story full of foolish rich people playing stupid games with each other and it's still incredible because Fitzgerald gave us the most level headed character as narrator and slips serious social issues, morality questions and philosophical questions. I found that the tabloid level drama and vapid wistful rich people balanced out with the overall meaning and questions behind the story. As for the romance element, I never thought the reader was meant to see Gatsby as a great romantic hero, he's clearly a quixotic, pathetic, tragic fool who needs a hard slap in the face. Looking at it any other way makes the whole story weird and changes the meaning entirely.I highly recommend this if you want to be more well read but don't want to dredge through hundreds of pages of ancient classics, if you have a love of history, an interest in the 1920s or like me have an overly romantic heart."
825,Julia Stewart,"I was very apprehensive about reviewing this novel, as I do not feel that my words will do it justice. I genuinely fell in love with reading, after having read this book. It is a magnificent work of art; i will be reading and rereading this book for as long as I can. Fitzgerald came up with a relatively average story line, and transformed it into a vibrant plot with elaborate characters who all seemed to have very rich back-stories. What he created with his typewriter was, in my opinion, as good as or even better than what Picasso created with his brush and paint. The whole story screamed colours and lavish lifestyle and extravagant parties and music and sex and it was sheer beauty. I simply cannot explain how wonderful this novel is, you must read it. No matter whether you hate classics or you haven't ready any of Fitzgerald's work, you simply cannot miss out on the opportunity of experiencing the magnificence of this book. Everything about this was good! The plot, the characters, the ending! I cannot express my love for this novel enough. Just read it!"
826,Rowena,"The first time I read this book, 3-4 years ago, I gave it a 4-star rating. I don't re-read too many books these days because my to-read shelf is drastically out of control, but I have been thinking about why ,in the case of this re-read, I enjoyed it more the second time around. Perhaps it's because I now focus equally on the writing style techniques as well as the plot, perhaps because I am already acquainted with the story and the character, I can focus on other aspects I missed the first time around. In any case, I really enjoyed this book and I'm looking forward to discussing it this evening with my bookclub."
827,Susan (the other Susan) ,"""... and we beat on, boats against the current, borne back ceaselessly into the past."" What else is there to say? "
828,Lyn LeJeune,understanding American Character....there's no book like it
829,Jenny Blounts,"I'm teaching this book right now and am thinking again just how infinitely teachable it is, especially to a heterogeneous grouping of students. The students who struggle a bit with reading are totally engaged by the scandalous story line and are able to pick up on the more overt symbols and motifs, and the students who need the extra challenge are left with no shortage of rich language and more embedded themes and devices. The descriptions are lush enough of that all students can immerse themselves in the story, but not so tedious that they get bored.There's a reason this book endures...I've read it MANY times, but still get chills when Gatsby says, guilelessly, ""Can't repeat the past? Why, of course you can!"" or when Gatsby kisses Daisy for the first time and ""forever wed[s:] his unutterable visions to her perishable breath"" or any number of other moments. Not to mention, as recent events illustrate, its themes still speak to us: after all, it is not the reckless and powerful and privileged who suffer when times get tough; it is those who have, with great hope, invested all they have into the American Dream who must feel it crumble beneath them, but who continue to ""beat on, boats against the current""... "
830,Andrew Wright,"The Great Gatsby is a book about America. I can't think of another book more about America. If you ask foreigners what they most identify as American traits they refer to our optimism, our cheerfulness, our lack of sophistication, our utter naivety (which is just the flip side of optimism) and our youth, that incredible newness of our country, and its obsession with newness. These are all pretty much traits we can associate with Jay Gatsby, right? Look at the car he drives (Fitzgerald uses symbols so well to further develop his chief characters), it is ultra-sleek, ultra-modern, ultra-new. Compared to Tom's very conservative car, Gatsby's is down right gawdy.And that's what we're supposed to get from this book, gawdiness versus conservativism, new money versus old money. It's about America, which is to say it's about money. It's about money and about class struggle. Part of the American naivety is that we've all been sold on this myth of the American dream, that if you work hard and make money, you can accomplish anything and completely remake yourself. Jay Gatsby remakes himself as thoroughly as he can, and yet he still can't become the one thing he has to become in order to have the woman he loves-- he can't become old money. Nothing will change that. Gatsby survived WWI and the criminal underworld, he grabbed life by the horns and took control, and yet, this one thing, time and history and social class conventions is utterly beyond his control, which means Daisy, love and happiness are beyond his grasp. If you don't know what it's like to have part of your life, part of the emotional fabric of your soul, completely beyond your own control, then you haven't really been out in the world that long. It's what dealing with other people, loving and fighting and living, is all about.The characters can sometimes seem unreal. They're made somewhat grotesque in order to stand in for ideas and archetypes greater than themselves. And yet, in a lot of ways I recognize Daisy and Tom and Nick and Jordan and Jay as very real people. Tom's racism and his infidelity seem very real symptoms of the sort of entitlement, coldness and closed-mindedness I've seen other real rich bullies demonstrate. Daisy's insistence that she hopes her daughter grows up to be a fool seems terribly real to me, the only moment when Daisy is real to me. Have you honestly never met a woman who went along with life's script, with what she was told she had to do, even though it made her unhappy? And when you met that woman, was there not some sort of deep reservoir of conflict that only revealed itself in little hints of recognition and pain? I can't even get started about the scene with the wedding. And what about her relenting and eating fried chicken with Tom? This is a real, albeit very weak, woman. Jordan's cheating at golf, her hypocritical insistence that other bad drivers are the problem... these seem like great details that make her both an effective representation of some larger personality group and a more real person on the page. There are too many details. I don't know that this book has a wasted a word, a word that doesn't contribute to the reader's greater understanding of the people on its pages.The Great Gatsby has something that Fitzgerald's other books don't have: a really tight, cohesive plot. Fitzgerald almost has a Jane Austen or Tolstoy type plot in this book, in the simple sense that everything happens for a reason. In a really good novel's plot nothing happens out of the blue. All of the action of the story is driven by the characters and their motivations. In the Gatsby, in the development, climax and resolution of all its conflicts there aren't loose ends, there aren't things happening for no reason. Jay meets Daisy... that's the only loose end, that is the one trick fickle chance has to play in this story. After that everything Gatsby, Tom, Myrtyle, George and Daisy do is guided by their circumstances and their psychology. Because of her upbringing, Daisy had to leave the poor soldier and marry the rich Tom. Jay had to try, in spite of his upbringing, to make himself the man Daisy could marry. Tom had the car to sell so he met George and Myrtle. He had the upbringing to be selfish enough to take Myrtle and to string George along so he could keep taking her. Daisy's weakness, her inability to defy her upbringing leads her back to Tom, which leads to her killing Myrtyle (how heartbreaking this must have been for Jay! This act on Daisy's part just screams that she still cares about Tom, despite his infidelity and in spite of Jay's committing an entire life to her!) in a scene that is just perfectly written (again with the cars as symbols) so that George has to mistake the whole situation and think that Jay was the one to kill Myrtle, which in turn leads to Jay's death. And it all ends up so pointless and sad, which is sort of Fitzgerald's commentary: The rich people, the old money, they all end up fine in the end. Tom and Daisy stay together and end up fine. George, Myrtle and Jay all end up dead because of Tom's hatefulness and selfishness and Daisy's weakness, while those two are buffered from misfortune by their money. I can not think of a more perfectly constructed plot except for Anna Karenina.I feel like Fitzgerald's symbolism is pretty strong. The cars, the shirts, Gatsby tapping his foot in the hotel, that damn green light. Yadda yadda. But let's get right down to brass tacks.No writer in the English language has written prose as beautifully as Fitzgerald. Let's examine the last three paragraphs of chapter 6 of the Great Gatsby.. . . One autumn night, five years before, they had been walking down the street when the leaves were falling, and they came to a place where there were no trees and the sidewalk was white with moonlight. They stopped here and turned toward each other. Now it was a cool night with that mysterious excitement in it which comes at the two changes of the year. The quiet lights in the houses were humming out into the darkness and there was a stir and bustle among the stars. Out of the corner of his eye Gatsby saw that the blocks of the sidewalks really formed a ladder and mounted to a secret place above the trees — he could climb to it, if he climbed alone, and once there he could suck on the pap of life, gulp down the incomparable milk of wonder. His heart beat faster and faster as Daisy’s white face came up to his own. He knew that when he kissed this girl, and forever wed his unutterable visions to her perishable breath, his mind would never romp again like the mind of God. So he waited, listening for a moment longer to the tuning-fork that had been struck upon a star. Then he kissed her. At his lips’ touch she blossomed for him like a flower and the incarnation was complete. Through all he said, even through his appalling sentimentality, I was reminded of something — an elusive rhythm, a fragment of lost words, that I had heard somewhere a long time ago. For a moment a phrase tried to take shape in my mouth and my lips parted like a dumb man’s, as though there was more struggling upon them than a wisp of startled air. But they made no sound, and what I had almost remembered was uncommunicable forever.I can't think of a more ringing endorsement for a book or an author. Every honest writer in the world is aspiring to craft sentences like this."
831,Riley Peek,"What a beautiful, beautiful novel. I'm not sure if I'll write a full review on this one, so I might as well do it on Goodreads rather than the blog, and beware of spoilers. Also, a note about my reading time frame for this book. I technically started it July 27, but that was while I was on vacation, and that copy belonged to my aunt and I couldn't bring it back with me. I had 90 pages read on vacation, and finished the last 100 pages up in about 2 days now at the end of August. Okay, so on with the review! Can I just start out saying that I love Jordan Baker? I mean, I don't know if I'm supposed to or whatever, but I love Jordan Baker. Maybe I just loved her from the perspective of what she did in the story, and that was serving as the romantic interest for Nick, but also this fascinatingly enigmatic woman. I think that she was such a brilliant character, and while many may not pay much mind to her, I think she was amazing, and I perked up a bit more when she was in the story than when Daisy was. Which brings me to my next point. Throughout the story, I was pretty annoyed with Daisy, and her method of handling things. Looking back, I understand the whole concept of her not really being in love with Tom, and that's the reason that she indulges in Gatsby (partially), and I do respect her, but I suppose I went into the story with the mindset that I'd love Daisy Buchanan, and I was disappointed a bit with her character's choices. The way she handled situations was just so off-putting to me, but I suppose it does make sense. Gatsby held no real significance to me, to be honest. I feel like the story revolved around Tom, his acknowledgment of all the respective relationships around him and how they were co-existing, and his experience alongside the lifestyle he was entering. Gatsby was there, oh yes, but he seemed like more of a looming presence, almost like a reflection of Nick's conscience, if that makes any sense. I loved Nick, really. I thought he was such a respectable, true character, and he had his flaws, and he knew that he did. He was such an amazing man to read about, and his story will forever stick with me. I understand, now, why this book is so respected and admired, even though my review may not be the longest and most reflective of my emotions towards this book as an entity. I understand the attachment one may feel to this book, for I felt it as well. The Great Gatsby is a treasure, and it will remain that way for ages to come."
832,Ayushi,"Fitzgerand's storytelling is poetic. No, seriously! So, what happens when your neighbour is a drug dealer? Narrated from the viewpoint of a very keen observer, this book serves heightened delight of some unadulterated literature.And, of Fitzgerald I am a fan now."
833,Eugene Yu,"This was, by far, the most sophisticated novel I've ever read! It was a hundred and eighty pages of pure pleasure! I love the way it was written , i could smell the roaring 20s, the culture was astoundingly rich and i could really feel every character's contribution to the story, the plot was mind-blowing and irresistibly delightful and at some point i literally had to stop and slowly digest everything . This was a story of love, disdain, idealism, decadence, tragedy, opportunity,....it was everything that you want to know about that time, and clearly the author was at his best! The prose was outstanding! , i don't know how the author managed to intricately condensed all of his wonderful thoughts in one heck of a small book. Jay Gatsby is a character, i'll never forget , which to me is the quintessential essence of the tragedy of the rich and famous. Lastly , i would like to see the movie versions which hollywood had revived several for the last 8 decades! so many...i think everybody wants to showcase their version of the story!"
834,Joabany Carreto,"I read this book called ""The Great Gatsby"" by F.Scott Fitzgerald. This book took place in the 1920s people were separated some in the east egg and some in the west egg. The characters are Tom who lives in east egg with Daisy and Jordan the house guest, Gatsby lives in west egg but then moves to east egg because he wants to be closer to daisy and then their is Nick the narrator who is daisy's distance cousin.Gatsby meets daisy at a dance and they talked to each other and saying that they want to get married but Gatsby says no because he has to go to war and does not know if he is going to come back alive. thats when Gatsby tells daisy to wait for him till he comes back. daisy could not wait too long so she meet this rich guy named Tom and end up marring him because of his money. Now that Gatsby came back she does not know what to do.I think this is a really good book because I like the way the author tells the story and how everything is very specific. Some of it was pretty hard to figure out because it went way into detail.I think people should read this book because its really good and has lots of information. I think that really like romantic books or things that have to do with two people that are trying to get back but cant because one of them has gotten married."
835,Lona Brunton,"Read this the first time in college, and needed to read it again, as I am teaching it to my American Perspectives Literature Class. What a great representation of the 1920's ... excess, social climbing, reaching the Big American Dream - and wondering where the happiness was in it all?? It is a great book to really analyze on a deep level. The characters are complicated, color is embedded into the characters and setting (which one could analyze in a whole myriad of ways), the settings are telling and thought provoking. Last summer I read ""The Paris Wife"" and it was an excellent preview for re-reading The Great Gatsby, offering some insight into the life of F. Scott Fitzgerald, who played a minor role in tht historically based novel. I do think though, The Great Gatsy is also a good novel to read just for the beauty of the language and the story ... it doesn't have to be over analyzed to appreciate. "
836,Erica Zimmermann,"This is one of the few books I have the desire to reread every few years and it never disappoints me. The language is stunning on first or third or tenth read. Line after line of the text is memorable as hell. The story is fascinating and tragic, whether you like all the characters or not. On some level, I feel complete enjoyment of the novel depends on whether or not you can identify with Gatsby's (stalkerish?) pursuit of Daisy. Has any man ever gone to such lengths to impress and attain a woman with whom he only spent a month five years earlier? But it isn't purely for Daisy that he made himself into someone important; toward the end of the book, Gatsby's father brings an old itinerary Gatsby made for himself when he was a teenager. Even at that young age, he was focused, ambitious, and obviously intelligent. Daisy became another goal he needed to strive for, his green light at the end of the dock. And yet, I never doubted for a minute that he loved her.Nick Carraway is a wonderful narrator and this year I decided to give an audiobook version, narrated by Jake Gyllenhaal, a try. I loved it perhaps even more than reading it on the page; the language really comes alive when you hear it spoken, and Gyllenhaal's narration made me wish they had cast him (instead of Toby Maguire) as Nick in the recent film adaptation. There were maybe a few inflections that he didn't hit quite right (I ADORE Carey Mulligan's interpretation of the line ""Gatsby? What Gatsby?"" in the film), but overall his voice was melodic and the slight modifications he made in performing the parts of each character had just the right amount of subtlety.I truly believe this is the Great American Novel, at least of the 20th century, and will debate to the ends of the Earth anyone who says otherwise."
837,Samantha Lee,"This was one of the books that I've heard so much about, but never really considered reading at first. Then the movie came out, and I heard about how good the book was even more. My interest peaked even more when I saw a list of classic novels. I then decided to borrow it from the library. It took me some time to get through, due to the heavier language, and the fact that it's so different from anything else I've ever read.I found the perspective very interesting. I liked how Nick WAS affected by the events, but not directly. He was friends with Daisy, Tom and Gatsby, but he wasn't exactly involved in the events, other than his friendship. I could relate to this, and I suppose in that way I could sympathize with his character. However, I didn't find him exactly... interesting. He's not a bad character persay, I just don't find him particularly striking. While this probably sounds predictable of me, Gatsby is the one I feel the most empathetic towards. His home, himself, and his lifestyle is shrouded in mystery, but at the core of it, he's an average man. He loves Daisy so deeply, but in the end, she betrays him. Even if Tom was the one to send Wilson to his home, she sparked the chain of events that lead to the ""hollocaust"" as Nick puts it. Also, the fact that he was completely willing to take the blame for Myrtle's murder... jesus. Poor Jay. He gave so much to people, hospitality, a good time, his home, and what does he get at the end? A funeral in which only Nick attends. His only friend.Overall such a tragic story, but one I'm so glad I read. "
838,B-zee,"Entah kenapa saya pada akhirnya memutuskan untuk membaca buku ini sekarang. Tiba-tiba semua tampak seperti kebetulan. Kesimpulannya, bahwa kenyataannya, kita semua sendirian.Awalnya saya merasa latar belakang Nick Carraway (sang narator) dijabarkan terlalu detail, hingga Gatsby yang menjadi judul dalam buku ini tampak tak terlalu banyak porsinya. Namun ternyata, kita memang diajak untuk memandang Gatsby dan hidupnya melalui sudut pandang Nick. Dari situ, berbagai hal tak pernah sama lagi.*nangisdalamhati*Complete review: https://bacaanbzee.wordpress.com/2015..."
839,Sean Pritchard,"In A Confederacy Of Dunces, the striking stand out is author John Toole’s knack for capturing and releasing the flaws of common man to the common man, makes for a perfect read. The story of Ignatius J. Reilly, and the people he affects daily is told in the novel “A Confederacy of Dunces” by John Kennedy Toole. Set in 1960's New Orleans, Ignatius is finally made to get a job after a series of family financial crisis.His complete lack of a self motivation and determination leads him to Levy Pants Company as an assembly worker for his first true job. After getting fired from this job, Ignatius was forced to move on to finding another so he can stay living at his home. He looks for the easiest and laziest job he can find and ends up working the streets of New Orleans as a hot dog vendor, where he eats more that he sells. Toole is said to have worked in the French Quarter as a tamale vendor, giving him a basis to write about. Ignatius meets ridiculous characters along the way such as Dorian Greene, a rich, jolly, and oddly mannered man who is quickly persuaded by Ignatius to become part of a new political party thought up by Ignatius made up of homosexuals. This being another example of one of the running themes/stereotypes of the book.Eventually Ignatius’ mother becomes so peeved with him and his inability to care for himself that she has began with accusing him of being a “communiss”, and has began to talk about his problems with her friend Santa.During the time that all these events occur, a subplot is taking place set at a downtown strip bar called The Night of Joy. One of the workers catches on to illegal activities are occurring and plans to put an end to it. Meanwhile, an officer at the local police station is being made to wear a unique and embarrassing outfit of the chief’s choice every day as his punishment for doing a poor job and arresting innocent people. Myra Minkoff, an old college friend of whom Ignatius is very fond of, exchanges letters with him describing each’s present life situation, and also critique each other’s philosophical ideas. The two finally end up meeting up together at a party, where Ignatius is assuredly repulsed by the characters in which Myra has befriended. As the story progresses, many odd and unusual qualities that reveal themselves about Ignatius Reilly. The reader comes to learn that while Ignatius is an amazing writer, he will only write his masterpieces on big chief tablets with red crayon for an unknown reason. Likewise, whenever Ignatius is stressed or angry, he has intestinal problems that make him become uncomfortable and bloated. Ignatius finds non carnal pleasure in things such as honesty and friendship, values that he is deprived of. Toole turns and uses these points to ironically criticize and point out many stereotypes that are becoming rampant in the 1960's.“A Confederacy of Dunces” was sadly almost never published. Months after he completed the book, Toole drastically committed suicide, and not until many years after his death was this book sent to a company by his mother, in an attempt to have it published.This novel provided the flesh and bones that most novels of American Literature lack and was a joy to read."
840,Shaun,"Am rereading this book for the fourth or fifth time presently for the Second Tuesday of the Month ""Gentlemen's"" Book Club. We are debating at present the phrase ""great American novel"" and this ol' Bad Bear keeps coming up as the quintessential American icon; in fact, Studio 360 did a review of this classic with that very idea in mind.To even be considered a great American novel, it must have a unique American ""voice"" with themes that transcend time. Thus far, this would fit the bill. Is this one better than the Great ""Moby Dick""? Stay tuned my good and true gentle readers. We meet again in three weeks to debate the point. The jury is still out ...."
841,Angela Kingston,"Some of the sentences in this book should be framed and hung on every writer's wall. Beautifully nuanced characterisations and descriptions, a convincing and compelling plot. What else can I say? Hats off to F. Scott."
842,Liwi88,"The Great Gatsby is one of the most famous books of all time for a reason. It is not only a thoughtful account of life in the gilded age but also a story of love and purpose. All this is held together by Fitzgeralds vivid and captivating writing style. Overall, a beautiful book."
843,Brian Murray,"Having read it in one day on my first read, I was absolutely captivated by the story and these characters and the language. I could not love a book more.I decided to reread this upon an urgent need of Fitzgerald's advice. This time I will say I did not find as much joy as my first read, which was on a cool day at the start of my summer break. Of course, I couldn't think of a better environment to read it in than that, so that's that. But on this read, while less joyful, I found a much more human and empathetic tale in the engrossing story I fell in love with last summer. Fitzgerald laces his prose with romanticism, but he doesn't cheapen the characters or emotions in doing so. Several times I found his romantic description of a complex emotional state so beautiful, simple, and concise that I would spend the next minute rereading a single sentence.Fitzgerald did not limit this closeness to his language. Upon this reading, I found every character to be much more sympathetic. It was easy for me on my first read to come to this conclusion, ""I feel so badly for Gatsby. Daisy doesn't deserve him. Tom is such a pompous ass for having that affair. Nick is alright and Jordan is cool. And Myrtle...is just stupid!!!"" This time, I found myself feeling for each and every character. I was surprised, for example, how much more sympathetic Tom was than I remembered. Does he have his faults, of course. But he is a human being, and thus has a lighter, loving side to him, a side I did not initially see. I could feel how lost Daisy must have actually felt in such a situation and the immense pressure that these characters put on her.But this book is not named for its flower-named damsel or its reserved narrator. Gatsby is the heart and soul of this book. Every plot, every theme, every idea comes back to him, even if he is not directly involved. Reading it this time, I found Gatsby, the enigma, the facade, the man, to hit closer to home than I predicted. He is not just a flawed character that the author writes to say ""Hey reader, DON'T BE THIS PERSON!!!!"" Fitzgerald finds Gatsby's heart and the self-destructive poison that he keeps there. In doing so we see that poison in our own veins and acknowledge that we have gotten a little to comfortable with its presence, just like that old sport. This, I find, is what has kept what could have been a stuffy novel alive and visceral. Fitzgerald is not criticizing a social class or a perception of morality, but rather a very real and palpable part of the human condition. A part that exists in me, in you, in us all. And rather than preaching, Fitzgerald tells an elegant story, with occasional insight. That, I find, is what keeps these pages breathing and has kept and will continue to keep this story in my heart for a long, long time."
844,Pyone Lei Lei Mon,"My second approach to 20th century literature, after 'To Kill A Mockingbird', and I fell in love with the classics. Really worth a try."
845,Bee N.,Perfect. Just perfect.Reread 30/11/13
846,Po,"đã cố đọc trước khi xem phim nhưng may là xem xong mới đọc tiếp nên thấy dễ hiểu hơn chút =)) nhiều hình ảnh nhiều câu chuyện núp dưới con chữ quá chưa hiểu hết được.Không hiểu sao đọc xong ra đường lại thấy thành phố nhẹ nhàng khác hẳn. Thời đại rỗng tuếch, những giấc mộng phù hoa, hơi buồn, nhưng trời mây vẫn cứ xanh mát dịu êm thế kia..."
847,Mayor McCheese ,"Was forced to read this in 11th grade. Now all these years later reread it this summer. If you haven't seen the movie with DiCaprio, don't, he's a marginal actor and reminds me of Alex Rodriguez -- a person who is always pretending to be a real person. Anyway, Gatsby is a charming and sad look at the 20s and I think the main point of the book is probably the stupidity and silliness of the main characters. The author calls Gatsby ""Great"" which his somewhat of a misnomer in that Gatsby does not seem to have distinguished himself in any meaningful regard. Having a lot of money doesn't count for much. He appears to have miscalculated Daisy's character and to spend five years pining away for someone who was arguably beneath him is a sign of stupidity rather than grace. For her part Daisy is a bit two-dimensional, obviously an attractive and charming girl but she doesn't have a lot of character. The narrator himself is a bit stuffy, like an old man talking about how things used to be. Still, somehow this book has become synonymous with the 20s and the feeling and glitz you sense at imagining a Gatsby party has really replaced historical fact in terms of trying to understand what that decade was like. Too bad Fitzgerald was so bananas, would have been nice to have had more from this author. "
848,Allison,"This was a fun and quick re-read before the movie comes out. Too many favorite quotes to post... Fitzgerald is so brilliant at capturing the superficial mess of that era (and now??). The characters are so tragically hollow, I noticed when I put it down I felt relief, and appreciated every little mundane thing about my life just a little more:) Gatsby is just one of the greatest literary characters of all time, in my humble opinion."
849,Jinny Chung,"""But his heart was in a constant, turbulent riot. The most grotesque and fantastic conceits haunted him in his bed at night. A universe of ineffable gaudiness spun itself out in his brain while the clock ticked on the washstand and the moon soaked with wet light his tangled clothes upon the floor. Each night he added to the pattern of his fancies until drowsiness closed down upon some vivid scene with an oblivious embrace. For a while these reveries provided an outlet for his imagination; they were a satisfactory hint of the unreality of reality, a promise that the rock of the world was founded securely on a fairy's wing.""."" 'Self-control!' repeated Tom incredulously. 'I suppose the latest thing is to sit back and let Mr. Nobody from Nowhere make love to your wife. Well, if that's the idea you can count me out. ... Nowadays people begin by sneering at family life and family institutions, and next they'll throw everything overboard and have intermarriage between black and white.'Flushed with his impassioned gibberish, he saw himself standing alone on the last barrier of civilization.'We're all white here,' murmured Jordan."""
850,ChaosInGa,"Backstory: I know I was supposed to have read this book and was actually graded on (some parts of) it in high school. However, I recalled nothing when I re-read it. i must've read ""notes"" about it in school. (I'm feel so sorry for the former 'me' now.)It is a hauntingly beautiful read. I forgot just how eloquent writers can be (or were, in this case). Saw the movie, which i thoroughly enjoyed, before finishing the book. I, now, understand movie viewers' criticism about the script writers'...ummmm, let's say ""creative licenses"". However, both the book & movie offer lessons regarding life, love, loss, greed, and hope. The movie just offers an abbreviated version. Please read or re-read. An absolute splendid ride. "
851,beth,I first had to read this book in high school and just simply could NOT get in to it. I recently picked it back up because my roomate and I made a deal that we would read eachother's favorite books.I simply loved it. I don't know why but I was taken away with the story. Whatever I hated during my first read I loved during the second.I think its great for the transition into adulthood. I got so much more after going through a major life change than I did when I read it under the eyes of a watchful teacher. Great character writing and illustration. 
852,Gamal Elzahed,"Although this book was above my usual level of reading i really enjoyed it and understood most of it i found that there are some words and sentences i didn't understand but i would just search it up and it would make sense. The book was very touching and it had a very interesting love story which i usually wouldn't enjoy but the way that everything is tied together at the end like the reason Gatsby has all those huge parties just for daisy and the reason he lived across the bay just for daisy. The story has a very sad ending which i was disappointed with because i had hoped everything would work out for Gatsby and Daisy, The story is narrated from the perspective of Daisy's cousin Nick. "
853,CaldoHendo,"I think The Great Gatsby is one of those books that should always be read during the summer. Its central theme is somehow befitting of the time: all our hopes are piled on those much vaunted months of June, July and August. It’s a time of year during which we look forward to being unquestionably happy. Yet if something – anything – goes wrong, it has the potential to poison it all, and bring you down to your very lowest. The Great Gatsby is set during the summer of 1922, at the height of the fastidious and hedonistic era known as ‘The Roaring Twenties’. Other names include ‘The Gay Twenties’, ‘The Jazz Age’ and ‘The Aspirin Age’, but you get the idea. Fitzgerald immediately comes to mind when we think of this time, but then it was not by any means sunny for everyone. Most ordinary people were hit by a severe and protracted trade depression (a consequence of the recent First World War) and high unemployment, and this was before the Wall Street Crash. Without even touching on the rights of ethnic minorities, many woman were still struggling to be heard against the men, although their voices were getting stronger. The novel’s most prominent female character, Daisy, is an arrogant and extremely self-assured young woman. Not only does she torment Gatsby, but has the power to strike fear into the very heart of her husband Tom, an ugly and brutish philistine whose intolerant views anticipate the fascism that was to darken so much of the ensuing twenty years. Further issues on people’s minds at the time, such as the rise of organised crime and the calamitous Prohibition law (two issues more intimately related than many people thought), are really only hinted at in passing. Gatsby, who was rumoured to have been involved in the fixing of the 1919 World Fare, only needs to show his face to a ingratiating policeman in order to have the speeding charges swiftly dropped. This was the era when fast cars were really taking off, although road safety, as Gatsby will later learn, was still a secondary consideration. Very quickly, we begin to realise that the unhappiness and uncertainly underlying the era also pervades every page of the book, and, like the annoyingly dark skies in the middle of July, has the potential to tarnish it all. While avoiding falling into the age-old trap of drawing too many comparisons between the author and his characters, it is nonetheless interesting to consider Fitzgerald’s own background while sifting through the seamless pages of his book. Frances Scott Key Fitzgerald was born in the Midwest in the latter half of the nineteenth century. As the narrator Nick Carraway points out, all the main players – Gatsby, Daisy, Jordan, Tom and himself – come from much the same area. To them the East, specifically the glittering New York City, encapsulated all that was marvellous about wealth, class and fame. Fitzgerald was no stranger to this gay and carefree lifestyle, living for a long time on a West Egg of his own before moving to Europe around the time of the novel’s completion in 1925. He had made it as a successful author with This Side of Paradise, but had lived through an unhappy time before the war. As a young and penniless man Gatsby courted a Southern woman exotically named Zelda Sayre, but he was rejected by her family. Returning from the war, his status as a hero greatly enhanced, he tried to win over Zelda once again (is this reminding you of anyone?). Although they did wed soon enough, Sayre’s mental health issues greatly damaged their relationship. He died believing himself to a failure, no happier that Gatsby.In a way, the author’s tragic backstory does not matter at all to our appreciation of his finest work. Besides, Gatsby’s experiences are clearer cut, his untimely death at the swimming pool being more poignant than Fitzgerald’s long decline, and better suited to highlighting the novel’s central message. To repeat: you can have money flowing out of every orifice, you may be the centre of attention at extravagant parties at your fancy pad on a New York island, you may even get fresh lemons delivered to your door every morning – but you can still be absolutely miserable.Most of us know this, deep down, but it is important to be reminded of the fact every once and a while, especially through such a stylish and carefully constructed piece of fiction. I remember the first time I read Gatsby a few summers ago, and being impressed how magnificently Fitzgerald could capture the subtleties of his characters. How sad and pathetic Gatsby sounds when he defensively insists that the past can be restored. This from a man who, underneath all that ostentation, is obviously shy and insecure. He looks lonely in a crowded room and even when we see him alone, be it gawping hopefully at the flickering green light across the Sound or loitering outside Tom Buchanan’s house in the hope of ‘saving’ Daisy, he seems isolated from reality. Relaying all this to us is the patient and reflective narrator, who somehow knows from the very beginning that the whole escapade is doomed. He stresses his distance from the other main characters, and often tries to remove himself from them when they get on his nerves. Yet he is always dragged back into the drama, partly because of his own relationship with Jordan, Daisy’s closest friend, but also because of his understandably infatuation with Gatsby. The novel’s tragic hero has little appreciation for Nick, of course, and is obviously not around to realise that Carraway turns out to be his only true fried. But alas, that is not the point. Being buried with Gatsby on that wet and windy day is not just all the happiness of the summer, but also Nick’s faith in an era where sadness was never far away. "
