,user,review
970,Monica,"I would re-read this book every year of my life. The name sounds just awful, but actually this is a wonderful book... the main message is, the way you win friends and influence people is you show them you genuinely care. Really good little ideas on how you can do this in your every day life."
971,John Anglis,"The most powerful book I've ever read.Honest to god, I was NOT a very likable person growing up. I had maybe 2 friends. No girlfriends, got in fights every year. Never got along with anyone. I read this book and it changed me for the better.Every where I go now, I can make friends with anyone. This book has helped me become a better salesman as well for my job.At the same time, this book can be used for evil. I've used this book in seduction-and it has increased my dates tremendously. I can get someone who's incredibly mad at me for anything, to forgive me within minutes. I can use these techniques to con people, play them and get what I want. Very, very powerful book. One that I will continue to read over and over again.But enough talking me, my life isn't nearly as interesting as yours. Tell me more about yours? "
972,Karl-Friedrich Lenz,"Pasted from Lenz Blog, published there on October 10, 2011This book has its own shiny Wikipedia entry. Authored by Dale Carnegie and first published in 1936, it has sold over 15 million copies since.My interest for the last half year in writing this blog is in advocacy related to global warming. If I am bothering at all, I prefer to get the most impact for my efforts. “Influencing people” is therefore an interesting topic.I have just finished writing every word of that book in a file on my personal computer. Copyright for the book has expired in Japan, but this is privileged use anyway, since I am not giving anyone any copies but am just doing that as a method to read the book attentively, which is privileged under Article 30 of the Japanese copyright law as “personal use.”I think that many of the suggestions in this book make sense, and am looking forward to applying some of them.I even found some mistakes in the process. After all these years, page 76 cites “Shakespear” and on page 101 there is the sentence “You want to approval of those with whom you come in contact.”"
973,booklady,"Re-read (or rather re-listened to) this, as I promised myself I was going to do when I got it last year. I really think the title is misleading. It should be something like, How to Have Healthier, Happier and More Positive Relationships with People. This time I actually got to put some of the principles of this book into practice when tutoring an unwilling 7th grader. Receiving D's and F's and reading at 3rd grade level, ""M"" is not unintelligent. She is just one (of the many) child(ren) pushed through the system ready or not.Anyway, when M failed to respond to my charming personality, I realized that I needed to find what interested and motivated her. Ever since, we have been gradually building a relationship based on who she is, what she wants, and how I can help her. Admittedly I started at a very low level (candy for good performance!) but it got her attention and we are slowly making progress, little by little each week. Anyway, she at least talks to me now and doesn't hide behind her long hair anymore. This last week I challenged her to show me her first test or quiz, in any class, above 80% and promised an unspecified reward.Thank you Mr. Carnegie!<><><><><><>Recently a good friend and colleague told me how much this book helped her and I remembered how much I enjoyed it when I first read it (years ago). As I could hardly remember any specifics from that distant time—only the overall favorable impression—I learned a great deal from this reread. The author and my friend both recommend returning to the principles of this book at least once @ year. Based on my own desire to have happy and positive human relations I agree this is a worthwhile book. I hope to make reading/listening to it something I do every January. We all need to get along and this book is chock full of helpful ideas for improving all of our relations with others. It isn't about using other people to get what we want, except insofar as we learn how to achieve happy, loving relationship(s), mutual respect and peaceful homes/workplaces.Highly recommended! "
974,Hanady,How to be effective and good person with others http://ana-w-honda.blogspot.com/2007/...
975,Bayar,"The most best written of the inspirational books.Simple as it is, and just down-to-earth guide to be a PERSON with a capital letter.Must read book for youngsters before is too late.On the other hand is never too late to improve yourself.I advise everyone read all Dale Carnegie books and make them your tablebook.:)"
976,Brad Johnson,"PRINCIPLES FROM “HOW TO WIN FRIENDS AND INFLUENCE PEOPLE.”(by Dale Carnegie *1888-1955* founder of the Carnegie Course)Biography: Dale Carnegie was born in 1888 in Missouri and was educated at Warrensburg State Teachers College. As a salesman and aspiring actor, he traveled to New York and began teaching communication classes to adults at the YMCA. In 1912, the world famous Carnegie Course was born. He authored several best-sellers, including, “How to win Friends and Influence People”, and “How to stop worrying and start living.” Over 50 million copies of Mr. Carnegie's books have been printed and published in 38 languages. Mr. Carnegie was a prominent lecturer of his day and a sought-after counselor to world leaders. He wrote newspaper columns and had his own daily radio show. Dale Carnegie founded what is today a worldwide network of over 3,000 instructors and offices in more than 70 countries.BECOME A FRIENDLIER PERSON1. Don't criticize, condemn or complain.2. Give honest, sincere appreciation.3. Arouse in the other person an eager want.4. Become genuinely interested in other people.5. Smile.6. Remember that a person's name is to that person the most important sound in any language.7. Be a good listener. Encourage others to talk about themselves.8. Talk in terms of the other person's interest.9. Make the other person feel important - and do so sincerely.10 The only way to get the best of an argument is to avoid it.WIN PEOPLE TO YOUR WAY OF THINKING11. Show respect for the other person's opinions. Never say, ""You're wrong.""12. If you are wrong, admit it quickly and emphatically.13. Begin in a friendly way.14. Get the other person saying, ""Yes, yes"" immediately.15. Let the other person do a great deal of the talking.16. Let the other person feel that the idea is his or hers.17. Try honestly to see things from the other person's point of view.18. Be sympathetic with the other person's ideas and desires.19. Appeal to the nobler motives.20. Dramatize your ideas.BE A LEADER21. Throw down a challenge.22. Begin with praise and honest appreciation.23. Call attention to people's mistakes indirectly.24. Talk about your own mistakes before criticizing the other person.25. Ask questions instead of giving direct orders.26. Let the other person save face.27. Praise the slightest and every improvement. Be ""lavish in your praise.""28. Give the other person a fine reputation to live up to.29. Use encouragement. Make the fault seem easy to correct.30. Make the other person happy about doing the thing you suggest.Link - http://www.csus.edu/indiv/l/luenemann..."
977,Frank Cardenas,"The writer did not get it wrong when he chose the title 'How to...', an amazing timeless book you can read to help you in your everyday life. No matter what your profession is, you will find that the principles described by the author apply to any situation you find yourself in. I read this book a long time ago and I still remember the satisfaction I experienced on each page I was devouring: easy-to-read, with very realistic examples and full of simple techniques, this book should be made mandatory when you are at highschool; I'm not joking, it is exactly at that time that we're forming our personality, by reading such an amazing book, we will have more chance to react to situations in a most intelligent way and grasp the opportunities that are always there.The funny thing is, although I read it at highschool, I still seem to remember some of the techniques as if I had read it recently; I am not sure, though, if I am applying them correctly, you might ask my friends... "
978,Antonio Nunez,Brilliant book. A real inspiration.
979,Alex,Must have rules with great examples.
980,Fay Wu,"excellent book!I really love the advice he gave in this book, and especially appreciated all the examples listed from history and his personal experience. I think it is especially important that he emphasized being genuine and sincere because I can see how the book's advice could also be applied in a fake and bad manner. I plan on trying to remind myself and incorporate many of these tips in my interactions for people!"
981,Alessandra Renzi,"É sicuramente un libro molto utile per imparare a relazionarsi con gli altri anche nella vita di tutti giorni... Qualcuno affermò: ""la gentilezza è rivoluzionaria"", questo libro ne è la conferma.Sebbene ricco di aneddoti e fatti storici si legge molto facilmente. Consigliato!!"
982,Kerry Kenney,"If you read only one self-help book, this one is not a bad choice."
983,Ty G,the context of the system that we reside in makes perfect sense 5 senses very much manipulative and requires primal intent a code a certain order of things the crux of the system that maintain internal punishment for the lower class Highton approval for the upper class and navigation for all in between in a generational form of flux
984,Flave,Cannot recommend this book highly enough.
985,Jen Whittaker,"Amazing book! If you have a pre-teen or teenage girl, a must read for you and them!"
986,John Mortenson,"Excellent book on the habits one might cultivate to be nice. Contrary to what the title may suggest, what you really do is earn people's admiration and trust by taking an interest in people, giving credit to others, and smiling. But don't let my description dissuade you from reading it. "
987,Laila Faisal,مهم في حياتنا اليومية ونحتاج لتطبيق ماورد فيه
988,Andy Gremillion,"This is one of those life changing books that everyone should read, but you hope no one will. "
989,Daphne Martin,"Great book if you have to work with people, lead people, be lead by people or you are in sales!!! Teaches alot about the art of dealing with people in diplomatic fashion!!"
990,Vicki Dull,A classic with basic interpersonal skills
991,Benjamin Sigrist,"An excellent book that is surprisingly readable for a book first penned in 1936... and just as applicable today as it was then. This is definitely one to read again periodically... Yes, much of it is common sense today, but it is definitely worth a read through, if only for the inspiring anecdotes on historical figures like Lincoln, Charles Schwab, and others. Carnegie handily breaks the book down into several sections on social-interaction with a handful of principles in each. Fundamental Techniques in Handling People-Don't criticize, condemn, or complain-Give honest and sincere appreciation-Arouse in the other person an eager wantSix Ways to Make People Like You-Become genuinely interested in other people-Smile-Remember that a person's name is to that person the sweetest and most important sound in any language-Be a good listener. Encourage others to talk about themselves. -Talk in terms of the other person's interests-Make the other person feel important-and do it sincerelyWin People to Your Way of Thinking-The only way to get the best of an argument is to avoid it-Show respect for the other person's opinions. Never say, ""You're wrong""-If you are wrong, admit it quickly and emphatically-Begin in a friendly way-Get the other person saying ""yes, yes"" immediately-Let the other person do a great deal of the talking-Let the other person feel that the idea is his or hers-Try honestly to see things from the other person's point of view***-Be sympathetic with the other person's ideas and desires-Appeal to the nobler motives-Dramatize your ideas-Throw down a challengeBe a Leader-Begin with praise and honest appreciation-Call attention to people's mistakes indirectly-Talk about your own mistakes before criticizing the other person-Ask questions instead of giving direct orders-Let the other person save face-Praise the slightest improvement and praise every improvement. Be ""hearty in your approbation and lavish in your praise.""-Give the other person a fine reputation to live up to-Use encouragement. Make the fault seem easy to correct-Make the other person happy about doing the thing you suggest***If I could summarize the book down into one principle, it would be this... Yes, it is the golden rule, and fairly obvious, but it is something that many (including me) often fail to consider before speaking. Great read though... and surprising. I went into it thinking it was a classic I should read, but not expecting to be such an easy, fluid read... This is one I suspect I will read many times throughout my life, and I'd love to hand it down to my children..."
992,Larry Cassesa,"First influential based book that I read. Being in sales, being a father, and being a community member this book provides a basis for allowing you to see how to best utilize your time and hone your skills for more success. Daily, we interact with other human beings, and this book helps you focus on how to be an effective communicator. "
993,Michele Pratusevich,"I think this book should be on everyone's reading lists. Although it is old and Dale Carnegie sounds quite presumptuous throughout the entire book, his main message is one I think people should adopt as their own. Through many personal examples and stories, he sends the same message for what he calls the ""secret to success."" I wouldn't say this is the only quality you need, but it is an important one to take to heart."
994,Ashley Smith,I really like this book - thanks Amanda!
995,Piece Of MinD,"One of the best,if not THE best, self-development book,i love the sarcastic style of carnegie.and it still works even after years and yearsbut still the right deal when it comes to dealing with people."
996,Eliot Ho Wai Kwan,It's a MUST READ book in life time.
997,Bruce Jones,"There is a tide in the affairs of man, which taken at the flood leads on to fortune, etc, etc.I know what you are thinking. You're thinking, hey, that sounds good. That Shakespeare (for obviously the words are his), I reckon he was really on to something there. It would be a good topic for a self-help book in fact. I would have chapters called, ""locating your inner beach"", ""swimming to connect"" and ""mastering the management wave"" or some such like. The book could be called ""Flood AquaticKing - the seven principles of tide management theory for the fish generation."" Alright, alright: I'll admit it. I can't bear self-help books. Mostly they are patronising and rather disingenuous entreaties that you can have anything if you just stop being shy and try a bit harder. A plethora of TV talent shows have grown like topsy and thrived on this mantra, that its not talent that matters, its effort and yearning that really counts. There is however one honourable exception, the original grandaddy of all self-help books. Dale Carnegie's ""How to Win Friends & Influence People"".It may not be the best written book in the world. It has a folksy, down at home style and it's pretty repetitive in places, but at heart it contains real insight into human nature and what makes people tick. I've seen some claims that the book is only really relevant to sales people and that the application of the principles of the book beyond the sales arena is a little creepy and liable to make you cringe. That's unfair and to maintain as much is to focus too narrowly and too literally on the case studies the book contains by way of illustration of its central tenets. Viewed properly, the book offers the sort of guidance that is just not taught in the classroom amongst the Physics and the History and the Maths. It lucidly explains that most valuable of skills, how to deal with people, and to my mind, it ought to be compulsory reading for every teenage school leaver."
998,Jane Johnson,Make someone smile today
999,Anthony Tenaglier,An excellent read! Essential fundamentals to recognize when interacting with others. I feel as though this book should be read once a year to refresh one's memory if anyone wishes to better their communication with other people.
1000,Hitomi,English level for ESL: **
1001,Frazier Hughes,The course will blow you away. - Hughesitorloseit.com?
1002,Paddy Macgougan,As good as I expected. The information is priceless and it is put across in an easy to understand way. It's clear to see why it has stood the test of time. 
1003,Wayne,A great book..essentially a practical application of the Golden Rule.
1004,Ryanwanner,good book wish I ha a paper copy very relavent
1005,Moses,Amazing book for every day life situations
1006,A. Mu'Min,Very good book.
1007,Lonni,Excellent readNothing really out of the ordinary. Just a review of important principles to use and lots of stories. Excellent reminder that kindness trumps motivating by force or fear.
1008,Barbara,This is one of the few books I have ever read that I have kept with the intention of reading it again!
1009,Brian Stewart,"A must for sales professionals, management, human service professionals, and anyone who encounters people in their work or outside life. Dale Carnegie uses his unique perspective, dozens of interviews, and research that included hundred of books, manuscripts, and letters to analyze, synthesize, and condense the silver bullet of human relationships into a little less than 300 pages. This book more than delivers what it promises, assuming that the reader follows the principles set forth and one refreshes those principles periodically. Definitely a classic, and definitely a recommended read for almost everyone I know (some need it more than others)."
1010,Silver Kuklase,Great book. This is the one you will probably go through more than once. Glad I read it.
1011,Israel Goncalves,"this book shows details that make a difference, and that is extremely applicable and of great importance"
1012,Erik Potter,"I always thought this book was about how to be a greedy creep and be rewarded for it. Turns out its full of great advice about how to be a thoughtful, nice person, which comes with its own rewards. Excellent book. "
1013,Adrian Dahlin,One of the most helpful books I've ever read. I plan to pull it out again every year.
1014,Meleny, This book is a very helpful source for teens such as myself. This book is like a teacher. It has different lessons and advices to know and learn. I learned many things from this book that i've never thought of that'll work. What this book teaches is how to win friends the right way and how to influence people just like the title says. When I read this title I thought who made this book like I have several friends and I know what the right way to gain friends and I thought that there is no wrong way to win friends. Yes there isn't a wrong way to win friends but this book helps you out how to win friends and/or influence people the most professional way.  This book was actually a gift from my dad. So I guess I did need another way how to win friends and specially to influence people. The first thing my told me was here read this book you need it. I didn't take it offensively because I already know that my dad sarcasms too much. So I took the challenge and started to read and I thought that it'll be a good idea to be my outside reading and share what I think about this book. Some things about this book that caught my attention was that it was a person talking to me directly and talking teen language. Also how i understood what it was trying to say because in other books that i've read i had to read over twice or thrice to understand it. In my opinion this book does actually change people's way of thinking. Me myself I did change they way of thinking and learned that the bad things I've done that makes me look like a bad person. Overall this book is a vry helpful and teachful book to read for teen girls. 
1015,Lionkhan-sama,"This is one of those rare books that deserves an honest 11/10 rating. Superb, classy and very easily read.A compilation of simple yet effective lessons, which if carried out will propel you into the forefront of people handlers. Although it is a book of lessons, it is written in such an accessible and enjoyable style, that you can't help but want to continue reading it.Truly a book to be read, reread and then reread once again to enhance your life in every way possible, through bettering the way you deal with others."
1016,Drew Crumpton,"This book is great if you want to improve communication skills. It is made up of ""principals"" to follow when communicating with others. Here are some of the principals I got the most out of:Principle No 1: Don’t Criticize, Condemn or ComplainYou should try to understand that people may not necessarily be wrong and it could actually be you who’s wrong. Try to see another persons’ point of view by trying to understand why that person acts this way. This exercise alone can give you a significant understanding of another person. Not many people can see both their and others’ points of view.Principle no 3: Remember the names of the people you meetWow! This is a big one for me and it is sooooo hard but soooooo important in the business world. It can be an extremely powerful tool because someone's name is personal and if you remember people’s names, they normally think positive things about you. According to the author, here is an unconscious process going on in the minds of the people whom you call by their first names when you've just met them.Principle no 6: Say something nice to a personDuh, but hardly anyone does it. "
1017,rogue,"I was always too snobby to read this book, so I'm grateful that someone turned me around & recommended it to me. These are the basics of social grace and so there isn't any revelatory information, but this book shines because of clear, timeless examples from sources like Abraham Lincoln & Ben Franklin. Its principles are things everyone should know, but may somehow have failed to learn if they've spent too much time living within themselves instead of paying attention to other people. "
1018,Shing Chen,Read it before getting a highly competitive sales job position that's based on full commission. Carnegie explains human social strategies in through examples.
1019,Jevon Gondwe,Life is all about relationships. This book really helps you see things from the others point of view and helps you both get what you want. The keys is this book are so simple and easy and yet few people actually apply them in life. It has helped me have more confidence with my interactions with people and I would recommend this book to anyone that wants to strengthen their people skills. 
1020,Aroona,بدأت قراءته في الثانوية ومازلت أعود إليه!
1021,Edwin Canlapan,Great read. I suggest teenagers read this book. it will help them deal with people from their teenage years and beyond.
1022,Joshua,I would highly recommend this to anyone. 
1023,Rama LH,masterpiece !!!
1024,Vito Colano,After reading this book and using it's advice I was happiest I'd ever been in my life save travelling. 
1025,Ajit José,The most influencing book ever i red...
1026,Genomar,Fantastic book!
1027,Darrell,A classic! The ultimate guide on getting along with folks. And the best part (although it is NOT pointed out in the text) is that these are sound principles that can be backed up with God's Word.
1028,Simon Dot,Love the analogies and stories. Make perfect sense. Some were just repeating though or rather similar.I love the Lincoln references.
1029,Daoning Zhou,Some times it helps to just read about the effective habits of dealing with people to make you be more introspective of your actions.Carnegie's clear writing style and storytelling ability makes this an easy and delightful read.
1030,Ngoc,"My 1st time reading the book is probably when I was in grade 5. It was the translated version, called ""Dac Nhan Tam"". I was too young to understand what the book was really about then, but I was very into the stories that Carnegie told. One of the stories I have always remembered is where the author saw a group of children start a fire in the forest. How he dealt with the children to persuade them to be more careful next time, in a very polite and persuasive but gentle manner, has left a strong impression in me till now.I don't remember the 2nd or 3rd or 4th... time reading the book. I just remember when I was in grade 11 or 12 I found an article saying 7 Habits of Stephen Covey is the genuine self-improvement guidance while How to Win Friends is a manual which only create fake personalities, I stopped thinking about reading this book again. When I went to Goodreads, I rated it 3, based on the last feeling I remembered about the book.This year 2015, for several reasons I decided to pick up this book again. I wanted to see how I perceive the book after a very long time not reading it and compare it to 7 Habits, which I'd reread before. And the book didn't fail me. I've come to understand it in a whole new light. While 7 Habits is kind of a systematic approach, How to Win Friends is more intuitive. 7 Habits and How to Win Friends don't conflict with each other at all, but they are perfect companions for each other. "
1031,Mckay," In this book, Dale Carnegie explains the importance of being friendly to all. It gives many examples of people in the real world who have influenced others by being kind and genuinely interested in them. He informs the reader that someones name is the most important word in any given language. Using the name shows that this person means a lot to you.(No movie made from book) I would recommend this book to readers of all ages. This book teaches the reader about life. The author has amazing values that he is sharing with you. He gives you guidance to become successful in anything you wish to achieve."
1032,Parker Larson,Really enjoyed this classic. Principles to live by and Carnegie provides several great examples. 
1033,Kirat Randhawa,Amazing Book. Thanks to my Father for gifting me one to read :)
1034,Chris Gorycki,A great book! This is a book I will revisit annually.
1035,Shaun Davis,Amazing!
1036,Vincent De snerck,amazing. will read many more times.
1037,Niloofar,Great book to apply to your business and personal life. If only we were all so understanding of the human interaction. 
1038,Phoebe Hall,"This book should be your personal ""bible"" to maintaining friendships and networking."
1039,Peter Perhac,"maybe not really a five-star book, I found it amazingly good and think this should be mandatory reading in high schools / colleges. The book ends abruptly but that's perhaps for the best."
1040,Col Sunzu-lu,"This is a great book. It teaches principles that are very important to anyone that wants to gain more influence amongst people. Some of the principles that I found to be very down to earth and common sense are ""be loyal to the absent"" I find that a lot of people do not realize how much gossip is so detrimental to reputation. Once we realize and prevent it at all costs we will find our selves much more likeable. That is just to name one important principle found within the book. It is a great read indeed!"
1041,dennis demski,I think this really is a great book on the qualities a leader should have. Often we think of people as objects to be manipulated and not human beings.
1042,Frank Deschain,This is one of those books that can be referred back to over and over again. It's a great manual and continues to be relevant for every generation.
1043,Benny John,I don't have much to say about this book. Because everything has been already said. I cannot say I have finished this book. I will re-read it again. I knew everything what has been said in this book. But I didn't realize this. The book has really changed my approach to people and all the thoughts in the books are still haunting me. I was really lucky that I was able to read the book. Thanks Dale for giving us this gift.
1044,Ershad Ganjy,I read this book every 4-6 months. I need to be reminded of the points he make and stories to support them. You cannot just read the book get inspired for two weeks and forget about it later. You need to read and do it until they turn to habit. This book makes you be a blessing to life of others and that kids is how you win your friends. :)
1045,Amylia,"Great book. I first picked it up at the library at 12 years old and read it again in college, many years later. "
1046,Sergej Müller,Ignore the cheesy title. This is one of the best books on human relationships and the way of life I've read so far. 
1047,Charlie,"In fairness I have this book on Audio tape, love it and listen to it on many a long drive. It gives great advice and is quite an effective aid in improving ones dealings with people."
1048,Evan Wondrasek,"This book is important. Sure, it's got a goofy old title. And it was written a long time ago. But this book literally tells you how to be a good person.There are so few things you can do in life that are truly meaningful, and one of those is being a good person. Like a real, honest, good person. This book talks about how to do that.""Kill them with kindness"" is the overarching theme of this book in my opinion, and it's a good one. Whether with family, friends, or business, I think Carnegie's ideas can solve a lot of problems. As an independent software developer, I get a few emails from people occasionally upset about something that isn't working quite right. They're used to dealing with some faceless, giant software corporation, so they don't know there's just one guy from the Midwest United States behind that email address, reading each one of their emails carefully. So whenever I get an email that might be a big on the inflammatory side, I just take a lesson from this book and be a good person. It's amazing what a positive attitude, gratefulness, sympathy and forgiveness can do.I'll be reading this one a few more times I think. Highly recommend. And I won't complain if someone changes this book's title."
1049,Muhammad Ali,Easy to follow advices with real world examples. A perfect recipe for a training manual
1050,Casey Christy,"Timeless, practical book on understanding human nature. Good story telling to illustrate points. Highly recommend."
1051,ashleyTIA,"If more people read this book, the world would be a different place. "
1052,Amor,Book of my parents...I read this when I was still a teen...one of the biggest influences in my life.
1053,Patty,So far this is a page turner and an excellent self help book if your feeling like you just arent getting along in the workplace with ppl or even in life this book is helpful:)
1054,Haelly Kirk,"To this day, I reference this book in any leadership classes I take in order to enhance their understanding of people skills and cement my own people skills. This book teachers you the best ways of working with people and knowing the best way to go about all types of social situations. A MUST READ FOR SOCIAL SKILL SURVIVAL!"
1055,Justin Owens,"This book is a perennial read. So practical, so accessible, and still so needed in our society. In summary, it's a book about tact. I like it most for it's tips on helping to express interest in people and recognizing how much everyone craves good relationships. While at times the techniques come across as having skin-deep sincerity, I feel like sometimes you just need to fake it until you can make it. He talks about sincerity, but for a more ""inside out"" approach to good relationships ""7 Habits"" (another perennial favorite) is a good complementary read. "
1056,Paige Hackler,"Excellent. And so much of it is common sense. Apparently, common sense is what so many are lacking these days!"
1057,Joan,"read many years ago, i am sure this book must be very dated. at the time I read this I was in my teens, different times, different views"
1058,Devin,Everybody should read this book if you want to be a better person.
1059,Sophie Parks,Reading this should be mandatory.
1060,Adnan Branbo,"Wonderful book, with great results"
1061,Chris Chandler,One of the classic works on human relations. Perhaps the best one ever written.
1062,Synnta Claus,This book has given me confidence. It helped me alot in terms of the way I communicated with my friends. And the rapport that I have built with them.
1063,Haitham Arshid,"Wow!So simple, so obvious but can make you think positively! Maybe in the digital age it's a little bit different but still good piece."
1064,Lacey,I have read it twice and I am just starting it again! It teaches true principles in dealing with people.
1065,Dave Walker,"An incredibly useful book. These strategies are all so great - I've benefited so much from thinking about them and trying to apply them in my life. Most of the book is filled with examples illustrating the principles suggested. I felt like it was quite repetitive, but this actually ended up being more helpful than annoying, as the repetition engrained the information in my mind. So glad I finally got around to reading this."
1066,Bob Wallner,"I found this book simply amazing! I'm disappointed that it took me until now to read it. I truly believe this book should be required reading in any universities leadership or management program. Whether you are in business setting or simply want some sound advice on how to handle people, this book is fantastic.Dale Carnegie mixes theory with actual examples to keep the reader's interest. Although his writing is decades-old, it is as relevant today as ever.When I was a new manager, I made so many of the mistakes that Carnegie points out. It has taken time but my personality now matches what he recommends. There is always room for improvement, and Mr Carnegie points that out too."
1067,Cori,"This is an excellent book. It infuses enough humor in the topic to keep the audience engaged, and the tools are very applicable to real world situations. (view spoiler)[Part 3: Win people to your way of thinking:1: The only way to get the best of an argument is to avoid it2: Show respect for the other person's opinions, never say ""you're wrong""3: If you are wrong admit it quickly and emphatically4: Begin in a friendly way5: Get the other person saying, ""yes, yes"" immediately6: Let the other person do a great deal of the talking7: Let the other person feel that the idea is hers8: Try honestly to see things from the other person's point of view9: Be sympathetic with the other person's ideas and desires10: Appeal to the nobler motives11: Dramatize your ideas12: Throw down a challenge  (hide spoiler)]Bonus Material:Dale Carnegie [Leadership] TrainingHow to Win Friends and Influence People in the Digital Age"
1068,Alex Fontanetta,"This is a brillant insight into human nature. Carnegie isn't content to merely discuss philosophy though. Well ahead of his time, he uses his knowledge, his humor, and countless real-life narratives to posit a brillant approach to living."
1069,Andd Becker,This classic is still useful after all these years.
1070,Joel Goldberg,"This book was one of those life-changers for me. I recommend it to anyone who wants to become a better person, more personable, conscientious, and impacting on people around you."
1071,Chris Hill,"fantastic book everyone should read, couldn't put it down. Nearly 80 years old but still very relevant, thought provoking & motivational. Will read again"
1072,Hyrum,Must read 
1073,Cory,"While many of the ideas seem obvious, the stories are wonderful, and the writing heatfelt. Everyone should give it a read, some perhaps more than others ☺️"
1074,Josefindeiving,Classic! Very good and timeless!
1075,Valorie,Mostly loved this book because its perfect for a social retard like me. I needed every lesson in it. I have it easily accesible and reread it frequently. Maybe one day I'l learn.
1076,Stephen Floyd,"Favorite Quotes: ""Any fool can criticize, condemn and complain - and most fools do. But it takes character and self control to be understanding and forgiving."""
1077,wly,Really good book. Basically. How to go beyond respect.
1078,Ashlie,I agree with your estimation of Carnegie's masterpiece. The more I manage and try to lead people the more I realize why this was and is such a revolutionary book. So many people struggle with even the simplest of interpersonal interaction and virtually no one is a master of it.
1079,Stacy Beck,"This book is a fantastic read for everyone! It's applicable to everyday circumstances at home, community, or work. I would recommend to read it more than once!"
1080,Erica,"I found this book to be very insightful, and I expect the concepts it discusses to be vry useful in handling people."
1081,Yuting,"I purchased this book 6 years ago and I have read this book many times over, each time the book becomes more meaningful and insightful. It is an amazingly clear book that explains why and how some people are socially suave and how you can become that way too.This book is fundamental for any professional seeking to win people over to their thinking, build relationships and networks, and to expand your social circle and social skills.It is truly a shame that the skills and knowledge in this book is not taught in our schools today."
1082,CHRISTINE ALEXANDER,wonderful. nothing to say more
1083,Saifuddin Merchant,"I should have read this book long ago. Considering that its been over 60 years that the author wrote the book its amazed me with its simplicity. In the few pages that I have read, I can already see how I can improve myself leaps and bounds. I have read a couple of other self help books --Seven Habits of highly effective people and 92 way on How talk to anyone but found this much more interesting and intuitive to apply!!Hats of to Dale Carnegie:)!"
1084,Dan Oliver,This book is fantastic. I can't recommend it highly enough. Learn how to deal with people.
1085,Yamato,Great read with many examples.Concepts are so simple and seem obvious but so hard to follow in real life!
1086,Jack Gibson,"I made about 2 pages of notes when reading this, as it is just one of those books where you have to in order to soak in what you are reading.At the end of those two pages, I wrote: ""Concluding, an interesting book and many people do a Carnegie course. Ultimately though, I will continue to be myself in life, but it was interesting to read about how human minds work and how motivation works."
1087,Sheila,Loved it. Everyone should read this. Wonderful reminders and info for all ages!
1088,Marcelo Cé martins,An enticing book. A must-read for everyone who wants to improve their hability to get along with people and do better business in general. It also shows an important lesson on decency and good social manners. I'm looking forward towards reading the other Dale Carnegie manuals - I'm sure they'll be written in the same light-heated manner.
1089,Tiffany,A must read for everyone. Great people skills book.
1090,Mary Cravets,"When I first heard the title of this book, I truly thought it was about manipulating others and persuading them against their will, so I resisted reading it for a very long time. I finally picked it up after having it recommended about 10 times. My initial belief could not have been further from the truth.This book is about being friendly, kind, generous, encouraging, tactful, humble and inspiring. It is a must read for any entrepreneur. Actually, it's a must read for every human- I believe people would get along better if they took to heart some of the principles in this book.And it was very humorous, with lots of stories and examples making for a very pleasant and easy read."
1091,Noura,It shows how we should appreciate people and be treat them better.Very important lesson I love this book I want to read it over and over agin 
1092,Leigh,Everyone should read this book at least once.
1093,Jose Gonzalez,"Excelent book, a book that everyone should read"
1094,Eric Kleiman,The best book out there on people skills!
1095,Sean Helvey,This book honestly changed my life! Definitely worth a read.
1096,Andrew Grossbach,Really a great read. This should be required reading in high school or at minimum college. 
1097,Lauren MacMillan,Timeless!
1098,Alana Munro,"This book is essential reading for any young person. Dale shares his life wisdom in a simple, easy to read manner. I particularly like his wit. Enjoyable, eye-opening read! "
1099,Carly Movius,I know 100% of these strategies! But reviewing these is so refreshing!
1100,Kristiina,A must read for everybody. Too often and too easily we tend to criticize people. We tend to only think about ourselves. However the key to good relations is to think about other people. This book contains a lot of tips on how to become better with people and make your life easier when it comes to any kind of relationships.
1101,Nora,Awesome book if you want to add value to yourself. 
1102,Cristian Marrero,Amazing audiobook. Definitely worth hearing. Structured through different principles with many examples to help you change your mentality. 
1103,Coleman,"This book requires note taking, and it'll be a major disservice to you if you don't go over those notes at least once every six months."
1104,Norm,A blue chip standard of relating to people in business and personal life.
1105,Frederik Larsen,"an awesome book with an amazing inside to how and why we do what we do. It is also really pratical in your eeveryday life. I really recommends it to everybody, especially to business people."
1106,Dominik Ley,"A good guide for all aspects of live, personal or professional."
1107,Ben Wilde,"This is a ""classic"" that is worth reading time and time again. The principles discussed are logically sound, but less easy to consistently perform. I especially like the many concrete examples demonstrating the taught principles in action. Thanks to those who recommended it. I now need to get my own copy to reread and mark-up."
1108,Janelle,This is one of our family classics.
