,user,review
1016,Bianca Bendix,"I really disliked this book. Not only did I really dislike Holden, I also did not like the way this book was written. Holden is such a negative person and I couldn't I could not handle it. I had to read it for English class this year and I was actually one of the only ones who disliked the book so much, which surprised me. "
1017,Hannah McClure,"Well what a waste of my time, This is officially the worst book i have ever read. I read this for the same reason that everybody reads it. It's supposedly ""the best book ever written"" whoever said this obviously has not read many books. It gives the option at the bottom of the page to ""hide spoilers"" it would be impossible to spoil this for you:nothing happens. I know what you are thinking, that this is my opinion. Well then what i say to you is, a group of my friends, my dad, and me read it at the same time and we all came to the same conclusion."
1018,Jaime Banos,"My god this was a god awful book. The main character just complains the whole time. Had i been in the book i would have smacked him across the head and told him ""Get over it! Life sux! Who cares!"""
1019,Ramona,"Endings are very important to me. And this book didn't have one. I am very picky about this point. I don't want wrapping up at the end, that will make me hate it as well, but I want an author to have something to write about, and there isn't a story here. "
1020,Heather Harris,"I remember reading this in high school and hating it. It's one of those books that I just don't understand why it's considered a classic. The writing isn't anything special and the main character is simply a pessimistic jerk. The book provided no insight into life, humanity, or anything else that would have given the book a point. If I could give it zero stars, I would have."
1021,Britta,"It bulit up and up and up and up an then just ended. There was no climax to the story, it just stopped. "
1022,Flipperty Gibbert,Really not sure what the big deal is about this book. Completely overrated. Boring.
1023,Asorel,"The Catcher in the Rye tells the story of a pessimistic, spoiled, brat who hates everything around him. There is little to no justification for this behavior, and the audience is incapable of sympathizing or understanding the actions of the protagonist. The book's plot is nonexistent; there is no rising tension, no challenge to overcome, no resolution, just a narrative of the protagonist wandering around New York over the course of three days. Character development is also not seen in the book. This may be forgiven in minor characters, as few appear for more than a single chapter, but not in the protagonist. Holden Caulfield is a whiny and self absorbed in chapter one, and continues to act in the same way up to the last page."
1024,Kaitlyn,"I didn't appreciate the overused swearing, but it did a great job at portraying the mindset of someone who has no direction and is troubled at what the world is giving him. Kinda confusing, overall"
1025,Ebba,"Maybe this is one or those books that actually is better if you read it in class and analyse it. Because just reading it as any other book was boring. I know it's supposed to be good so I probably missed the point with it or whatever, but I didn't like it at all."
1026,Liana,"Franny and Zooey made me love J.D. Salinger; Catcher and the Rye made me want to have the man's testicles laid on dry ice until they grew frostbitten, fell off, and could be auctioned off for a children's charity."
1027,Tarek Mallak,"I only continued reading because the book was recommended by a dear friend.It might be talking in the language of the purpose to which it points, but I detested the lack of any aesthetic aspect."
1028,Daniel,"I read this book in high school, then again a few years later. I reread it solely to remember why I disliked it. Basically, who cares about Holden Caulfield? I certainly didn't. By the end of the book I had complete disdain for him and his self-importance."
1029,Missy,"You know, I just never got this book. I didn't like it when I read it in 8th grade, hated it in college and revisited it when an adult and STILL don't get what the big deal is. I find Holden self-centered and a bit whiny, his parents seem cold and disinterested at best and he is surrounded by incompetent adults.. so what. Just can't seem to work it up over this one."
1030,Kevin ,"
FANBOY POV:
Now that's a book you can call a YA book with a YA character that is not hard to find in each and everyone of us. 
CRITIC POV:
I want to really love this book. I really do, but the writing style makes it very difficult for me to do so. THE REVIEW:WRITING STLYE:I understand that the narration of the book is 1st POV, but I don't like that Holden says a million ""phony,"" ""corny,"" ""pervert."" It drove me crazy.PACE:The jump from one scene to another gives me a hug headache. I can't seem to point what is going on where and when. I can follow the story, but the flow of the novel is very hard to absorb. CHARACTER DEVELOPMENT:It's really easy to see why Holden is irritated to some of his dorm mates. Even the minor characters such as the cross-dressing old man, the spitting couple, Maurice from the elevator can seem to stand alone by themselves, and you will see how strong they are inside the novel. What I mean is they have their own powerful story and they have their own story to tell even though the narration is just Holden's. PLOT:What is Holden trying to accomplish in the novel? He looks like he is trying to get company and kill loneliness that he feels, but to be honest, I can't seem to find a linear plot in the novel. I can't find connections of the events from each other. I was already halfway through the book, but I was still asking myself ""when will I see what he is trying to accomplish?"" I feel someone is gonna comment on my review on how stupid I am not to see the plot, but I believe again that the writing style ha a huge influence on why. MY VERDICT:I know this book plays a giant impact on many people. However, the magic did not work on me. I gave it a chance to just let me enjoy the novel even without the ""magic,"" but it did not happen. What I can promise is I am not gonna be like people who hate on Twilight, because I don't hate this book. Hate is a strong word. I won't be like the people who hates Twilight-- they waste time on bashing books. And there is another thing I can promise; I am gonna give this book another chance in the future. I have this feeling that I just did not feel its magic, because I am reading this for school. I am a different kind of reader as a student. RATING BREAKDOWN:WRITING STYLE: NO STAR(S)PACE: NO STAR(S)CHARACTER DEVELOPMENT: +1 STAR(S)PLOT: NO STAR(S)MY VERDICT: NO STAR(S)"
1031,Lynsey,"Old Holden's phoney dialogue was god-damn annoying. This is a classic, why? At least I can say I've read it now!"
1032,Jacob G,"You know that one friend you have, the one who every so often will say or do something that makes you think ""God, why do I hang out with this person?"" Well, if Hold Caulfield were my friend I don't think I would ever stop saying that, he is boring, shallow and - just like the book itself- completely overrated. When I first read The Catcher in the Rye in my sophomore english class in high school, I didn't find it nearly as interesting as everyone said it was supposed to be. Recently I found a copy lying around my house and decided to read it again, just to see if there was anything I might have missed. All in all, I found it even more bland and frustrating than the first time I read it. Now don't get me wrong, there's nothing I love more than a good character study, the problem with Holden is he just isn't very interesting or likable. Salinger spent so much time trying to create the most universal character he could that he created one void of any personality or depth and who's to self absorbed to see that he's just as ""phony"" as everyone else, if not more. Because of his lack of self awareness the fact that the story - or lack there of- is told from Holden's and only Holden's point of view, leaves the reader wanting more.In conclusion, The Catcher in the Rye is one weekend I'll never get back. Next time I need a little spare cash and I have to sell a book or two, I'll know which one to reach for first. "
1033,Richard P. Pheneger,"Well, I guess ""you had to be there""...if I had read this book at the same age as Holden Caulfield is in the book, it might have meant a great deal more to me...some people couldn't believe I'd never read it...I don't want to shock anyone, but I found that reading it at my age now...I could care less about the character(s) and I found myself wondering why it made such an impact when published. Dysfunctional families have certainly come a long way since then...I really didn't live an exceptional childhood, it was better than Holden's...my parents were more than supportive...we didn't have a lot, but I never found myself so depressed and without friends and direction as far as what I wanted to do with my life...I'm glad I read it, but not for the reasons that everyone else read it...An interesting sidebar...I'm trying to read everything on my Kindle, but ""The Catcher in the Rye,"" is not available...at least I couldn't find it...whenever I searched for its title...the only things available were five or six different study guides by five or six different authors...maybe we're supposed to read the guides rather than the book itself...not sure it would have made a difference for me...go figure...Thanks to the Stratford Library for the copy I read...now back to my Kindle... "
1034,Fernando Vazquez," Read this last year for A.P English summer homework, and I have to say I have NEVER wanted to bun a book so much than this one. This is the one book all my Friends (in regular, lower leek English classes) that were forced to read and say they liked it because it was the only book they've ever read. Holden was annoying, unrelated to me, personal, or anyone I know. I don't understand the fascination with this book. If you like this book, I can acknowledge you do, but I don't know.....1/5"
1035,Greynomad,Listening to a dialogue of a 16yr old immature teenager is just a waste of time.........
1036,Taryn Wood,The Catcher in the Rye had to be one of the hardest book I had to get into. The beginning of the book was very descriptive don't get me wrong but while reading I felt like my eyes were just scanning over every world not really registering and comprehending what was happening. It was hard for me to really enjoy the novel when the main character Holden was extremely upfront and came off as rude throughout a lot of the story. There were times where he had his moments of weakness and actually said how he felt. I'd recommend this book to people who can easily get into slower books and enjoy not really understanding what's going on!! 
1037,Tyler J. Carlson,Worst book that I've ever read!! 
1038,Amy Wright,"The story begins as Holden has just been expelled. After several negative interactions with students at his school he decides to go stay in hotel in NY. While in NY he explores his sexuality and the reader learns that he is a virgin. He tries to spend time with three women, but is only left with the bill. He then calls a prostitute but feels like she is a person and ends up wanting to talk instead of have sex--as a result he is beaten by her pimp and has to pay more. Through several experiences Holden decides to become the ""catcher in the rye"" which to him means saving children from the evils of the world. When Holden visits a professor he admires his professor gives him advice, but Holden leaves feeling awkward because of an encounter that makes him question if the teacher was doing something homosexual. The story ends a little vaguely with Holden deciding to go back to school with the help of his sister.  I didn't enjoy this book. Holden seemed to be unreliable as a narrator and I found the end to be questionable and inconsequential. Its possible its just not my style of book, I had heard that many people didn't really enjoy it either though. "
1039,Matt Goldstein,"I can't understand what all the acclaim and hype are for with this book. I feel it's an extremely overrated and bland story. It's one of the few books that I've ever just stopped reading after a hundred pages, and admitted and couldn't force my way to the end. The reasons are simple. The protagonist spends dozens upon dozens of pages complaining. And complaining. And complaining. He's an awful two domensional character, that was written as the embodiement of a selfish and never to be fulfilled teen ager, and it takes all the fun out of the story, which otherwise would make a great backdrop to the story, if the whiney and negative walking stereotype didn't steal the show for his endless rants.If you enjoyed this book, then great. But I could never say that I did, or that I could expect others to. "
1040,Sabra Snider,"Why do people like this book? The themes of alienation and lack of direction are relatable, sure. But the main character is SO annoying that you stop feeling sorry for him fifty pages in, and there's really no resolution. I find it shamefully ironic to complain about a book because of all the whining that happens in it.... Yet, here we are. I did not enjoy reading this, and I wouldn't recommend it to anyone."
1041,Mitchell Sutton,"Despite the hype the surrounded this book, this almost qualifies as the worst book that I have ever read. I completely fail to see how this book is so famous and revered. It had a ridiculously boring plot that made it a chore to read. I found that it had no entertainment value whatso ever, and so the only reason I continued to read it was that I must study it in English class. The main character, Holden Caufield, is completely and utterly insufferable. He is the narrator, contributing to my extensive dislike of the book. The way that he talks is unintelligable and quite frankly annoying. He often repeats himself, and seems to think almost everyone is a ""phony"". I think he is the biggest phony in the whole book. Some might say that the entertainment comes from the message behind the book. They might say something along the lines of ""It shows how difficult a time adolences is"". I find this complete nonsense. I reject the fact that it shows this, and believe that it simply shows how dysfunctional an idiotic the main character is. In my opinion, don't bother reading it if you do not have to."
1042,Potato,"i didn't like this book because it talked of a person wandering around the streets of New York and having the attention span of a child. They detailed every single thought that ever made a journey across their mind and it either depressed the hell out of them, or he thought it was cheesy. This person really needs a counselor I don't understand why people enjoy reading about a teenager who think everything in the world is either black or white, who doesn't feel like doing anything and always depressed."
1043,Katie Brown,"I'm unable to see, quite frankly, the reason for the devotion some people have to this book. Nothing happens. The story does not move forward, and is dull. "
1044,Fardila Metavia,"It is basically a shit book about this hypocrite little bastard named Holden Caulfield that bitch mostly about everything in the whole world and looks like he was going into some phase of ""i-don't-give-a-shit-of-what-other-people-think-of-me-they-fucking-hate-me-anyway"" teenager kind of thing and got kicked out of his school because he was just the real douchebag you've ever met. And it has these lamest jokes I've ever read for my entire life. So you can imagine my disappointment when I hated it. Not only did I hate Holden, but I hated everything about the novel. There was nothing I enjoyed, except maybe that Old Phoebe, his little sister, I felt like pinching her in the cheek because she was just smart and pure intelligent and bloody innocent, one hundred and eighty degrees different from her stupid shitty brother.Oh and the most coherent quotes I've ever got in this book is when Holden was bitching around. eg: People never notice everything. People always ruining things for you. People never believe you and some shit like that.So, no. This is highly unlikeable for me."
1045,Cami,So I loved this book when I was 16. Loved it. Thought Holden was the coolest. At 34? Holden is all the adjectives he uses for almost everyone else...
1046,Alexandra aka Auntie J,"Tried to read this when I was a teenager, but didn't like it and didn't finish. "
1047,Briana Garrett,"I can't be the only person who thought this book was overrated, right? And can i just say that Holden is incredibly annoying and whiny? Because that's how i feel, and i am 16- just bursting with teen angst. The only thing that made this book remotely entertaining was the fact that Holden cursed every other word or so, because this story had literally no plot other than a spoiled rich kid flunks out of school and walks around town hating the world. Lame. I put this into my classics folder loosely."
1048,Evan Bressler,Holden seemed to be the source of his own problems. I felt like I walked away from this book knowing nothing more other than pessimists are pessimists.
1049,Tali,"A complete waste of time. Can't understand why is this considered a classic, even for American Literature, what is so classic about it? It has no plot, Holden is an insufferable, pissy teenager that pretty much loathes everyone and thinks that he is so much better than anyone else who is either phony or a moron. And what about the freaking obsession with the ducks in the ""lagoon""...The writing style is horrible. Salinger loves to repeat himself and you can find the same sentence even three times in a single paragraph, all-across-the-book. All the swearing, all the times that Holden states that something ""killed him"", UUUGH. Maybe you do need to be an angsty teen to appreciate it, but this is something that I will never read again. It was only 220 pages, thank all the gods for that. "
1050,Janna Huyler collins,"I really, really, really disliked this book. I can't recommend it to anyone for any reason. The entire time I was reading it, it caused me to be utterly depressed."
1051,Maj,"I didn't liked it. So disappointed. I saw this on a site and it seems a pretty big deal if you have and read one so I thought it's an excellent, timeless book. Only to find out that I was wrong. This book is a diary of a sixteen-year old Holden who loves to swear! ""phony, ""goddamn"", blah blah blah. That killed me!. Where's the climax? Maybe at the end because it's the end. Or maybe I just missed it. I thought Holden was going to find Jane or die. That'll make a good story. He's going nowhere.Maybe I just expected too much from it. *hands up* my opinion."
1052,Melody May,"Whiney and overrated. Seriously, if I wanted to hear this kind of crap, I would listen to emo music. Suck it up, Holden."
1053,Esté,Ek het die boek glad nie geniet nie. Weereens 'n boek wat in die eerste persoon geskryf is - wat het nou eintlik gebeur in die storie? 
1054,Michael Munkvold,"I. Hate. This. Book. The Catcher in the Rye is so bad, it makes me angry. I loathe the sight of the damn thing. Not just because I was forced to read it in 9th grade. Not just because it inspires pseudo-intellectual coffee shop babble. Not just because it inspired Mark Chapman to kill John Lennon. No, I hate this book, first and foremost and without further ado, because it's a horrible piece of writing. It just plain sucks. Yes, I know it's a ""classic"" and a cultural touchstone - but, for the life of me, I can't understand why. The prose is stilted and painfully affected (find me anyone who talks like the characters in this book, and I'll buy you a beer). The story, such as it is, is dull and pretentious. And Holden Caulfield may be the most despicable character an author ever wasted their readers' time with.He's awful, a spoiled, narcissistic brat who spends 277 loooong pages whining about the burden of being born into wealth and privilege, and how everyone and everything - except, of course, himself - is ""phony"". Even his much-celebrated love for his sister Phoebe is self-serving, an excuse to indulge in a fantasy about saving children from mass suicide... or something, by that part of the book I wasn't paying attention anymore.I have no problem with unsympathetic characters, mind you. Some of my favorite fictional characters - Tom Ripley, Cathy Ames, Pinkie Brown - are as nasty as they come. The difference is that those characters are three-dimensional human beings, who change and grow throughout the story, if not always for the better. Plus, they're actually interesting. Holden Caulfield, on the other hand, is guilty of the worst possible flaw a character can have: He's boring. He's just a spoiled brat whose only personality trait is that he's a spoiled brat. He doesn't change or grow at all; he's a nasty little creep at the beginning of the story, and a nasty little creep he remains throughout. He's not worth caring about, loving to hate, or even watching with morbid fascination. That's the point, you say? Social commentary, says you? Catcher in the Rye doesn't deserve the label. Portnoy's Complaint and American Psycho are social commentary because they actually have something to say, and don't take themselves so seriously that they're above being funny. Catcher in the Rye, on the other hand, is the worst kind of verbal masturbation: the kind that thinks it's changing the world. Much like its ""hero"", Catcher in the Rye has no sense of humor about itself and believes it has all the answers, and if you don't like it, well... as Caulfield himself might say, you're just a big old goddamn phony, you really are.Did I mention that I hate this book?"
1055,Eby,"I couldn't stand this book when we read it in high school. The character of Holden drove me crazy - I thought he was irritating, self-defeating, immature. It annoyed me that we as 16-YOs were expected to identify with him. "
1056,Nel,Dull read which barely had a storyline. Everyone is a 'phoney' according to Holden - I got so sick of reading that word i almost gave up reading the entire book...disappointing
1057,Polloloco69,"My take on the novel The Catcher In the Rye is that it is a simple text, but has bigger meaning to it. However, the meaning/idea behind it is not too hard to understand. For some, it may be too complex to comprehend, but everyone has a little trouble with certain texts. Students should be aloud to read this book because it's not graphic, the only ""bad thing"" it mentions is prostitution, but even that part in the book is not absurd. People need to realize that the things that are mentioned in this book are real life and sooner or later they're going to have to hear about them or experience them themselves. Life isn't going to sugar coat things for you so why should a book have to? "
1058,Susan Storz,"Gave me a absolute headache. Maybe I would have appreciated this book more as a teen, but as a mom of teens, I just wanted to smack him. Sorry to offend anyone who enjoyed it."
1059,Marc,"I really disliked this book. Normally, and especially with classics I'll read them and even if I don't like them I can at least appreciate what the book is. At the very least I'll hate it but I can understand why other people enjoy it. Not the case with this book. I don't get it and I don't get why other people get it. I wanted to like this book because so many other people do. Honestly I have to wonder if half the people who say they love this book have even ever read it. The book is boring. Worse than boring really because the entire book is filled with potential for something to happen but every time something ALMOST happens Holden either chickens out or ends up hating everyone involved and bailing. Perhaps I was too old when I read this book to be able to relate to Holden. Certainly when I was a teenager I had similar feelings and ideas but I just can't relate at all. As a hiker there is a concept called peak bagging. Where even if the hike isn't all that grand or the view isn't all that wonderous you still climb to the top of the peak just to say that you did it and add it to your bag. I'm glad that I bagged this peak but boy I'll tell you it was quite a short and crumby hike. I don't have any desire to ever do it again to tell you the truth."
1060,Jill Crosby,"Forty years after I first read this dog, and I STILL hate it. Blahblahblah goddam blahblahblah red hat blahblahblah and all blahblahblah phonies blahblahblah. "
1061,Gerald,"Boring.I read this book, or I started to read this book, I had high hopes, since all my friends raved about it when they read it. I gave up at the halfway mark, it's boring.Holden Caulfield comes across as whiny, and totally uninteresting, I found him to be totally unlikeable. I could have overlooked this, but his narrative is as flat as his character. At the halfway mark, feeling NOTHING to keep me reading this, I gave up. "
1062,Karlie Logan,"I had to read this book my sophomore year in high school. I couldn't stand reading it. I barely got through it. To be honest, I wanted to throw it against a wall! The character is pathetic and isn't good with his vocabulary. I mean, if you're going to cuss at least do it right, instead of just doing it when unnecessary. "
1063,Oleg Zviagin,Fuck you Holden Caufield. 
1064,Mark,"If I had read this as a teenager I might have given it a different rating, but I was an adult and really hated Holden. He was one of those entitled brats that needs to be put in his place more often. I can understand why so many teens fall for his crap, but anyone that truly follows him, will grow up to be real pains to society as a whole."
1065,Book Burner,"If 485,104 people (as of 9/13/2014) like this book, than I must personally slap them in the face.The Catcher in the Rye is just a terrible book. I had to read this for school, and my teacher told us of how ""it's not as bad as people say"". She is right. It's WORSE.Summary: Our story begins with a degenerate that leaves school after getting into a fight with his room mate over how a girl plays checkers. So he walks around the streets, getting drunk and criticizing everything that moves. He apparently has something to say for everyone. Well, almost everyone: enter his little sister. His apparently perfect little sister that is oh so perfect and perfectly roller-blade skinny. Oh, how perfect.This book has no meaning. I take that back: this book DOES have a meaning: it shows us just how bad books can get. If Hitler won WWII, than this book would have never existed. That's right! This book makes me wish that he DID win the war, just to prevent this abomination from happening."
1066,Geoffrey,"Does it count if I gave up halfway through?I didn't like it, nonetheless. I think I like my depressed postwar authors more Vonnegut than Salinger."
1067,Raj Dhakal,"My first book is horrible. This book is all about a high school student named Holden Caulfield. He gets kicked out of school because of his horrible grades, but he hangs around New York instead of going home. All he does crazy things in New York. Thats it ...the end of the book. I am STILL wondering why some people gave 5 STAR. I read till the end of this book for something - anything! - to happen. But nothing happened. This is a good book to punish yourself."
1068,Ellen,"What a downer! I thought I had read this in college, but I guess not. I was inspired to try it again after watching the interesting new PBS biography of J.D. Salinger. Catcher in the Rye is generally regarded as a classic in American literature, I guess, because it is one of the first 20th century coming of age-type stories, written in the vernacular language of New York in the 1940s. However, Holden Caulfield seems like a manic depressive to me, more in need of medication than anything else."
1069,Aditee Parmar,"okay. so after reading these amazing reviews, i bought this book and read it...i had tons of expectations but trust me, nothing about this book is ""life changing"". it hardly passes as 'entertaining'. God I hated reading it...the worst part is, while reading it, i was thinking 'okay maybe it has a fabulous ending' or something and guess what, it didn't. have a fab ending, i mean. the book ended where it started (except for the geographical position) (actually, that was the only thing that changed); Holden was the same boy he was at the beginning of the novel and i didn't like him one bit. being a teenager myself, i couldn't relate to him that well. I'm still confused as to what exactly was the point of the entire book and WHAT makes people say it changed their lives...cuz it didn't affect me one bit. *quite disappointed*"
1070,Mary,"Holden struck me as a whiny little so and so. I've never understood why we're supposed to find profound meaning from such a self-absorbed, juvenile character."
1071,Christina Maria,"Since there was no plot and the writing was readable but prosaic, I think this was a character based book. The problem is the character, Holden Caulfield, is self-centered, narrow, asshole. It's one thing to be a rebel without a cause who spouts out flimsy ""social commentary"", but the social commentary there was to make was ignored, probably because it did not affect Holden Caulfield. In fact, the society he was claiming to criticize pretty much catered to him.I know that this book was groundbreaking at the time, and I used to think I might have preferred to read it at that time. Then I remembered I would be able to relate to his privileged idleness even less in the '50s. Oh well."
1072,Meg,"Dear brain,I'm sorry. So sorry. Please don't make me sleep on the couch. I still love you.Kisses,Meg"
1073,Mel,"I can never understand why such boring books make classics and people actually enjoy reading them. What did this book have to offer other than a potential insight into a boy/man's life of that particular era? How does this make it any different than many books of its generation? This book bored me. There, I said it. A pointlessly boring book."
1074,Dave Williams,Not sure what all the fuss was about with this one. Maybe I missed something. Found the depression and sexual molestation and phonie aspects interesting. Wasnt sure where it was all going. 
1075,Zanna,"I just had a shuffle through this book to remind myself what it was all about and it's pretty horrendous, sort of barely excusable on the basis that this person could exist and think these things. What's really depressing about it is that he's taken to be a hero rather than a frightening symptom...There is one image in this book that I like - the oil puddle - the idea that every experience is transformative.But it gets minus two for misogyny and minus one for general ignorance and minus one more for annoying style, so one star."
1076,Xinyi Tan,"this book was so meh! it's so short, yet took me forever to read, because i kept falling asleep. it was just boring and very hard to read. i hated the way he talked. i'm not sure if that's how teens talked back then, but it was just annoying. perhaps i just don't relate or understand his character at all... everything just made no sense to me. i'm just glad to be done with it and to move onto better books. it's definitely not for everyone."
1077,Charina,too teen angsty for me. Kind of one long rant. Maybe if I read this in highschool...? As far as classics go not sure why it is. 
1078,Stacia,I did not enjoy this book at all. Unfortunately I am the type that has to finish a book that I start. I just kept waiting for it to get better. I didn't enjoy reading the ramblings of a teen that is all talk and never follows through on any of the ridiculous things he goes on and on about. 
1079,Fiona Dunger,Forced to read it for school and I love reading. Every second of this was torture. I dont see how everyone can love it so much?!
1080,Marilyn,"He's young, rich, spoiled rotten and curses a lot. Difficult to empathize with his situation. Perhaps this is one of those books that guys get. I don't. The main character is a jerk."
1081,Jona Cannon,"A rambling accounting of about 3 to 4 days in the life of a teenager named Holden Caulfield. Holden is mentally unstable, and a bit distraught over being expelled from another expensive boarding school. There is absolutley no plot. It is exactly like reading the mind of a teenager with no personal motivation, or ambition. Mildly amusing, mildly depressing, rampant profanity.This is the worst book I've read in a long time. Yes, that includes the House of Night series, and the Cirque Du Freak! I was very disappointed. I would recommend this to anybody who likes to slow down at the scene of a vehicle accident for the sake of curiosity. It offers no literary value or edification whatsoever. When I started reading it, I kept expecting it to get better, or make some kind of point. When I realized it wasn't going to improve, I felt far enough invested in it, that I decided to finish it reguardless of my low opinion."
1082,Jennilyn,I don't know what to think...
1083,Stephanne Stacey,"Not only did I read the book, but I read a number of reviews and forums. I wanted to understand why this books is so sensational. Why it ranks in a number of 100 best books list. I still don't understand. Perhaps it's because I had never thought like Holden even as a rebellious teenager. Perhaps it's because I'm reading it as an adult with teenage children who don't think this way either. Perhaps in the many ""deep"" discussions I had with my then teenage friends I never got the impression that they thought this way either. Nor did I see that they acted as such. I view this books to be nothing but a means to shock the public. It's so vulgar, careless, poorly thought out, I could go on. I nearly put it done several times due to the utter pointless, and offending language. This book churns my stomach. Literature is meant to educate, entertain, and enrich. Yes, sometimes that means being offensive, but not vulgar. I do not think literature was meant to exact a sensational reaction for the sake of getting the reaction. What was the point of this novel? What was Salinger trying to educate us to? Was it something that warranted this kind of writing, or could it have been done in another more influential and less shocking style?I will never promote this book. My children will never read it while they are under my roof. And I will throw away any copy I may come upon."
1084,Teri,Why on Earth do so many people love this book?! Goodness gracious it was almost painful to read. I guess I would have enjoyed it much more if I were a teenager more precisely a teenage boy. The ramblings of Holden just didn't do a thing for me...other than annoy the crap out of me that is. It was just all over the place sometimes it was even hard to keep up. I guess I'm glad I read it since it's a classic and all but maybe I should have read it a long long time ago! 
1085,Debby,"1 starWhy is this a classic? Why is this one of the ""great"" American novels? Jesus, did this book make me want to throw my e-reader across the room. I don't get it.So, a little bit of context: I read this for one of my book club's classics months. I had heard from multiple people that it's horrible, and that I would not enjoy it, but I was curious anyway. That mainly came from two reasons: (1) it's such a highly regarded classic, and I felt kind of bad not having read it, and (2) it's noted as having inspired (or at least a large influence on) The Perks of Being a Wallflower, which is undoubtedly one of my favorite books of all time. To point 1, I say, literary people, I don't get you; and to point 2, I say, teachers, start teaching Perks instead.This book is stupid. Actually, in going to describe it, I'm struck with the urge to use old Holden's annoying narrative style and all. If you haven't read the book, you may not understand, so I'll try to resist. You see, Holden Caulfield is one of the most annoying, idiotic, hypocritical douchebags I've ever encountered. And yeah, I'm sure that was the point. The Catcher in the Rye follows his story about how he got kicked out of his boarding school for failing everything (generally he didn't bother to try at all). Basically, he goes around New York and just has one gigantic rant about how everyone he sees, EVERYONE, is a moron and a phony - before and after and sometimes during asking these people for favors and hanging out with them. He's so hypocritical that it's just about the most painful thing ever to read.To make it worse, his narrative style is extremely juvenile, repetitive and grating. He's constantly using the same phrases: ""and all"", ""or anything"", sort of"", ""I swear"", ""for Chrissakes"", ""moron"", """"phony"", ""old [character name]"", ""it just about killed me"", ""it drives me crazy"", etc. I'm thinking about how people went through Fifty Shades of Grey and counted the frequencies of phrases like ""her inner goddess"" or whatever being used - and the same could and should be done for The Catcher in the Rye. It's - so - annoying. Granted, he is 16, so part of this could be considered his personality, and it was written in the fifties - so what the hell do I know about how they spoke back then. But if it was like this, god am I happy to be living in the now.Aside from his annoying ranting, Holden's actions speak even louder to the fact that something's not right with this guy. He calls people morons and then invites them to go out for drinks or to the movies. He meets a stranger and they talk for two seconds, so he asks him to go get a drink. He smokes about 3 packs of cigarettes in one day. He's arrogant about his own intelligence when it appears he has none. He's outraged when people don't serve him alcohol in bars, despite being 16. And it seems like he has ADD: not just in his ranting can he easily get distracted and go off on a tangent, but he'll be doing one thing and then decide, ""Hey! I should call up this girl right now, in the middle of the night, because she just popped into my head."" It's confusing and messy, but I suppose it did kind of keep me reading, because the hint of something being wrong with him created a mystery that I wanted solved.But the ending is probably the most aggravating part of all. (view spoiler)[All throughout the book, you can tell there's something not right with Holden. He talks about getting depressed, he even gets sicker and sicker in the last few pages, literally going to throw up and breaking out in sweats out of the blue. He references his dead brother, a classmate who committed suicide, his old teacher appears to try to molest him. And then. The freaking. Book. Ends. He seriously just cuts it out with a, ""Well, that's all I'm going to tell you,"" and indicates that he's in the hospital for SOMETHING. Jesus, fuck, seriously?? I don't get ittttt. I'd very much like to know what's wrong with him, in hopes that maybe I could bring myself to care JUST A LITTLE about him. Maybe I could empathize. JUST A LITTLE. Buuut no. (hide spoiler)]That aside, worse is the fact that even at the end, Holden didn't learn anything at all. He ends the book complaining yet again about how people were asking him if he would apply himself next year, and explaining that he didn't know because that's only something you know when you do it. That. NO. JUST. UGH. That's a decision you are able to make in advance! No wonder you flunk - even now you won't try. You know what? Fuck you, Holden. I don't give two shits what happens to you. The way it is, this book just boils down to rich white people problems. Apparently I am unable to read any more into this. Where's a good English teacher when you need one? Seriously though, things shouldn't be THIS open ended. The set up isn't done well enough to help me figure it out, and I don't feel like I can trust Holden's voice even for a second. Again: choose Perks instead.
Summing Up:
In the words of Holden Caulfield: This book just about KILLED me. That old Holden Caulfield is such a goddamn moron. He doesn't even realize he's sort of the world's most judgmental prick and all. Nothing happened but this goddamn rant about how everyone in the freaking world is so moronic, and the idiot didn't even learn anything for Chrissakes. It just about drives me crazy! He's the biggest phony of them all, and if I ever hear that word again it's too soon. I swear, how anyone is able to like and praise this book or anything is beyond me.(I realize you are free to like whatever books you like, and if this is a favorite of yours - that's fine! I just don't get it. If you want to try to respectfully explain it to me in the comments, feel free.)
GIF it to me straight!

Recommended To:
Don't! Read The Perks of Being a Wallflower instead. And flip off anyone who gets judgmental about that.
"
