,user,review
1413,Sherry Mitchell,Loved it! Can't wait for the movie. Spellbinding and I loved the English setting. Thanks mom and dad!
1414,'Manda,"My Rating: 5/5This is Paula Hawkin's first novel. It debuted on January 13, 2015 and is, as of this post (two weeks later), No. 2 on USA TODAY's Best-Selling Books list.Synopsis“Maybe it was then. Maybe that was the moment when things started to go wrong, the moment when I imagined us no longer a couple, but a family; and after that, once I had that picture in my head, just the two of us could never be enough.”Through several different points of view and many twists and turns, The Girl on the Train encompasses a sinister plot, a deadly romance, and the darkness in a seemingly peaceful domestic life. Rachel, one of the main characters, is an obese, twenty-eight-year-old who has been divorced for two years, yet still dreams of the married life she left behind. On her lonely train ride home each day, she passes a young couple, upon whom she paints an imaginary life of domestic bliss. But one evening, she sees something from the train window that sets her on a tangled and distraught path. She goes to the police with her story and becomes wrapped up in an investigation. But will she do more harm than good?My Likes:“It gives me a little frisson even now, walking past that house - butterflies suddenly swarm in my stomach, and a smile comes to my lips and colour to my cheeks.”Writing Style: Hawkins’ writing style is the best part of this book! It was very readable while also being complex enough to keep me entertained. As soon as I started reading it, I couldn’t put it down. It demanded to be read, compelled me to keep going, sentence after sentence, until I found myself at the end. Yet still the novel was nicely paced and didn’t seem rushed despite the continual forward movement.Character: The characters in this novel were both real and relatable. Every character had a depth of personality and wasn’t merely two-dimensional. Not only that, the characters were so real that they left an impression and gave me insight into my own character. The imagination and precision that went into the characters in this novel was astounding. (If the characters in my still-in-the-works novel turned out half as good as these, I would be beyond happy.)“At night when I lie awake I can hear it, quiet but unrelenting, undeniable: a whisper in my head, Slip away.”Suspense: I appreciated the ability of the author to create such a tangle of suspicion that it left me completely in doubt as to who the true criminal was. (Although, I - typically, unless the novel is completely simple and sub-par - tend to go along with the narrator in her quest for knowledge. This allows me to be just as surprised as she is, though it takes out the fun of pretending to be the detective.) But in this particular novel, I was able to do both - though there are probably those more skilled or paranoid than I am who figured out the culprit. But I can gladly say that I was both surprised and intrigued by the ending.Everyday Life: I like that this book took something incredibly simple and every-day (a train ride home from the city) and used it to incorporate a complicated and sinister plot.The author goes into some detail about ordinary life: the people Rachel seems from the train in their domestic environments. And it’s touched on in such a way that it makes me feel as though, by not paying attention on my bus ride home, I’m missing something tangible in life. I might miss an entire story by just reading a book or surfing through Facebook instead of staring out the window at the houses and people that pass by.My Dislikes“It's not until I get home that I realize I cut my hand when I fell, and at some point I must have rubbed my hand across my mouth. My lips are smeared with blood.”Character Differences: Rachel and “Jess” do have some similar personality traits, vices, and expectations, yet they are also fundamentally different people, with different needs, values, and complications. Yet the two different points of view often seemed too similar in thought (and writing style) that, if I hadn’t had the name at the beginning of the chapter to go by, I wouldn’t have known which character was which. [ For instance, Rachel is incredibly needy and obsessive throughout the novel. “Jess” on the other hand, seems to be more aloof and independent, but seems to slip into a neediness that mirrors Rachel’s, without reason. ]“It's a dream, I think. I keep trying to grasp at it, to hold on to it, but the harder I struggle, the fainter and the further away it gets.”Introduction to ""Jess"" and ""Jason"": I felt as though the beginning introduction to Jess and Jason wasn’t quite long enough for me to feel as acutely that sense of loss that Rachel experiences at the end of the novel, when her entire world has fallen over onto itself. I felt her disappointment, but I couldn’t quite share it with her.WarningsThis book has very mature themes and some graphic content, including both sexual and violent.All in all, few dislikes! I adored this novel. I started reading it late into the evening, and literally could not put it down until I had finished it (which ended up being some four or five hours later in the early hours of the morning). I feel no shame! Haha, but seriously, this book (as most, if not all, of the previous book reviews have certainly mentioned) is definitely worth your time. (Trust me, you won’t need much time on this one. It’s a fast and thrilling read.) I was locked into the character’s lives as resolutely as if they had been my close friends.I hope you enjoy the book, and I'd love to hear your thoughts on it if/when you read it! Check out this review and many others at my blog: CreasedPage.May your life have many creased pages,‘Manda"
1415,Beatriz,"I was originally going to rate this 4 stars due to some minor plot discrepancies, but my enjoyment while I read this was so great I can overlook minor flaws. Many people hate the 3 female protagonists in this book, I personally really enjoyed them all. Yeah, they're flawed, they have personal problems and struggles but they aren't perfect cookie cutter women which I so appreciate. They are each strong in their own right and stick to their convictions. As a mystery/thriller novice I didn't see the twist or big reveal coming and was very taken aback which I enjoyed. The story starts off rather slowly, but once you get over the 50 page hump you start to see where Hawkins is going with this book. My only (minor) gripe is that there are two characters who play a rather large role in the first 3/4 of the book, yet they are abandoned for the last quarter and their stories are not wrapped up. Other than that this was an excellent read and I totally understand why the wait list at my library system currently stands at 371! "
1416,Andreea Teodora ,"Really enjoyed this read! Similar to ""Gone Girl,"" as it keeps you wanting to read just to find out what really happened! I would highly recommend this book if you enjoyed ""Gone Girl."""
1417,Kathy,I really enjoyed this book. It reminded me a lot of Gone Girl. Well written with prose that flows easily.
1418,Brett Schreiner,"The language is probably at the low end of four stars- it's good but not great. The language is probably the least well crafted part of this book. But it's not all about the language, is it?No, this one has so much more going for it than that. There are the characters- told by three distinct women, each challenged by some very real character flaws and compelling pasts that are meted out, ever so perfectly throughout the novel. Nothing is revealed to soon, nor is it held out to the very end for the sudden ""twist"" ending. Then there is the pacing- wonderfully done, each page doling out its own revelations of character and plot. And the plot? Nothing that is groundbreaking, but it's pretty flawlessly. This is a mystery, and could you guess the whodunnit in advance of the reveal? Sure, you could. But like the greatest of mysteries, this one gives you all the information you need to start piecing it all together, and pretty bluntly, but it is never so heavy-handed as to set off the lightbulb that makes you go ""well, gee, that's obvious.""This novel has suffered some comparisons to Gone Girl (and I say ""suffered"" because I view that one extremely unfavorably- it's final twist is indeed shocking, but only because it's completely ludicrous and unfairly achieved), and I can see where some of the comparisons arise from. The domestic arrangements are horrifyingly caustic, which is usually something I hate. I still read for the escape, see, and while I love conflict and struggle I want it to take place outside of the home. In Girl on The Train, I just didn't mind the emotional setting. It was too compelling, and the characters, far from being shallow and conniving (minus the one baddie who, as a murderer, needed to be conniving), were fully realized and their admirable attributes balanced realistically with their shameful ones.The other comparison this draws is to Rear Window. While that is deserved due to the framework of main character, Rachel, as voyeur, this novel quickly departs from the small window view and thrusts our heroine into the action. So if you're fearful of encountering something detached from the action, fear not. There is plenty of movement and activity here.In all, I would highly recommend this novel to anyone who enjoys mysteries. And also to anyone who enjoys character studies or domestic dramas or to anyone who just enjoys watching a complex drama come together piece by piece."
1419,Meredith Jaeger,"If I've given other books five stars, this one deserves ten. Despite the comparisons to Gone Girl, I would say The Girl on the Train more closely mirrors Big Little Lies by Liane Moriarty (one of my favorite books). What set this book apart for me was the pace. Instead of waiting for the action, I was hooked from very early on, 16% in on my Kindle. Paula Hawkins does an expert job of keeping the reader riveted while casting suspicion on every character, making it impossible to know who to trust. Atmospheric, creepy, fast-paced, beautifully written. It will be hard to find another book to top this one!"
1420,J.T.,Loved it - great twisty who done it.
1421,Lena ( book-junkie),Excellent book! I couldn't put the book down. I read it in three days! A must read!
1422,Blake Goldstein,"What a great story! Crazy people, alcohol, forgotten memories, vengeful exes & trains. This book keeps you constantly guessing and on edge with suspense. Definitely recommend to anyone who loves drama spiced with a little bit of thrill! "
1423,Peta Campbell,A great read with a 'you can't really tell who did it' ending. 
1424,Jo,"Absolutely loved this book. Exciting debut novel and congratulations to Paula Hawkins. Three women each tell the story from their viewpoint and intertwine as the book goes on. We meet Rachel, Anna and Megan. I really liked the way my opinion of each character changed as the book went on. An intriguing plot line and suspense mostly generated by Rachel's story and her lack of memory about events. Megan goes missing and Rachel feels she knows the answers if only she could remember. Some people have commented that the ending is easy to guess- I don't think so and anyway why would you? There are only so many characters in the book so it stands to reason you'll know the character and the law of averages says someone will be right and there are only so many plots for an author to use. Instead, let the book take you on its journey and discover the delights of all being revealed at the end. This book is a cracker; well thought out plot and with interesting, well rounded characters. Buy it; read it and enjoy the ride"
1425,Linda Koch,Riveting!
1426,Janee,"Great book, I couldn't put it down. The characters are all so different, I honesty didn't even know who to feel sorry for. Definitely an enjoyable read for readers who like twists and turns in their stories ! "
1427,LibraryReads,"“Rachel is a washed-up thirty-something who creates a fantasy about the seemingly perfect couple she sees during her daily train ride into London. When the woman goes missing, Rachel manages to insert herself into the investigation of the woman’s disappearance. In the vein of Gone Girl, this dark psychological thriller is fast-paced and features some very unreliable narrators.”Andrea Larson, Cook Memorial Public Library, Libertyville, IL"
1428,Michelle,"This definitely scratched my Gone Girl itch. Very suspenseful. All 3 of these women are falling apart in the most reviling ways. I liked exploring and finding sympathy for them, connecting and finding similarities with myself or real women I know. I like that the author didn't look away when things got ugly and let you in on the characters most selfish and self destructive thoughts and choices. I don't know that I've read women in popular fiction that were so unlikable but sympathetic. Felt very real, feminist, modern. Loved it."
1429,Willian Godoy,"Let me just start by saying ""wow"". If you intend to start reading this book, make sure that you do so while you have nothing to do because you won't be able to put it down. You become so engulfed in the mystery that your mind keeps going through different theories that just make you want to read more. The writing is splendid and I love that you read through the point of view of the three girls. Each story is crazy on its own and it's mind blowing when they tie together at the end. You start guessing at the solution early on, but you'll never be sure and you might even be wrong at the end. I love that you grow to love Rachel despite also criticizing her for what she's doing. At some point in the book I stopped feeling bad for her because but then I realized the girl is traumatized. If I was in her shoes I would be too. If you liked Gone Girl you will love this book! Read it!"
1430,Linda Appelbaum,"Now I understand why is was something like #295 on the waiting list at the library! I decided to just buy it (Kindle) rather than wait. What a completely engrossing, satisfying story! The tale is told by 3 women - Rachel, Anna, Megan and involves a sad, lonely, heartbroken alcoholic woman (Rachel) who creates an entire fantasy life surrounding a couple she sees daily from the train window. It is only 4 doors down from her old house, now occupied by her ex-husband and new wife (Anna). Megan is the character about whom Rachel fanaticizes and watches each day with her handsome, loving husband - the perfect couple, perfect life. Megan goes missing and things begin to really fall apart for Rachel who deals with her alcoholism and frequent blackouts, unemployment and her life full of lies and misery. She plops herself squarely in the middle of the mystery of the missing woman and it is fascinating how the story unfolds, each chapter revealing another juicy tidbit. I read it quickly, but wanted to savor every morsel of it at the same time. This I could read again. "
1431,Donna Marie,Great book. Kept me interested from the beginning. Each chapter revealed a different piece to the puzzle!
1432,Christine Churchill,Excellent read!!!!! A real page turner.... In fact there were times I was afraid to turn the page!!! 
1433,Adi Gupte,"I was gifted this book on my birthday and I took me a while to start but this is one one those books that grows on you. I finished it in a couple of days and have concluded that Paula sure has some talent for writing a thriller.The dark places of her mind, alcoholism and a human urge to get better of the situation, Rachael's struggle to make sense in her miserable life and her entangled affair with Jess and Jason and their supposed 'perfect' relationship sounded mundane to me at first, but Paula's mesmerizing writing builds depth to the characters who you can relate to as real world people, their faults seem reasonable and every character has a role to play.Loved it and would recommend it to every fellow reader. "
1434,Tara Young,"Ah, Ms. Hawkins….very clever. Ingenious, really. The tale of two women (at first), each told a year apart. I felt like I was traveling on the train. First with one, on a fast ride with destination and the other a slower ride, but still another destination that had already been foreshadowed. Yes, I did figure it out before the end, and have to admit there was a little too much of the therapists role. Could have been off-putting if more were shared so kudos for keeping the balance. this was not an easy book to write so my hats off to you there. Compelling, intriguing and yes, I couldn't put it down. the best part was right up to the end it was suspenseful. Another hats off right there. Ah yes, the way the cork screwed, plot twisted, women and their revenge or assurances or whatever you want to label it as being. I think I'll label it survival."
1435,Crystal,Audio readers (there are 3) were awesome! Great book!
1436,Denika Fox,24 hours from start to finish....I couldn't put it down. Loved it but I'm a sucker for a short chartered quick read with a crazy plot. 
1437,Leilah Skelton,"This is such a fantastically gripping thriller; it’s quite amazing to find that it is a debut. I loved the concept of where a fleeting commuter glance could lead. (The speed-blurred cover text is genius, by the way). The timeline cleverly switches back and forth between the events leading up to the crime, and Rachel’s embroilment in its aftermath, and it kept me rapt, guessing wildly, until the very end. Yes, there are strong, shadowy strangers, long-hidden grudges, fake niceties, unguarded flashes of malevolence… all the usual suspects a good thriller has to offer. But it is Rachel, our ‘Girl on the Train’, who is the most fascinating. What we know for sure is that she’s close to emotional collapse and alcohol-dependent. She can’t trust herself, and so neither can the reader. Is she the architect of her own unhappiness? Is she a victim, or a perpetrator? A fantasist? A voyeur? Is she strong, or is she weak? You’ll commit to finding these answers, I guarantee it. ‘The Girl on the Train’ is one hell of a ride, and once on board, there’s no stopping ‘til terminus. Enjoy your journey. I did!"
1438,Kelly (TheWellReadRedhead),4.5 stars if I had the option.http://www.thewellreadredhead.com/201...
1439,Tamara Lane,Wow! I couldn't put this one down!
1440,Janice,"The Girl on the Train is an up-all-night, cannot-put-down thriller! The unreliable protagonist is named Rachel, a seeming sad sack alcoholic who is divorced and very unhappy. She rides the train daily into and out of London to her mindless job in public relations. While on the train, she passes the houses and fantasizes about the perfect lives lived within the walls. She is stuck on one in particular house and even names the loving couple Jess and Jason. One day, she sees Jess kissing someone on her terrace and Rachel is crushed to see that it's not Jason. She soon learns that ""Jess"" is, in fact, named Megan and she has disappeared. The police suspect the husband Scott, who Rachel secretly thinks of as Jason. Rachel soon loses her job over her alcoholism, but keeps up her schedule of riding the same trains back and forth to London to hide the embarrassing truth from her roommate and to stay connected to her drama of Megan and Scott. Rachel decides that she must insert herself into the drama of the missing wife because she feels that the information that she has from viewing that kiss from the passing train in critical in saving the husband. The other piece that we learn is that Rachel's ex-husband, and his new wife and child live a few houses down from Megan and Scott and that this house was originally Rachel's. All of the lives become intertwined in interesting ways and suspicion shifts around constantly because the reader is never sure about the veracity of what anyone is saying, intentionally or unintentionally. Rachel, who blacks out when she is drunk, is constantly trying to piece together the ongoing story and trying to decipher reality from her imagination. It is a very exciting book and reminded me of the Hitchcock movie ""Rear Window""."
1441,Catherine McKenzie,I raced through this book and thought it was well written and well-executed.
1442,Ellen Dunne,"Loved this book. Its deceptively simple style drags you right in, making you want to read on and on. While I cannot say that I was very surprised by the ""whodunnit"" in the end, it still was very cleverly done, with main protagonist Rachael being a very unreliable narrator. Despite her alcoholism and all the flaws that come with it, I liked her, and also the Co-protagonists Megan and Anna. They all had something you could sympathize with, even if you didn't find them sympathetic, exactly. I personally love stories that are set in an environment that could be my own life, rather than serial killer scenarios. So this book is definitely up my alley and I can recommend it for a fast, feverish and engaging read. "
1443,Jen D. Sandidge,Would read the VERY NEXT THING this author wrote. Compelling read. Fast and twisty plot. Loved it.
1444,Paulette Folmer,"At first, I wasn't interested in reading this book. I read a review of it, and thought, that sounds pretty good, maybe I'll try it. Boy am I glad I did! This was an amazingly twisted story of a murder, told from the viewpoint of several different characters, with abusive relationships, alcoholism, and survival instinct all playing a role in the outcome. You really have to pay attention to the title of each chapter, as it tells you who is speaking and, more importantly, when. When the pieces start to fall into place, you can't put the book down because you want to find out how it ends - and what an ending it has! If you like psychological suspense and plot twists, this book is for you."
1445,Yesse,"You would be setting yourself up for disappointment if you actually believed that everyone you passed along the street lived a life full of laughter & happiness. Fact is, there are many people out there that are miserable, sad, grieving, addicts & reckless. This book is exactly that. Rachel is a young woman, an alcoholic actually, that cannot get over the fact that her husband Tom has left her for another woman, Anna. She’s had to move to a neighboring city & takes the train to & from work every day, or at least that’s what her roommate thinks. The truth is that Rachel hasn’t only lost her marriage but also her job, since she doesn’t know how to tell her roommate she just pretends she’s still employed & makes that commute every day. Normally she begins to drink in the evenings, but sometimes she can’t deal with her inner demons & starts drinking her gin & tonics during her early commute. On those days she gets so plastered she blacks out & barely has any recollection of what has happened. This proves to be a huge problem. Rachel has made it a habit to stare out of the train window during her commute & every day she sees this couple in the yard of their home. She gives them names & imagines what their lives must be like because she always sees them in good spirits. However, one morning she sees something completely different & it ruins the story she’s made up in her head about this couple. Not being able to understand what has happened, she is pulled into their lives & unfortunately cannot pull herself away due to her own weird fascination for wanting to find out what’s really going on.This twisted, dark, psychological thriller completely consumed me. I found myself reading at red lights, during my breaks at work ... any small window of time that permitted a few pages I took advantage of. I love how the story is told from different POV’s & I also really like how it goes back & forth in time. To me these things specifically make the read go so much faster. If you’re looking for a page-turner & you like suspense I definitely recommend this read. Paula Hawkins absolutely delivered."
1446,Shannon McCrimmon,The twists and turns. This is storytelling at its best. I highly recommend!
1447,Saskya ,"That was a totally engrossing story! I like these kind of books, not necessarily of the crime/mystery genre, where there are clues throughout the story, key words that the reader can pick up either early on or in retrospect, that give the culprit away. It feels like a scavenger hunt, or a playful wink from the author. I managed to pick up in those clues and identify the murderer.Paula Hawkins tried very hard to throw me off, and it almost worked, but I was adamant. The story unfolds in a diary format sort-of, of three women :Rachel, the main protagonist, who numbs the pain of a bad marriage and failed dreams with alcohol, Anna the other woman, the new wife, and Megan, Anna's neighbor who goes missing. It is only fitting that the story is told from the point of view of these women. Telling you exactly why would give too much away. So each characters get their turn to narrate 2-3 days of the present time (although Anna is not introduced in the beginning). There is no big leap from a period to the next; only Megan's ""diary"" is set from a year earlier, but get back to the present time as the story goes. This book has been compared to Gone girl. But in reality what both books have in common is the genre. "
1448,Aggeliki,An excellent read. One of those rare books that had me thinking about them during the day and being anxious to get back to them in the evening.
1449,Beth Simmons,Listened to this on Audible. Good audio read for sure! 
1450,Emily Friedman,This is definitely the best book I've ever read. I never wanted to put it down. 
1451,Lou Robinson,"Thought I'd like this book, it ticked all the boxes: based in London suburbia, crime fiction, not too long. And yep, sure did. Not that the characters are that loveable, in fact pretty loathsome really. But really liked the writing style and pacing,in fact struggled to put it down. It'll make a good film."
1452,Sarah Miers,"I didn't expect to spend such a huge chunk of the weekend reading this but I truly could not set it down. A lot of people are comparing it to ""Gone Girl,"" and I suppose there are some similarities, but Hawkins takes the idea of an unreliable narrator much further and also perfectly describes a woman foundering on the rocks of alcoholism and depression. You really have to pay attention to the timeline switches but the plot unfolds so well. I really enjoyed this one but it hurt my heart as well, all three of the women whose stories are told are in places in their lives where the past is dragging them backwards."
1453,Evan Geller,"IntenseIntense as an electric arc, a difficult but well drawn story. Honest and deeply pathetic. A heavy sigh upon ending. "
1454,Alyce Tordsen,It is a real thriller. Hard to put down.
1455,SUSAN OWEN GLASER,"I DID AN ' ALL-NIGHTER' ON THIS ONE! TERRIFIC. THIS AUTHOR MADE ME FEEL ANTICIPATION ON EVER PAGE TO THE POINT I DID NOT PUT IT DOWN TILL I HAD FINISHED READING IT. A COMMUTER TRAIN AND 3 LIVES.THAT'S IT. BUT, WOW, CAN THE AUTHOR, PAULA HAWKINS, WRITE. I LISTENED TO A STORY ON NPR ABOUT IT AND BOUGHT IT IMMEDIATELY. I HAD NEVER HEARD OF HER. I THINK, FROM NPR, PROBABLY NOT TO MANY OTHERS HAD EITHER UNTIL THE TRAIN CAME ALONG...OH, BY THE WAY, IF ONE HAS BEEN READING CHIT-CHAT ON REVIEWS REGARDING COMPARISONS, I READ 'GONE GIRL', AND I HATED IT..."
1456,Shellie Kennedy,"I really enjoyed this book. At first I was going to rate it 4 stars because I could not get over my frustration at the main character's alcoholism. Just stop drinking! I kept screaming it at the book and her persistence was infuriating, but after I finished the book I realized that Rachel's drinking is a key piece of the story and that all those bad things had to happen before she quit. This book definitely kept me on my toes. I must admit I guess about halfway through who the bad guy was but I still wasn't disappointed to find that I was right. The author gave an interesting perspective of three very crucial female characters. I love that it was through their eyes and not their male counterparts. Women can be vicious but at the same time incredibly resilient. I found myself being angry at all three women several times but just as they grew to understand one another (at least Rachel and Anna did) I also began to understand them a little more and I gained patience towards them. Overall, I thought the storyline was unique, the characters vivid, and the circumstances real enough to be believable and outlandish enough to keep the reading suspenseful."
1457,Mieke Tanghe,Echt een boek dat je niet aan de kant kan leggen!
1458,Alison Kemper,"About twenty pages into this novel I thought, oh damn, another unreliable narrator. I kept reading because Rachel is such a compelling, realistic character. (I'm a fan of ""unlikable"" characters--I find them interesting.) Parts of the plot weren't too hard to unravel, but I had to keep reading (at a breakneck speed) to find out what happened to Rachel. Great suspense, great settings, great characters, great read."
1459,Terri,"I read this in two days. Simply couldn't put it down! Very well written from the first page. Rachel was an engrossing character. Damaged and broken and because of her unreliability in what was real or unreal, due to her drinking, she was the perfect character for this plot. This novel was so well written and took this reader along for an enjoyable ride with all the twists and turns. The writing wasn't overly descriptive but certainly enough that I felt like ""I"" was sitting on that train right next to Rachel.Personally, I thought it was way better than Gone Girl........I loved Gone Girl ALL the way through until the ending when I shook my head and said, what?! Not so with this story. Realistic and satisfying ending that doesn't leave the reader shaking their head in confusion. My only concern is now finding another book to keep me as engrossed as this one did. I highly recommend it!"
1460,Nadezda Kolokolova,This was very exciting! For the last 40 pages or so I couldn`t put it down! Highly recommend!
1461,Tiffany Scherer,"I loved this creepy, uncomfortable book all the way through. My skin was crawling in many parts in the best way possible. These characters are all so well-developed, and the plot is incredibly twisted and thick with thrills. It's a good Gone Girl-esque psychological thriller, maybe a little faster paced but just as readable. The narrator was so unreliable, but I did start rooting for her! I could relate to her desperation in some ways. In fact, I think I could relate to all of these characters in one way or another, despite the fact that I didn't really like many of them.... I couldn't put this book down until I knew who done it, and it was a satisfying finish. 5 stars. "
1462,Brenda Kittelty,"A compelling psychological thriller, set up so that every main character was under deep suspicion at some stage. Really clever without a hint of smugness, a cracking good read."
1463,Sonia Kantak,"Despite many of the most recent comments, I genuinely enjoyed this book from start to finish. It is really hard to weave an engaging thriller/mystery story and until now, I was beginning to give up on the genre. The Girl on the Train read like a story told on Dateline, but I still would recommend it. Admittedly, there are some truly trying personas to get on board with, but I felt they were just believable enough to be possible. We all know that one compulsive liar or that one person obsessed with the drama of other's lives. The ending, though anticlimactic to some and maybe even expected, was quite honestly pretty fitting for the tale. After reading through a suspenseful thriller most any ""happy"" ending will seem to fall flat. If you understand that this mystery is meant to be solved, then there are high hopes for you to enjoy the book. "
1464,Marce Granados,"Intrigante, rápido, confuso, engañador, agobiante, claustrofóbico y tremendamente adictivo. Tome este libro sin mayores expectativas, sus primeras 50 páginas no me conducían a ningún lado, pero de un momento a otro el libro tomó vida, cogió forma y no me soltó! En sus últimas 100 páginas mi corazón estaba a reventar, latía tan fuerte como el de la misma Rachel, debo confesar que me tomó por sorpresa... (no, no lo vi venir) cosa que me gusto demasiado porque yo tenía un/una candidato/a diferente al del final, así que quede como ""ohhhh"". La historia me gusto muchísimo. Muy, pero muy buen libro."
1465,Belinda,"Every morning, Rachel gets up and catches the 8.04 commuter train from Ashbury to London. Every day, about halfway through the journey it stops at a signal in Witney, sometimes for a few seconds, sometimes for a few minutes. While sitting their waiting, Rachel can see into the houses that back onto the line. She watches the people inside, having breakfast, getting ready to leave and she imagines lives for them, assigning them them names and careers. Her favourites are Jess and Jason. Jess, a beautiful blonde, Rachel has decided works in the fashion industry and is an artist. Her handsome husband Jason is a doctor, whose frequent absences Rachel attributes to a doctor who specialises in foreign aid. Jess and Jason are very much in love and remind Rachel of her true love, Tom, and the blissfully happy times they spent together. In the evening, Rachel takes the 17.56 home and she checks in on the Witney residents. These events structure her day and, I suspect, her life. The interest Rachel has in Witney is intense. Her day is structured around those two stops and her surveillance is constant and odd. While reading, I started to ask myself why does she care so much; why is she so invested in other people's lives? As we start learn more about Rachel, we find out she was happy and now she is not. Something happened, something big, that resulted in her happy loving marriage ending and Racel lodging with a university friend Cathy, a woman she describes as ""a nice person, in a forceful sort of way She makes you notice her niceness. Her niceness is writ large, it is her defining quality and she needs it acknowledged, often, daily almost, which can be tiring."" Something bad has happened for Rachel to be in the place where she is, and the spectre of this bad thing hangs over the opening chapters of this novel, building tension and setting up Rachel as one of my favourite literary figures - the unreliable narrator.One morning, Rachel is shocked to see Jess kissing another man, betraying Jason, who Rachel has decided is the perfect husband. The next day, she is shocked to see Jess's face plastered all over the news. Her name is actually Megan she has gone missing. Her husband is not Jason but Scott, who works in IT and is prime suspect number one. Rachel is convinced he is innocent and has decided she must tell him and the police that Rachel was unfaithful, but can she leave the isolated half-life she's been living in order to do this? Is she able to take the step from being the girl on the train to being involved in a real-life missing person's case?I really enjoyed this book. The tension at the centre of the tale is established early and effectively and grows steadily throughout the book as the story is told by different characters, including Megan. Comparisons have been made between The Girl on the Train and Gone Girl. They are both tense psychological thrillers but they are different in that The Girl on the Train is less dark than Gone Girl and the characters will be much less polarising. I think if you liked Gone Girl you will probably like this but also the audience for The Girl on the Train will find the book less polarising.A cracking read that I finished in an afternoon. Five stars."
1466,Ali Carey Billedeaux,Woah. Brilliantly deceptive. I do have a soft spot for the unreliable narrator. This might be better than Gone Girl.
1467,Douglas Wickard,Review to come. Reese ... when will the movie hit the theaters?
1468,Randy Tramp,"Girl on a Train by Paula HawkinsPG13 for language and sexual situationsThe Book: Rachel considers herself worthless and turns to the bottle. She loses her job but continues to ride the commuter train twice a day to trick her landlady. She passes the home of her ex-husband Tom and his new wife Anna.Because of a signal malfunction she often finds her trail stopped on the tracks next to her former home. She notices another couple. She refers to them as Jess and Jason and manufactures a narrative about their lives.When Megan (real name of Jess) disappears Rachel finds herself in the police investigation. She was stalking the neighborhood the night of the disappearance. Because she drinks to a point where she has blackouts she has only sketchy memory of the night and unexplained wounds on her body. The book is in three first person voices: Rachel, Megan and Anna.My Thoughts: I know why this book has been on the New York’s Best Selling list for the past few months. It’s good and easy to follow with the different dates and times at each section. This is a raw look at the world of alcohol and human carnage. There were surprises all the way until the end. This book has a powerful messages.The take-away:People lie to themselves and others. (Value Truth)Men and women expect different things out of a relationship. (Value Insight)Sex outside marriage damages relationships. (Value Marriage)"
1469,Jordyn Redwood,"Told in the same vein as Gone Girl with alternating points of view. The author does a great job of keeping you guessing as to who perpetuated the ultimate crime and it doesn't help when the main character drinks to the point of blacking out and is stalking her now remarried ex-husband because she can't emotionally let him go. And then, a woman pops up dead on the same street he lives on, and she's been there, but can't remember. Even has a night where she comes home injured-- but can't remember. Really enjoyed this novel. Highly recommended. Will definitely read the next book by this author. "
1470,Sarah Brocious,Review to come
1471,Erin Heyman,LOVED this book! could not put it down. and stayed up way too late a few nights reading it.
1472,Arlene,"I would actually give this a 4.5 if that were an option. The only down side to this book is that I knew I was being manipulated, but the writing was so good that I didn't mind. Shades of Gone Girl."
1473,Annie,"Very well done debut novel by Paula Hawkins. She does an excellent job of portraying the disease of alcoholism and how it ravages the main character as she tries to cope and remember the things she saw. She tries to figure out the mystery but no one will trust her or believe her - she is considered an ""unreliable witness"" because of her alcoholism. But she is a strong character - very well developed. This book does have a Hitchcockian feel to it too and clues are doled out in each chapter. The book switches narrators with each chapter so you can follow the story from different viewpoints. Each character is well written and has a different personality in how the book is written. I liked the book very much."
1474,Elise,"This one really kept me on the edge of my seat. I love the way Hawkins gradually reveals key information along the way while at the same time brilliantly developing her characters. The writing was good too--stark, taut, clear, and sometimes beautiful. During the busiest time of the season for me, I finished reading this one in only three days because it was that good. I couldn't put it down. The Girl on the Train was everything Flynn's Gone Girl should have been."
1475,Leona,"WOW!!!! Absolutely mesmerizing. It was hard to put down. I highly, highly recommend to anyone looking for a fast paced mystery/thriller. "
1476,korey,"This book is so creepy, make your skin crawl good. Goes on my Must Read shelf."
